time_s,time_min,depth_m,lead,tail,cement_total,spacer,flusher,mud
7494.414,124.9069,5437.327,0.0,0.0,0.0,0.005395,0.0,0.994605
7494.414,124.9069,5427.621,0.0,0.0,0.0,0.004644,0.0,0.995356
7494.414,124.9069,5417.915,0.0,0.0,0.0,0.003774,0.0,0.996226
7494.414,124.9069,5408.209,0.0,0.0,0.0,0.002862,0.0,0.997138
7494.414,124.9069,5398.503,0.0,0.0,0.0,0.001805,0.0,0.998195
7494.414,124.9069,5388.797,0.0,0.0,0.0,0.000597,0.0,0.999403
7494.414,124.9069,5379.091,0.0,0.0,0.0,0.000412,0.0,0.999588
7494.414,124.9069,5369.385,0.0,0.0,0.0,0.000162,0.0,0.999838
7494.414,124.9069,5359.679,0.0,0.0,0.0,0.000723,0.0,0.999277
7494.414,124.9069,5349.973,0.0,0.0,0.0,0.001006,0.0,0.998994
7494.414,124.9069,5340.267,0.0,0.0,0.0,0.003271,0.0,0.996729
7494.414,124.9069,5330.561,0.0,0.0,0.0,0.003827,0.0,0.996173
7494.414,124.9069,5320.855,0.0,0.0,0.0,0.002549,0.0,0.997451
7494.414,124.9069,5311.149,0.0,0.0,0.0,0.001432,0.0,0.998568
7494.414,124.9069,5301.443,0.0,0.0,0.0,0.001133,0.0,0.998867
7494.414,124.9069,5291.737,0.0,0.0,0.0,0.000656,0.0,0.999344
7494.414,124.9069,5282.031,0.0,0.0,0.0,0.000446,0.0,0.999554
7494.414,124.9069,5272.325,0.0,0.0,0.0,0.000392,0.0,0.999608
7494.414,124.9069,5262.619,0.0,0.0,0.0,0.000267,0.0,0.999733
7494.414,124.9069,5252.913,0.0,0.0,0.0,0.000174,0.0,0.999826
7494.414,124.9069,5243.207,0.0,0.0,0.0,9.1e-05,0.0,0.999909
7500.903,125.0151,7660.0,1.0,0.0,1.0,0.0,0.0,0.0
7500.903,125.0151,7650.294,0.995346,0.0,0.995346,0.003982,0.0,0.000672
7500.903,125.0151,7640.588,0.982809,0.0,0.982809,0.015527,0.0,0.001664
7500.903,125.0151,7630.882,0.95675,0.0,0.95675,0.040584,0.0,0.002667
7500.903,125.0151,7621.176,0.91054,0.0,0.91054,0.086415,0.0,0.003046
7500.903,125.0151,7611.47,0.843398,0.0,0.843398,0.153893,0.0,0.00271
7500.903,125.0151,7601.764,0.775446,0.0,0.775446,0.219114,0.0,0.005439
7500.903,125.0151,7592.058,0.737934,0.0,0.737934,0.249276,0.0,0.01279
7500.903,125.0151,7582.352,0.710193,0.0,0.710193,0.273544,0.0,0.016262
7500.903,125.0151,7572.646,0.664386,0.0,0.664386,0.32011,0.0,0.015504
7500.903,125.0151,7562.94,0.606953,0.0,0.606953,0.379121,0.0,0.013926
7500.903,125.0151,7553.234,0.546775,0.0,0.546775,0.440791,0.0,0.012434
7500.903,125.0151,7543.528,0.487772,0.0,0.487772,0.501017,0.0,0.011211
7500.903,125.0151,7533.822,0.430756,0.0,0.430756,0.55875,0.0,0.010494
7500.903,125.0151,7524.116,0.372893,0.0,0.372893,0.616101,0.0,0.011006
7500.903,125.0151,7514.41,0.295452,0.0,0.295452,0.69717,0.0,0.007378
7500.903,125.0151,7504.704,0.216711,0.0,0.216711,0.7738,0.0,0.009489
7500.903,125.0151,7494.998,0.091581,0.0,0.091581,0.82181,0.0,0.086609
7500.903,125.0151,7485.292,0.026393,0.0,0.026393,0.78351,0.0,0.190097
7500.903,125.0151,7475.586,0.012843,0.0,0.012843,0.785936,0.0,0.201221
7500.903,125.0151,7465.88,0.011173,0.0,0.011173,0.75802,0.0,0.230807
7500.903,125.0151,7456.174,0.013485,0.0,0.013485,0.79196,0.0,0.194554
7500.903,125.0151,7446.468,0.016871,0.0,0.016871,0.760175,0.0,0.222954
7500.903,125.0151,7436.762,0.020798,0.0,0.020798,0.765791,0.0,0.213411
7500.903,125.0151,7427.056,0.024528,0.0,0.024528,0.761429,0.0,0.214043
7500.903,125.0151,7417.35,0.027814,0.0,0.027814,0.75411,0.0,0.218076
7500.903,125.0151,7407.644,0.030782,0.0,0.030782,0.750885,0.0,0.218333
7500.903,125.0151,7397.938,0.033982,0.0,0.033982,0.758324,0.0,0.207694
7500.903,125.0151,7388.232,0.038258,0.0,0.038258,0.783325,0.0,0.178418
7500.903,125.0151,7378.526,0.044428,0.0,0.044428,0.827904,0.0,0.127668
7500.903,125.0151,7368.82,0.049757,0.0,0.049757,0.889439,0.0,0.060805
7500.903,125.0151,7359.114,0.035116,0.0,0.035116,0.827782,0.0,0.137102
7500.903,125.0151,7349.408,0.021164,0.0,0.021164,0.627907,0.0,0.35093
7500.903,125.0151,7339.702,0.013937,0.0,0.013937,0.589064,0.0,0.396999
7500.903,125.0151,7329.996,0.012497,0.0,0.012497,0.677964,0.0,0.309538
7500.903,125.0151,7320.29,0.011978,0.0,0.011978,0.74978,0.0,0.238242
7500.903,125.0151,7310.584,0.012807,0.0,0.012807,0.813291,0.0,0.173902
7500.903,125.0151,7300.878,0.01298,0.0,0.01298,0.82644,0.0,0.16058
7500.903,125.0151,7291.172,0.01283,0.0,0.01283,0.826382,0.0,0.160788
7500.903,125.0151,7281.466,0.012594,0.0,0.012594,0.823977,0.0,0.163429
7500.903,125.0151,7271.76,0.012348,0.0,0.012348,0.821122,0.0,0.16653
7500.903,125.0151,7262.054,0.012107,0.0,0.012107,0.817868,0.0,0.170025
7500.903,125.0151,7252.348,0.011888,0.0,0.011888,0.814493,0.0,0.173619
7500.903,125.0151,7242.642,0.011704,0.0,0.011704,0.811338,0.0,0.176958
7500.903,125.0151,7232.936,0.011543,0.0,0.011543,0.808384,0.0,0.180073
7500.903,125.0151,7223.23,0.011392,0.0,0.011392,0.805452,0.0,0.183156
7500.903,125.0151,7213.524,0.011239,0.0,0.011239,0.802087,0.0,0.186674
7500.903,125.0151,7203.818,0.011072,0.0,0.011072,0.797721,0.0,0.191207
7500.903,125.0151,7194.112,0.0109,0.0,0.0109,0.792596,0.0,0.196503
7500.903,125.0151,7184.406,0.010762,0.0,0.010762,0.788084,0.0,0.201153
7500.903,125.0151,7174.7,0.010658,0.0,0.010658,0.784154,0.0,0.205188
7500.903,125.0151,7164.994,0.010548,0.0,0.010548,0.779462,0.0,0.20999
7500.903,125.0151,7155.288,0.010438,0.0,0.010438,0.774243,0.0,0.215318
7500.903,125.0151,7145.582,0.010334,0.0,0.010334,0.768665,0.0,0.221
7500.903,125.0151,7135.876,0.010225,0.0,0.010225,0.762691,0.0,0.227084
7500.903,125.0151,7126.17,0.010108,0.0,0.010108,0.755948,0.0,0.233943
7500.903,125.0151,7116.464,0.010029,0.0,0.010029,0.749801,0.0,0.24017
7500.903,125.0151,7106.758,0.010041,0.0,0.010041,0.74576,0.0,0.244198
7500.903,125.0151,7097.052,0.010106,0.0,0.010106,0.743068,0.0,0.246826
7500.903,125.0151,7087.346,0.010101,0.0,0.010101,0.738524,0.0,0.251375
7500.903,125.0151,7077.64,0.009859,0.0,0.009859,0.727679,0.0,0.262462
7500.903,125.0151,7067.934,0.01001,0.0,0.01001,0.723375,0.0,0.266615
7500.903,125.0151,7058.228,0.010561,0.0,0.010561,0.72289,0.0,0.266549
7500.903,125.0151,7048.522,0.010585,0.0,0.010585,0.715128,0.0,0.274288
7500.903,125.0151,7038.816,0.010675,0.0,0.010675,0.710358,0.0,0.278967
7500.903,125.0151,7029.11,0.010911,0.0,0.010911,0.707935,0.0,0.281154
7500.903,125.0151,7019.404,0.011015,0.0,0.011015,0.704625,0.0,0.284361
7500.903,125.0151,7009.698,0.011087,0.0,0.011087,0.700996,0.0,0.287916
7500.903,125.0151,6999.992,0.011142,0.0,0.011142,0.694761,0.0,0.294096
7500.903,125.0151,6990.286,0.011158,0.0,0.011158,0.687472,0.0,0.30137
7500.903,125.0151,6980.58,0.011185,0.0,0.011185,0.681668,0.0,0.307147
7500.903,125.0151,6970.874,0.011239,0.0,0.011239,0.677239,0.0,0.311522
7500.903,125.0151,6961.168,0.011269,0.0,0.011269,0.67325,0.0,0.315481
7500.903,125.0151,6951.462,0.011275,0.0,0.011275,0.669125,0.0,0.319599
7500.903,125.0151,6941.756,0.01129,0.0,0.01129,0.664628,0.0,0.324082
7500.903,125.0151,6932.05,0.011324,0.0,0.011324,0.660227,0.0,0.328449
7500.903,125.0151,6922.344,0.011361,0.0,0.011361,0.655469,0.0,0.33317
7500.903,125.0151,6912.638,0.011392,0.0,0.011392,0.650176,0.0,0.338432
7500.903,125.0151,6902.932,0.011423,0.0,0.011423,0.646022,0.0,0.342555
7500.903,125.0151,6893.226,0.011453,0.0,0.011453,0.642655,0.0,0.345893
7500.903,125.0151,6883.52,0.011477,0.0,0.011477,0.63821,0.0,0.350314
7500.903,125.0151,6873.814,0.011486,0.0,0.011486,0.633197,0.0,0.355318
7500.903,125.0151,6864.108,0.011431,0.0,0.011431,0.624983,0.0,0.363586
7500.903,125.0151,6854.402,0.011186,0.0,0.011186,0.60416,0.0,0.384655
7500.903,125.0151,6844.696,0.011249,0.0,0.011249,0.600513,0.0,0.388238
7500.903,125.0151,6834.99,0.011745,0.0,0.011745,0.61164,0.0,0.376615
7500.903,125.0151,6825.284,0.012143,0.0,0.012143,0.60578,0.0,0.382077
7500.903,125.0151,6815.578,0.012516,0.0,0.012516,0.596009,0.0,0.391475
7500.903,125.0151,6805.872,0.012773,0.0,0.012773,0.592717,0.0,0.39451
7500.903,125.0151,6796.166,0.012877,0.0,0.012877,0.592803,0.0,0.39432
7500.903,125.0151,6786.46,0.012973,0.0,0.012973,0.589442,0.0,0.397584
7500.903,125.0151,6776.754,0.013036,0.0,0.013036,0.584801,0.0,0.402163
7500.903,125.0151,6767.048,0.013065,0.0,0.013065,0.578067,0.0,0.408867
7500.903,125.0151,6757.342,0.013064,0.0,0.013064,0.565881,0.0,0.421054
7500.903,125.0151,6747.636,0.013178,0.0,0.013178,0.562541,0.0,0.424281
7500.903,125.0151,6737.93,0.013436,0.0,0.013436,0.564187,0.0,0.422377
7500.903,125.0151,6728.224,0.013663,0.0,0.013663,0.550442,0.0,0.435895
7500.903,125.0151,6718.518,0.014087,0.0,0.014087,0.539106,0.0,0.446806
7500.903,125.0151,6708.812,0.014639,0.0,0.014639,0.53964,0.0,0.445721
7500.903,125.0151,6699.106,0.014795,0.0,0.014795,0.537362,0.0,0.447843
7500.903,125.0151,6689.4,0.01498,0.0,0.01498,0.522237,0.0,0.462782
7500.903,125.0151,6679.694,0.015353,0.0,0.015353,0.515448,0.0,0.469199
7500.903,125.0151,6669.988,0.016133,0.0,0.016133,0.515587,0.0,0.46828
7500.903,125.0151,6660.282,0.016523,0.0,0.016523,0.502073,0.0,0.481404
7500.903,125.0151,6650.576,0.016874,0.0,0.016874,0.489495,0.0,0.493631
7500.903,125.0151,6640.87,0.017549,0.0,0.017549,0.483642,0.0,0.498809
7500.903,125.0151,6631.164,0.018459,0.0,0.018459,0.472249,0.0,0.509292
7500.903,125.0151,6621.458,0.019288,0.0,0.019288,0.455184,0.0,0.525528
7500.903,125.0151,6611.752,0.020461,0.0,0.020461,0.441182,0.0,0.538357
7500.903,125.0151,6602.046,0.021903,0.0,0.021903,0.430133,0.0,0.547964
7500.903,125.0151,6592.34,0.02361,0.0,0.02361,0.423934,0.0,0.552457
7500.903,125.0151,6582.634,0.025509,0.0,0.025509,0.424239,0.0,0.550252
7500.903,125.0151,6572.928,0.027613,0.0,0.027613,0.431322,0.0,0.541064
7500.903,125.0151,6563.222,0.030074,0.0,0.030074,0.446571,0.0,0.523355
7500.903,125.0151,6553.516,0.033164,0.0,0.033164,0.473231,0.0,0.493605
7500.903,125.0151,6543.81,0.037135,0.0,0.037135,0.516357,0.0,0.446508
7500.903,125.0151,6534.104,0.042227,0.0,0.042227,0.576897,0.0,0.380877
7500.903,125.0151,6524.398,0.04894,0.0,0.04894,0.646205,0.0,0.304855
7500.903,125.0151,6514.692,0.058009,0.0,0.058009,0.710252,0.0,0.231738
7500.903,125.0151,6504.986,0.070331,0.0,0.070331,0.752856,0.0,0.176812
7500.903,125.0151,6495.28,0.086931,0.0,0.086931,0.769093,0.0,0.143976
7500.903,125.0151,6485.574,0.108054,0.0,0.108054,0.7642,0.0,0.127745
7500.903,125.0151,6475.868,0.132635,0.0,0.132635,0.745926,0.0,0.121439
7500.903,125.0151,6466.162,0.157521,0.0,0.157521,0.722239,0.0,0.12024
7500.903,125.0151,6456.456,0.177324,0.0,0.177324,0.701918,0.0,0.120758
7500.903,125.0151,6446.751,0.189779,0.0,0.189779,0.686742,0.0,0.123479
7500.903,125.0151,6437.045,0.197155,0.0,0.197155,0.676829,0.0,0.126016
7500.903,125.0151,6427.339,0.201247,0.0,0.201247,0.670624,0.0,0.128129
7500.903,125.0151,6417.633,0.203384,0.0,0.203384,0.66581,0.0,0.130806
7500.903,125.0151,6407.927,0.204392,0.0,0.204392,0.662077,0.0,0.133531
7500.903,125.0151,6398.221,0.20545,0.0,0.20545,0.661548,0.0,0.133002
7500.903,125.0151,6388.515,0.20682,0.0,0.20682,0.666376,0.0,0.126804
7500.903,125.0151,6378.809,0.20736,0.0,0.20736,0.674033,0.0,0.118606
7500.903,125.0151,6369.103,0.207199,0.0,0.207199,0.679822,0.0,0.112978
7500.903,125.0151,6359.397,0.206933,0.0,0.206933,0.683587,0.0,0.10948
7500.903,125.0151,6349.691,0.206572,0.0,0.206572,0.685242,0.0,0.108187
7500.903,125.0151,6339.985,0.206117,0.0,0.206117,0.686834,0.0,0.107049
7500.903,125.0151,6330.279,0.205651,0.0,0.205651,0.687144,0.0,0.107205
7500.903,125.0151,6320.573,0.205058,0.0,0.205058,0.687106,0.0,0.107836
7500.903,125.0151,6310.867,0.205468,0.0,0.205468,0.678602,0.0,0.11593
7500.903,125.0151,6301.161,0.205455,0.0,0.205455,0.657318,0.0,0.137227
7500.903,125.0151,6291.455,0.205537,0.0,0.205537,0.615224,0.0,0.179239
7500.903,125.0151,6281.749,0.206258,0.0,0.206258,0.591807,0.0,0.201935
7500.903,125.0151,6272.043,0.206179,0.0,0.206179,0.582031,0.0,0.211791
7500.903,125.0151,6262.337,0.205434,0.0,0.205434,0.569745,0.0,0.224821
7500.903,125.0151,6252.631,0.203842,0.0,0.203842,0.551291,0.0,0.244867
7500.903,125.0151,6242.925,0.202158,0.0,0.202158,0.540229,0.0,0.257614
7500.903,125.0151,6233.219,0.201969,0.0,0.201969,0.546843,0.0,0.251188
7500.903,125.0151,6223.513,0.201366,0.0,0.201366,0.567905,0.0,0.23073
7500.903,125.0151,6213.807,0.188675,0.0,0.188675,0.597971,0.0,0.213353
7500.903,125.0151,6204.101,0.155253,0.0,0.155253,0.604071,0.0,0.240676
7500.903,125.0151,6194.395,0.109967,0.0,0.109967,0.549765,0.0,0.340268
7500.903,125.0151,6184.689,0.005596,0.0,0.005596,0.615484,0.0,0.37892
7500.903,125.0151,6174.983,0.00027,0.0,0.00027,0.490336,0.0,0.509395
7500.903,125.0151,6165.277,0.00038,0.0,0.00038,0.501897,0.0,0.497723
7500.903,125.0151,6155.571,0.000151,0.0,0.000151,0.316524,0.0,0.683325
7500.903,125.0151,6145.865,2.5e-05,0.0,2.5e-05,0.204432,0.0,0.795543
7500.903,125.0151,6136.159,1.7e-05,0.0,1.7e-05,0.091633,0.0,0.90835
7500.903,125.0151,6126.453,2e-06,0.0,2e-06,0.294953,0.0,0.705045
7500.903,125.0151,6116.747,0.0,0.0,0.0,0.491224,0.0,0.508775
7500.903,125.0151,6107.041,0.0,0.0,0.0,0.471573,0.0,0.528427
7500.903,125.0151,6097.335,0.0,0.0,0.0,0.420227,0.0,0.579773
7500.903,125.0151,6087.629,0.0,0.0,0.0,0.387059,0.0,0.612941
7500.903,125.0151,6077.923,0.0,0.0,0.0,0.34186,0.0,0.65814
7500.903,125.0151,6068.217,0.0,0.0,0.0,0.296522,0.0,0.703478
7500.903,125.0151,6058.511,0.0,0.0,0.0,0.255193,0.0,0.744807
7500.903,125.0151,6048.805,0.0,0.0,0.0,0.188993,0.0,0.811007
7500.903,125.0151,6039.099,0.0,0.0,0.0,0.116725,0.0,0.883275
7500.903,125.0151,6029.393,0.0,0.0,0.0,0.290633,0.0,0.709367
7500.903,125.0151,6019.687,0.0,0.0,0.0,0.458069,0.0,0.541931
7500.903,125.0151,6009.981,0.0,0.0,0.0,0.459616,0.0,0.540384
7500.903,125.0151,6000.275,0.0,0.0,0.0,0.386201,0.0,0.613799
7500.903,125.0151,5990.569,0.0,0.0,0.0,0.324464,0.0,0.675536
7500.903,125.0151,5980.863,0.0,0.0,0.0,0.283909,0.0,0.716091
7500.903,125.0151,5971.157,0.0,0.0,0.0,0.25333,0.0,0.74667
7500.903,125.0151,5961.451,0.0,0.0,0.0,0.210167,0.0,0.789833
7500.903,125.0151,5951.745,0.0,0.0,0.0,0.148187,0.0,0.851813
7500.903,125.0151,5942.039,0.0,0.0,0.0,0.068495,0.0,0.931505
7500.903,125.0151,5932.333,0.0,0.0,0.0,0.237441,0.0,0.762559
7500.903,125.0151,5922.627,0.0,0.0,0.0,0.409303,0.0,0.590697
7500.903,125.0151,5912.921,0.0,0.0,0.0,0.408906,0.0,0.591094
7500.903,125.0151,5903.215,0.0,0.0,0.0,0.348049,0.0,0.651951
7500.903,125.0151,5893.509,0.0,0.0,0.0,0.294191,0.0,0.705809
7500.903,125.0151,5883.803,0.0,0.0,0.0,0.232416,0.0,0.767584
7500.903,125.0151,5874.097,0.0,0.0,0.0,0.186939,0.0,0.813061
7500.903,125.0151,5864.391,0.0,0.0,0.0,0.136518,0.0,0.863482
7500.903,125.0151,5854.685,0.0,0.0,0.0,0.074681,0.0,0.925319
7500.903,125.0151,5844.979,0.0,0.0,0.0,0.237473,0.0,0.762527
7500.903,125.0151,5835.273,0.0,0.0,0.0,0.405897,0.0,0.594103
7500.903,125.0151,5825.567,0.0,0.0,0.0,0.29463,0.0,0.70537
7500.903,125.0151,5815.861,0.0,0.0,0.0,0.232687,0.0,0.767313
7500.903,125.0151,5806.155,0.0,0.0,0.0,0.204066,0.0,0.795934
7500.903,125.0151,5796.449,0.0,0.0,0.0,0.184622,0.0,0.815378
7500.903,125.0151,5786.743,0.0,0.0,0.0,0.170917,0.0,0.829083
7500.903,125.0151,5777.037,0.0,0.0,0.0,0.162194,0.0,0.837806
7500.903,125.0151,5767.331,0.0,0.0,0.0,0.155088,0.0,0.844912
7500.903,125.0151,5757.625,0.0,0.0,0.0,0.147608,0.0,0.852392
7500.903,125.0151,5747.919,0.0,0.0,0.0,0.14115,0.0,0.85885
7500.903,125.0151,5738.213,0.0,0.0,0.0,0.135235,0.0,0.864765
7500.903,125.0151,5728.507,0.0,0.0,0.0,0.123949,0.0,0.876051
7500.903,125.0151,5718.801,0.0,0.0,0.0,0.109725,0.0,0.890275
7500.903,125.0151,5709.095,0.0,0.0,0.0,0.090018,0.0,0.909982
7500.903,125.0151,5699.389,0.0,0.0,0.0,0.062548,0.0,0.937452
7500.903,125.0151,5689.683,0.0,0.0,0.0,0.028409,0.0,0.971591
7500.903,125.0151,5679.977,0.0,0.0,0.0,0.074956,0.0,0.925044
7500.903,125.0151,5670.271,0.0,0.0,0.0,0.118584,0.0,0.881416
7500.903,125.0151,5660.565,0.0,0.0,0.0,0.124259,0.0,0.875741
7500.903,125.0151,5650.859,0.0,0.0,0.0,0.081572,0.0,0.918428
7500.903,125.0151,5641.153,0.0,0.0,0.0,0.063981,0.0,0.936019
7500.903,125.0151,5631.447,0.0,0.0,0.0,0.057357,0.0,0.942643
7500.903,125.0151,5621.741,0.0,0.0,0.0,0.059031,0.0,0.940969
7500.903,125.0151,5612.035,0.0,0.0,0.0,0.090932,0.0,0.909068
7500.903,125.0151,5602.329,0.0,0.0,0.0,0.078575,0.0,0.921425
7500.903,125.0151,5592.623,0.0,0.0,0.0,0.059715,0.0,0.940285
7500.903,125.0151,5582.917,0.0,0.0,0.0,0.062152,0.0,0.937848
7500.903,125.0151,5573.211,0.0,0.0,0.0,0.081475,0.0,0.918525
7500.903,125.0151,5563.505,0.0,0.0,0.0,0.084792,0.0,0.915208
7500.903,125.0151,5553.799,0.0,0.0,0.0,0.099277,0.0,0.900723
7500.903,125.0151,5544.093,0.0,0.0,0.0,0.09914,0.0,0.90086
7500.903,125.0151,5534.387,0.0,0.0,0.0,0.073897,0.0,0.926103
7500.903,125.0151,5524.681,0.0,0.0,0.0,0.054039,0.0,0.945961
7500.903,125.0151,5514.975,0.0,0.0,0.0,0.031669,0.0,0.968331
7500.903,125.0151,5505.269,0.0,0.0,0.0,0.024126,0.0,0.975874
7500.903,125.0151,5495.563,0.0,0.0,0.0,0.017339,0.0,0.982661
7500.903,125.0151,5485.857,0.0,0.0,0.0,0.015364,0.0,0.984636
7500.903,125.0151,5476.151,0.0,0.0,0.0,0.011529,0.0,0.988471
7500.903,125.0151,5466.445,0.0,0.0,0.0,0.009052,0.0,0.990948
7500.903,125.0151,5456.739,0.0,0.0,0.0,0.00781,0.0,0.99219
7500.903,125.0151,5447.033,0.0,0.0,0.0,0.006454,0.0,0.993546
7500.903,125.0151,5437.327,0.0,0.0,0.0,0.005401,0.0,0.994599
7500.903,125.0151,5427.621,0.0,0.0,0.0,0.004647,0.0,0.995353
7500.903,125.0151,5417.915,0.0,0.0,0.0,0.003775,0.0,0.996225
7500.903,125.0151,5408.209,0.0,0.0,0.0,0.002861,0.0,0.997139
7500.903,125.0151,5398.503,0.0,0.0,0.0,0.001804,0.0,0.998196
7500.903,125.0151,5388.797,0.0,0.0,0.0,0.000597,0.0,0.999403
7500.903,125.0151,5379.091,0.0,0.0,0.0,0.000411,0.0,0.999589
7500.903,125.0151,5369.385,0.0,0.0,0.0,0.000161,0.0,0.999839
7500.903,125.0151,5359.679,0.0,0.0,0.0,0.00072,0.0,0.99928
7500.903,125.0151,5349.973,0.0,0.0,0.0,0.001002,0.0,0.998998
7500.903,125.0151,5340.267,0.0,0.0,0.0,0.003263,0.0,0.996737
7500.903,125.0151,5330.561,0.0,0.0,0.0,0.003824,0.0,0.996176
7500.903,125.0151,5320.855,0.0,0.0,0.0,0.002552,0.0,0.997448
7500.903,125.0151,5311.149,0.0,0.0,0.0,0.001439,0.0,0.998561
7500.903,125.0151,5301.443,0.0,0.0,0.0,0.00114,0.0,0.99886
7500.903,125.0151,5291.737,0.0,0.0,0.0,0.000661,0.0,0.999339
7500.903,125.0151,5282.031,0.0,0.0,0.0,0.000449,0.0,0.999551
7500.903,125.0151,5272.325,0.0,0.0,0.0,0.000394,0.0,0.999606
7500.903,125.0151,5262.619,0.0,0.0,0.0,0.000268,0.0,0.999732
7500.903,125.0151,5252.913,0.0,0.0,0.0,0.000174,0.0,0.999826
7500.903,125.0151,5243.207,0.0,0.0,0.0,9.1e-05,0.0,0.999909
7507.392,125.1232,7660.0,1.0,0.0,1.0,0.0,0.0,0.0
7507.392,125.1232,7650.294,0.996097,0.0,0.996097,0.003307,0.0,0.000595
7507.392,125.1232,7640.588,0.985577,0.0,0.985577,0.012916,0.0,0.001506
7507.392,125.1232,7630.882,0.963675,0.0,0.963675,0.033823,0.0,0.002503
7507.392,125.1232,7621.176,0.924246,0.0,0.924246,0.072702,0.0,0.003051
7507.392,125.1232,7611.47,0.864734,0.0,0.864734,0.132394,0.0,0.002872
7507.392,125.1232,7601.764,0.798539,0.0,0.798539,0.196773,0.0,0.004688
7507.392,125.1232,7592.058,0.754801,0.0,0.754801,0.233979,0.0,0.011219
7507.392,125.1232,7582.352,0.72675,0.0,0.72675,0.257459,0.0,0.015791
7507.392,125.1232,7572.646,0.68533,0.0,0.68533,0.298847,0.0,0.015823
7507.392,125.1232,7562.94,0.630897,0.0,0.630897,0.354647,0.0,0.014456
7507.392,125.1232,7553.234,0.571888,0.0,0.571888,0.415118,0.0,0.012993
7507.392,125.1232,7543.528,0.512743,0.0,0.512743,0.475545,0.0,0.011712
7507.392,125.1232,7533.822,0.45475,0.0,0.45475,0.534371,0.0,0.010879
7507.392,125.1232,7524.116,0.39585,0.0,0.39585,0.592987,0.0,0.011163
7507.392,125.1232,7514.41,0.320756,0.0,0.320756,0.671193,0.0,0.008051
7507.392,125.1232,7504.704,0.238556,0.0,0.238556,0.752007,0.0,0.009437
7507.392,125.1232,7494.998,0.118182,0.0,0.118182,0.803934,0.0,0.077884
7507.392,125.1232,7485.292,0.029711,0.0,0.029711,0.773733,0.0,0.196556
7507.392,125.1232,7475.586,0.014124,0.0,0.014124,0.775935,0.0,0.20994
7507.392,125.1232,7465.88,0.012142,0.0,0.012142,0.74809,0.0,0.239768
7507.392,125.1232,7456.174,0.014638,0.0,0.014638,0.785864,0.0,0.199498
7507.392,125.1232,7446.468,0.018314,0.0,0.018314,0.754012,0.0,0.227675
7507.392,125.1232,7436.762,0.022444,0.0,0.022444,0.760792,0.0,0.216764
7507.392,125.1232,7427.056,0.02638,0.0,0.02638,0.757475,0.0,0.216146
7507.392,125.1232,7417.35,0.029862,0.0,0.029862,0.75069,0.0,0.219448
7507.392,125.1232,7407.644,0.033055,0.0,0.033055,0.747759,0.0,0.219186
7507.392,125.1232,7397.938,0.036512,0.0,0.036512,0.755365,0.0,0.208123
7507.392,125.1232,7388.232,0.041061,0.0,0.041061,0.780352,0.0,0.178587
7507.392,125.1232,7378.526,0.047417,0.0,0.047417,0.824792,0.0,0.127791
7507.392,125.1232,7368.82,0.052016,0.0,0.052016,0.886875,0.0,0.061109
7507.392,125.1232,7359.114,0.036187,0.0,0.036187,0.825637,0.0,0.138176
7507.392,125.1232,7349.408,0.022403,0.0,0.022403,0.625797,0.0,0.3518
7507.392,125.1232,7339.702,0.015198,0.0,0.015198,0.587156,0.0,0.397646
7507.392,125.1232,7329.996,0.013784,0.0,0.013784,0.673301,0.0,0.312915
7507.392,125.1232,7320.29,0.013335,0.0,0.013335,0.745585,0.0,0.24108
7507.392,125.1232,7310.584,0.014094,0.0,0.014094,0.810581,0.0,0.175325
7507.392,125.1232,7300.878,0.014241,0.0,0.014241,0.824498,0.0,0.161261
7507.392,125.1232,7291.172,0.01406,0.0,0.01406,0.824702,0.0,0.161238
7507.392,125.1232,7281.466,0.013784,0.0,0.013784,0.822388,0.0,0.163827
7507.392,125.1232,7271.76,0.013492,0.0,0.013492,0.819594,0.0,0.166915
7507.392,125.1232,7262.054,0.013198,0.0,0.013198,0.81641,0.0,0.170392
7507.392,125.1232,7252.348,0.012925,0.0,0.012925,0.81311,0.0,0.173965
7507.392,125.1232,7242.642,0.012683,0.0,0.012683,0.810026,0.0,0.177291
7507.392,125.1232,7232.936,0.012462,0.0,0.012462,0.807143,0.0,0.180395
7507.392,125.1232,7223.23,0.01225,0.0,0.01225,0.804279,0.0,0.183471
7507.392,125.1232,7213.524,0.012037,0.0,0.012037,0.80098,0.0,0.186984
7507.392,125.1232,7203.818,0.011811,0.0,0.011811,0.796696,0.0,0.191493
7507.392,125.1232,7194.112,0.011582,0.0,0.011582,0.791673,0.0,0.196745
7507.392,125.1232,7184.406,0.011387,0.0,0.011387,0.787235,0.0,0.201378
7507.392,125.1232,7174.7,0.011226,0.0,0.011226,0.783351,0.0,0.205423
7507.392,125.1232,7164.994,0.011063,0.0,0.011063,0.778734,0.0,0.210203
7507.392,125.1232,7155.288,0.010903,0.0,0.010903,0.773585,0.0,0.215512
7507.392,125.1232,7145.582,0.010752,0.0,0.010752,0.768069,0.0,0.221179
7507.392,125.1232,7135.876,0.010597,0.0,0.010597,0.762148,0.0,0.227255
7507.392,125.1232,7126.17,0.01044,0.0,0.01044,0.755487,0.0,0.234073
7507.392,125.1232,7116.464,0.010324,0.0,0.010324,0.74942,0.0,0.240256
7507.392,125.1232,7106.758,0.0103,0.0,0.0103,0.745411,0.0,0.244289
