timestamp_utc,density_mass_g_cm3,pump_press_a_mpa,pump_press_b_mpa,pump_rate_all_m3_min,pump_total_all_m3,water_rate_m3_min
2025-08-14T01:36:08.928000,1.614222,6.059266,0,0.56385,4329.296,0.310654
2025-08-14T01:36:14.026000,1.615668,5.776657,0,0.56385,4329.343,0.310654
2025-08-14T01:36:19.037000,1.619105,5.818907,0,0.56385,4329.389,0.310654
2025-08-14T01:36:24.134000,1.612232,4.147515,0,0.56385,4329.436,0.310654
2025-08-14T01:36:29.146000,1.612956,3.808378,0,0.56385,4329.482,0.310654
2025-08-14T01:36:34.243000,1.609158,3.878162,0,0.56385,4329.528,0.310654
2025-08-14T01:36:39.254000,1.611509,3.940207,0,0.56385,4329.575,0.310654
2025-08-14T01:36:44.352000,1.602467,4.242424,0,0.56385,4329.621,0.310654
2025-08-14T01:36:49.363000,1.605903,5.740108,0,0.56385,4329.667,0.310654
2025-08-14T01:36:54.461000,1.60735,5.992863,0,0.56385,4329.714,0.310654
2025-08-14T01:36:59.472000,1.604818,7.965289,0,0.56385,4329.76,0.310654
2025-08-14T01:37:04.570000,1.60102,8.305548,0,0.56385,4329.816,0.310654
2025-08-14T01:37:09.581000,1.600658,8.316702,0,0.56385,4329.862,0.310654
2025-08-14T01:37:14.678000,1.599392,8.269734,0,0.56385,4329.909,0.310654
2025-08-14T01:37:19.690000,1.600297,8.200663,0,0.56385,4329.955,0.310654
2025-08-14T01:37:24.787000,1.596137,8.202229,0,0.56385,4330.001,0.310654
2025-08-14T01:37:29.798000,1.594329,8.157414,0,0.56385,4330.048,0.310654
2025-08-14T01:37:34.896000,1.596137,8.177731,0,0.56385,4330.094,0.310654
2025-08-14T01:37:39.907000,1.595595,8.190866,0,0.56385,4330.141,0.310654
2025-08-14T01:37:44.918000,1.588722,8.178478,0,0.56385,4330.187,0.310654
2025-08-14T01:37:50.016000,1.593063,8.144241,0,0.56385,4330.233,0.310654
2025-08-14T01:37:55.027000,1.588722,8.236641,0,0.56385,4330.28,0.310654
2025-08-14T01:38:00.125000,1.584744,8.111132,0,0.56385,4330.326,0.302585
2025-08-14T01:38:05.136000,1.585829,8.13151,0,0.56385,4330.373,0.302585
2025-08-14T01:38:10.234000,1.587095,8.116648,0,0.56385,4330.419,0.302585
2025-08-14T01:38:15.245000,1.586191,8.095781,0,0.56385,4330.465,0.302585
2025-08-14T01:38:20.342000,1.591978,8.177809,0,0.56385,4330.512,0.302585
2025-08-14T01:38:25.354000,1.589446,8.155294,0,0.56385,4330.558,0.302585
2025-08-14T01:38:30.451000,1.594148,8.102729,0,0.56385,4330.604,0.302585
2025-08-14T01:38:35.462000,1.598488,8.165472,0,0.56385,4330.66,0.302585
2025-08-14T01:38:40.560000,1.608435,8.319711,0,0.56385,4330.707,0.302585
2025-08-14T01:38:45.571000,1.609158,8.238098,0,0.56385,4330.753,0.302585
2025-08-14T01:38:50.669000,1.61603,8.32086,0,0.56385,4330.799,0.302585
2025-08-14T01:38:55.680000,1.611871,8.37776,0,0.56385,4330.846,0.302585
2025-08-14T01:39:00.778000,1.621998,8.397179,0,0.56385,4330.892,0.302585
2025-08-14T01:39:05.789000,1.623806,8.38073,0,0.56385,4330.938,0.302585
2025-08-14T01:39:10.886000,1.624168,8.454122,0,0.56385,4330.985,0.302585
2025-08-14T01:39:15.898000,1.616573,8.448185,0,0.56385,4331.031,0.302585
2025-08-14T01:39:20.995000,1.616573,8.445403,0,0.56385,4331.078,0.302585
2025-08-14T01:39:26.006000,1.619105,8.51582,0,0.56385,4331.124,0.302585
2025-08-14T01:39:31.104000,1.611147,8.406924,0,0.56385,4331.17,0.302585
2025-08-14T01:39:36.115000,1.611147,8.436939,0,0.56385,4331.217,0.302585
2025-08-14T01:39:41.213000,1.600477,8.397091,0,0.56385,4331.263,0.302585
2025-08-14T01:39:46.224000,1.60735,8.403392,0,0.56385,4331.31,0.302585
2025-08-14T01:39:51.322000,1.59668,8.365465,0,0.56385,4331.356,0.302585
2025-08-14T01:39:56.333000,1.598669,8.365216,0,0.56385,4331.402,0.29855
2025-08-14T01:40:01.430000,1.59469,8.311591,0,0.56385,4331.449,0.286447
2025-08-14T01:40:06.442000,1.593786,8.303938,0,0.56385,4331.495,0.286447
2025-08-14T01:40:11.539000,1.592882,8.292331,0,0.56385,4331.551,0.282413
2025-08-14T01:40:16.550000,1.591254,8.277576,0,0.56385,4331.597,0.282413
2025-08-14T01:40:21.648000,1.584201,8.223237,0,0.56385,4331.644,0.286447
2025-08-14T01:40:26.659000,1.581127,8.233168,0,0.56385,4331.69,0.286447
2025-08-14T01:40:31.757000,1.582212,8.265806,0,0.56385,4331.736,0.286447
2025-08-14T01:40:36.768000,1.57968,8.14677,0,0.56385,4331.783,0.286447
2025-08-14T01:40:41.866000,1.580404,8.213832,0,0.56385,4331.829,0.294516
2025-08-14T01:40:46.877000,1.574255,8.135801,0,0.56385,4331.875,0.290481
2025-08-14T01:40:51.974000,1.57534,8.116079,0,0.56385,4331.922,0.294516
2025-08-14T01:40:56.986000,1.574798,8.132082,0,0.56385,4331.968,0.294516
2025-08-14T01:41:02.083000,1.57968,8.131703,0,0.56385,4332.015,0.294516
2025-08-14T01:41:07.094000,1.588722,8.110948,0,0.56385,4332.061,0.29855
2025-08-14T01:41:12.192000,1.593424,8.200205,0,0.56385,4332.107,0.294516
2025-08-14T01:41:17.203000,1.602105,8.090028,0,0.56385,4332.154,0.294516
2025-08-14T01:41:22.301000,1.601201,8.147324,0,0.56385,4332.2,0.294516
2025-08-14T01:41:27.312000,1.615126,8.235268,0,0.56385,4332.247,0.294516
2025-08-14T01:41:32.410000,1.610605,8.191141,0,0.56385,4332.293,0.290481
2025-08-14T01:41:37.421000,1.621455,8.193727,0,0.56385,4332.339,0.294516
2025-08-14T01:41:42.518000,1.615668,8.222794,0,0.56385,4332.386,0.286447
2025-08-14T01:41:47.530000,1.625434,8.220821,0,0.56385,4332.441,0.286447
2025-08-14T01:41:52.627000,1.625796,8.169176,0,0.56385,4332.488,0.286447
2025-08-14T01:41:57.638000,1.636285,8.234474,0,0.56385,4332.534,0.286447
2025-08-14T01:42:02.736000,1.633029,8.213881,0,0.56385,4332.581,0.286447
2025-08-14T01:42:07.747000,1.635561,8.190443,0,0.56385,4332.627,0.286447
2025-08-14T01:42:12.845000,1.636827,8.130913,0,0.56385,4332.673,0.286447
2025-08-14T01:42:17.856000,1.641891,8.189173,0,0.56385,4332.72,0.282413
2025-08-14T01:42:22.954000,1.639902,8.166022,0,0.56385,4332.766,0.282413
2025-08-14T01:42:27.965000,1.635019,8.161979,0,0.56385,4332.813,0.282413
2025-08-14T01:42:33.062000,1.635742,8.05899,0,0.56385,4332.859,0.282413
2025-08-14T01:42:38.074000,1.638274,8.058787,0,0.56385,4332.905,0.282413
2025-08-14T01:42:43.171000,1.633753,8.069573,0,0.56385,4332.952,0.306619
2025-08-14T01:42:48.182000,1.627423,8.006637,0,0.56385,4332.998,0.322757
2025-08-14T01:42:53.280000,1.620009,7.974056,0,0.56385,4333.044,0.318723
2025-08-14T01:42:58.291000,1.615488,7.926293,0,0.56385,4333.091,0.318723
2025-08-14T01:43:03.302000,1.62453,7.871768,0,0.56385,4333.137,0.318723
2025-08-14T01:43:08.400000,1.617477,7.849575,0,0.56385,4333.184,0.318723
2025-08-14T01:43:13.411000,1.618743,7.90577,0,0.56385,4333.23,0.318723
2025-08-14T01:43:18.509000,1.620551,7.830436,0,0.56385,4333.276,0.314688
2025-08-14T01:43:23.520000,1.617477,7.813033,0,0.56385,4333.332,0.314688
2025-08-14T01:43:28.618000,1.61386,7.814761,0,0.56385,4333.378,0.314688
2025-08-14T01:43:33.629000,1.618743,7.828204,0,0.56385,4333.425,0.314688
2025-08-14T01:43:38.726000,1.617658,7.794151,0,0.56385,4333.471,0.314688
2025-08-14T01:43:43.738000,1.619105,7.826591,0,0.56385,4333.518,0.314688
2025-08-14T01:43:48.835000,1.622721,7.812375,0,0.56385,4333.564,0.314688
2025-08-14T01:43:53.846000,1.61386,7.769016,0,0.56385,4333.61,0.310654
2025-08-14T01:43:58.944000,1.621455,7.72038,0,0.56385,4333.657,0.310654
2025-08-14T01:44:03.955000,1.62037,7.752285,0,0.56385,4333.703,0.310654
2025-08-14T01:44:09.053000,1.617296,7.658218,0,0.56385,4333.75,0.310654
2025-08-14T01:44:14.064000,1.617477,7.772375,0,0.56385,4333.796,0.314688
2025-08-14T01:44:19.162000,1.623083,7.680463,0,0.56385,4333.842,0.306619
2025-08-14T01:44:24.173000,1.621455,7.694574,0,0.56385,4333.889,0.306619
2025-08-14T01:44:29.270000,1.618381,7.695387,0,0.56385,4333.935,0.306619
2025-08-14T01:44:34.282000,1.620913,7.687148,0,0.56385,4333.981,0.306619
2025-08-14T01:44:39.379000,1.620009,7.62969,0,0.56385,4334.028,0.306619
2025-08-14T01:44:44.390000,1.621455,7.725286,0,0.56385,4334.074,0.306619
2025-08-14T01:44:49.488000,1.623987,7.674098,0,0.56385,4334.121,0.306619
2025-08-14T01:44:54.499000,1.618562,7.717031,0,0.56385,4334.167,0.306619
2025-08-14T01:44:59.597000,1.62453,7.63079,0,0.56385,4334.223,0.306619
2025-08-14T01:45:04.608000,1.621998,7.742592,0,0.56385,4334.269,0.306619
2025-08-14T01:45:09.706000,1.62236,7.70193,0,0.56385,4334.315,0.306619
2025-08-14T01:45:14.717000,1.61603,7.692287,0,0.56385,4334.362,0.37924
2025-08-14T01:45:19.728000,1.6182,7.654901,0,0.56385,4334.408,0.346964
2025-08-14T01:45:24.826000,1.612051,7.668995,0,0.56385,4334.455,0.338895
2025-08-14T01:45:29.837000,1.600477,7.579392,0,0.56385,4334.501,0.338895
2025-08-14T01:45:34.934000,1.606626,7.618629,0,0.56385,4334.547,0.338895
2025-08-14T01:45:39.946000,1.603733,7.572721,0,0.56385,4334.594,0.338895
2025-08-14T01:45:45.043000,1.591978,7.587737,0,0.56385,4334.64,0.338895
2025-08-14T01:45:50.054000,1.589808,7.521235,0,0.56385,4334.687,0.338895
2025-08-14T01:45:55.152000,1.585106,7.540861,0,0.56385,4334.733,0.338895
2025-08-14T01:46:00.163000,1.58384,7.484986,0,0.56385,4334.779,0.338895
2025-08-14T01:46:05.261000,1.579861,7.486283,0,0.56385,4334.826,0.338895
2025-08-14T01:46:10.272000,1.581127,7.451373,0,0.56385,4334.872,0.338895
2025-08-14T01:46:15.370000,1.570276,7.492548,0,0.56385,4334.918,0.338895
2025-08-14T01:46:20.381000,1.578595,7.392037,0,0.56385,4334.965,0.338895
2025-08-14T01:46:25.478000,1.582212,7.403295,0,0.56385,4335.011,0.338895
2025-08-14T01:46:30.490000,1.587818,7.470491,0,0.56385,4335.058,0.338895
2025-08-14T01:46:35.587000,1.586191,7.443474,0,0.56385,4335.104,0.338895
2025-08-14T01:46:40.598000,1.593244,7.486742,0,0.56385,4335.16,0.338895
2025-08-14T01:46:45.696000,1.587818,7.515323,0,0.56385,4335.206,0.338895
2025-08-14T01:46:50.707000,1.595595,7.531262,0,0.56385,4335.252,0.338895
2025-08-14T01:46:55.805000,1.595233,7.500586,0,0.56385,4335.299,0.338895
2025-08-14T01:47:00.816000,1.601924,7.493334,0,0.56385,4335.345,0.338895
2025-08-14T01:47:05.914000,1.599573,7.533626,0,0.56385,4335.392,0.338895
2025-08-14T01:47:10.925000,1.604818,7.444372,0,0.56385,4335.438,0.338895
2025-08-14T01:47:16.022000,1.606807,7.541946,0,0.56385,4335.484,0.338895
2025-08-14T01:47:21.034000,1.605179,7.47529,0,0.56385,4335.531,0.338895
2025-08-14T01:47:26.131000,1.602286,7.427924,0,0.56385,4335.577,0.338895
2025-08-14T01:47:31.142000,1.597946,7.427597,0,0.56385,4335.624,0.338895
2025-08-14T01:47:36.240000,1.60735,7.468713,0,0.56385,4335.67,0.338895
2025-08-14T01:47:41.251000,1.60753,7.39375,0,0.56385,4335.716,0.338895
2025-08-14T01:47:46.349000,1.610966,7.468329,0,0.56385,4335.763,0.338895
2025-08-14T01:47:51.360000,1.608254,7.407783,0,0.56385,4335.809,0.338895
2025-08-14T01:47:56.458000,1.610605,7.403249,0,0.56385,4335.855,0.338895
2025-08-14T01:48:01.469000,1.614945,7.386781,0,0.56385,4335.902,0.338895
2025-08-14T01:48:06.566000,1.613317,7.39535,0,0.56385,4335.948,0.338895
2025-08-14T01:48:11.578000,1.616934,7.37977,0,0.56385,4335.995,0.338895
2025-08-14T01:48:16.675000,1.614764,7.373145,0,0.56385,4336.05,0.290481
2025-08-14T01:48:21.686000,1.618562,7.321884,0,0.56385,4336.097,0.286447
2025-08-14T01:48:26.784000,1.61386,7.239592,0,0.56385,4336.143,0.286447
2025-08-14T01:48:31.795000,1.6182,7.356343,0,0.56385,4336.189,0.282413
2025-08-14T01:48:36.893000,1.615488,7.361261,0,0.56385,4336.236,0.282413
2025-08-14T01:48:41.904000,1.619466,7.311018,0,0.56385,4336.282,0.286447
2025-08-14T01:48:47.002000,1.613137,7.291685,0,0.56385,4336.329,0.286447
2025-08-14T01:48:52.013000,1.614222,7.313154,0,0.56385,4336.375,0.282413
2025-08-14T01:48:57.110000,1.616573,7.237928,0,0.56385,4336.421,0.278378
2025-08-14T01:49:02.122000,1.617296,7.216892,0,0.56385,4336.468,0.278378
2025-08-14T01:49:07.219000,1.610605,7.242208,0,0.56385,4336.514,0.278378
2025-08-14T01:49:12.230000,1.612956,7.202383,0,0.56385,4336.561,0.278378
2025-08-14T01:49:17.328000,1.60952,7.20845,0,0.56385,4336.607,0.278378
2025-08-14T01:49:22.339000,1.610062,7.199219,0,0.56385,4336.653,0.278378
2025-08-14T01:49:27.437000,1.608254,7.145369,0,0.56385,4336.7,0.310654
2025-08-14T01:49:32.448000,1.605722,7.125399,0,0.56385,4336.746,0.310654
2025-08-14T01:49:37.546000,1.600297,7.092708,0,0.56385,4336.792,0.310654
2025-08-14T01:49:42.557000,1.605722,7.030828,0,0.56385,4336.839,0.310654
2025-08-14T01:49:47.654000,1.602467,7.015306,0,0.56385,4336.895,0.310654
2025-08-14T01:49:52.666000,1.599754,6.999035,0,0.56385,4336.941,0.310654
2025-08-14T01:49:57.677000,1.593967,6.98618,0,0.56385,4336.987,0.310654
2025-08-14T01:50:02.774000,1.594871,6.996613,0,0.56385,4337.034,0.310654
2025-08-14T01:50:07.786000,1.591074,6.94572,0,0.56385,4337.08,0.310654
2025-08-14T01:50:12.883000,1.592159,6.923886,0,0.56385,4337.126,0.310654
2025-08-14T01:50:17.894000,1.593244,6.880128,0,0.56385,4337.173,0.310654
2025-08-14T01:50:22.992000,1.584382,6.917124,0,0.56385,4337.219,0.310654
2025-08-14T01:50:33.101000,1.588542,6.844877,0,0.56385,4337.312,0.310654
2025-08-14T01:50:38.198000,1.591978,6.818662,0,0.56385,4337.358,0.310654
2025-08-14T01:50:43.210000,1.591254,6.82015,0,0.56385,4337.405,0.310654
2025-08-14T01:50:48.307000,1.594871,6.813572,0,0.56385,4337.451,0.310654
2025-08-14T01:50:53.318000,1.59668,6.856367,0,0.56385,4337.498,0.310654
2025-08-14T01:50:58.416000,1.608435,6.800374,0,0.56385,4337.544,0.310654
2025-08-14T01:51:03.427000,1.601924,6.818475,0,0.56385,4337.59,0.310654
2025-08-14T01:51:08.525000,1.60952,6.799002,0,0.56385,4337.637,0.310654
2025-08-14T01:51:13.536000,1.609158,6.805414,0,0.56385,4337.683,0.310654
2025-08-14T01:51:18.547000,1.615668,6.836341,0,0.56385,4337.729,0.310654
2025-08-14T01:51:23.645000,1.618743,6.812173,0,0.56385,4337.785,0.310654
2025-08-14T01:51:28.656000,1.61603,6.8269,0,0.56385,4337.832,0.310654
2025-08-14T01:51:33.754000,1.62019,6.81109,0,0.56385,4337.878,0.310654
2025-08-14T01:51:38.765000,1.626338,6.849788,0,0.56385,4337.924,0.310654
2025-08-14T01:51:43.862000,1.623626,6.781893,0,0.56385,4337.971,0.310654
2025-08-14T01:51:48.874000,1.625072,6.808772,0,0.56385,4338.017,0.310654
2025-08-14T01:51:53.971000,1.621275,6.816482,0,0.56385,4338.063,0.310654
2025-08-14T01:51:58.982000,1.622179,6.801851,0,0.56385,4338.11,0.310654
2025-08-14T01:52:04.080000,1.619647,6.74377,0,0.56385,4338.156,0.310654
2025-08-14T01:52:09.091000,1.62037,6.771912,0,0.56385,4338.203,0.310654
2025-08-14T01:52:14.189000,1.619105,6.725285,0,0.56385,4338.249,0.310654
2025-08-14T01:52:19.200000,1.613679,6.724992,0,0.56385,4338.295,0.310654
2025-08-14T01:52:24.298000,1.609701,6.768288,0,0.56385,4338.342,0.310654
2025-08-14T01:52:29.309000,1.614041,6.690985,0,0.56385,4338.388,0.310654
2025-08-14T01:52:34.406000,1.604094,6.663251,0,0.56385,4338.435,0.310654
2025-08-14T01:52:39.418000,1.59885,6.671238,0,0.56385,4338.481,0.310654
2025-08-14T01:52:44.515000,1.602105,6.597039,0,0.56385,4338.527,0.310654
2025-08-14T01:52:49.526000,1.609158,6.550526,0,0.56385,4338.574,0.310654
2025-08-14T01:52:54.624000,1.617477,6.664269,0,0.56385,4338.62,0.310654
2025-08-14T01:52:59.635000,1.623806,6.66352,0,0.56385,4338.676,0.310654
2025-08-14T01:53:04.733000,1.631221,6.660378,0,0.56385,4338.722,0.310654
2025-08-14T01:53:09.744000,1.637731,6.701204,0,0.56385,4338.769,0.310654
2025-08-14T01:53:14.842000,1.635561,6.712203,0,0.56385,4338.815,0.310654
2025-08-14T01:53:19.853000,1.644423,6.742977,0,0.56385,4338.861,0.310654
2025-08-14T01:53:24.950000,1.655454,6.749335,0,0.56385,4338.908,0.310654
2025-08-14T01:53:29.962000,1.652742,6.790854,0,0.56385,4338.954,0.310654
2025-08-14T01:53:35.059000,1.656178,6.809904,0,0.56385,4339,0.310654
2025-08-14T01:53:40.070000,1.655635,6.799735,0,0.56385,4339.047,0.310654
2025-08-14T01:53:45.168000,1.653465,6.774038,0,0.56385,4339.093,0.310654
2025-08-14T01:53:50.179000,1.648401,6.795679,0,0.56385,4339.14,0.310654
2025-08-14T01:53:55.277000,1.638455,6.699002,0,0.56385,4339.186,0.310654
2025-08-14T01:54:00.288000,1.631764,6.665496,0,0.56385,4339.232,0.310654
2025-08-14T01:54:05.386000,1.623987,6.609385,0,0.56385,4339.279,0.310654
2025-08-14T01:54:10.397000,1.62236,6.574818,0,0.56385,4339.325,0.310654
2025-08-14T01:54:15.494000,1.618743,6.492015,0,0.56385,4339.372,0.310654
2025-08-14T01:54:20.506000,1.616392,6.519529,0,0.56385,4339.418,0.310654
2025-08-14T01:54:25.603000,1.625615,6.462114,0,0.56385,4339.464,0.310654
2025-08-14T01:54:30.614000,1.626881,6.481641,0,0.56385,4339.511,0.310654
2025-08-14T01:54:35.712000,1.630317,6.496961,0,0.56385,4339.566,0.310654
2025-08-14T01:54:40.723000,1.635742,6.431129,0,0.56385,4339.613,0.310654
2025-08-14T01:54:45.821000,1.638636,6.475608,0,0.56385,4339.659,0.310654
2025-08-14T01:54:50.832000,1.634476,6.443997,0,0.56385,4339.706,0.310654
2025-08-14T01:54:55.930000,1.635019,6.466964,0,0.56385,4339.752,0.310654
2025-08-14T01:55:00.941000,1.634657,6.38906,0,0.56385,4339.798,0.310654
2025-08-14T01:55:06.038000,1.634115,6.450398,0,0.56385,4339.845,0.314688
2025-08-14T01:55:11.050000,1.635381,6.410046,0,0.56385,4339.891,0.310654
2025-08-14T01:55:16.147000,1.629955,6.330071,0,0.56385,4339.938,0.310654
2025-08-14T01:55:21.158000,1.629955,6.38415,0,0.56385,4339.984,0.310654
2025-08-14T01:55:26.256000,1.631221,6.306911,0,0.56385,4340.03,0.314688
2025-08-14T01:55:31.267000,1.634476,6.314078,0,0.56385,4340.077,0.310654
2025-08-14T01:55:36.365000,1.631402,4.971187,0,0.56385,4340.123,0.310654
2025-08-14T01:55:41.376000,1.632125,4.85963,0,0.56385,4340.169,0.310654
2025-08-14T01:55:46.474000,1.629593,4.937171,0,0.56385,4340.216,0.314688
2025-08-14T01:55:51.485000,1.627604,4.910609,0,0.56385,4340.262,0.310654
2025-08-14T01:55:56.582000,1.624711,4.949858,0,0.56385,4340.309,0.310654
2025-08-14T01:56:01.594000,1.628327,4.904891,0,0.56385,4340.355,0.310654
2025-08-14T01:56:06.691000,1.62037,4.835951,0,0.56385,4340.401,0.310654
2025-08-14T01:56:11.702000,1.621094,4.822063,0,0.56385,4340.457,0.314688
2025-08-14T01:56:16.800000,1.62037,4.766863,0,0.56385,4340.503,0.310654
2025-08-14T01:56:21.811000,1.614764,4.736656,0,0.56385,4340.55,0.310654
2025-08-14T01:56:26.909000,1.611328,4.736374,0,0.56385,4340.596,0.310654
2025-08-14T01:56:31.920000,1.608435,4.668298,0,0.56385,4340.643,0.310654
2025-08-14T01:56:37.018000,1.599754,4.654387,0,0.56385,4340.689,0.314688
2025-08-14T01:56:42.029000,1.605179,4.616826,0,0.56385,4340.735,0
2025-08-14T01:56:47.126000,1.605903,4.583673,0,0.56385,4340.782,0
2025-08-14T01:56:52.138000,1.622721,4.64189,0,0.56385,4340.828,0
2025-08-14T01:56:57.235000,1.639178,4.656147,0,0.56385,4340.875,0
2025-08-14T01:57:02.246000,1.645869,4.746933,0,0.56385,4340.921,0
2025-08-14T01:57:07.344000,1.644423,4.79831,0,0.56385,4340.967,0
2025-08-14T01:57:12.355000,1.649848,4.588649,0,0.56385,4341.014,0
2025-08-14T01:57:17.453000,1.648582,5.487544,0,0.56385,4341.06,0
2025-08-14T01:57:22.464000,1.652923,5.744637,0,0.56385,4341.106,0
2025-08-14T01:57:27.475000,1.651657,5.596994,0,0.56385,4341.153,0
2025-08-14T01:57:32.573000,1.653646,5.597343,0,0.56385,4341.199,0
2025-08-14T01:57:37.584000,1.653827,5.565666,0,0.56385,4341.246,0
2025-08-14T01:57:42.682000,1.654008,5.561736,0,0.56385,4341.292,0
2025-08-14T01:57:47.693000,1.653103,5.527694,0,0.56385,4341.348,0
2025-08-14T01:57:52.790000,1.654731,5.456564,0,0.56385,4341.394,0
2025-08-14T01:57:57.802000,1.717846,5.486195,0,0.56385,4341.44,0
2025-08-14T01:58:02.899000,1.625796,5.654433,0,0.56385,4341.487,0.238033
2025-08-14T01:58:07.910000,1.739366,6.157063,0,0.56385,4341.533,0.238033
2025-08-14T01:58:13.008000,1.72725,6.064264,0,0.56385,4341.58,0.088758
2025-08-14T01:58:18.019000,1.717665,5.86343,0,0.56385,4341.626,0
2025-08-14T01:58:23.117000,1.716399,5.785277,0,0.56385,4341.672,0
2025-08-14T01:58:28.128000,1.71441,5.702218,0,0.56385,4341.719,0
2025-08-14T01:58:33.226000,1.715314,5.663591,0,0.56385,4341.765,0
2025-08-14T01:58:38.237000,1.708623,5.597086,0,0.56385,4341.812,0
2025-08-14T01:58:43.334000,1.711697,5.557704,0,0.56385,4341.858,0
2025-08-14T01:58:48.346000,1.690719,5.573991,0,0.56385,4341.904,0
2025-08-14T01:58:53.443000,1.531395,5.45928,0,0.56385,4341.951,0
2025-08-14T01:58:58.454000,1.434824,5.103916,0,0.56385,4341.997,0
2025-08-14T01:59:03.552000,1.286892,5.195653,0,0.56385,4342.043,0
2025-08-14T01:59:08.563000,1.592159,5.134333,0,0.56385,4342.09,0
2025-08-14T01:59:13.661000,0.073785,2.100596,0,0,4342.129,0
2025-08-14T01:59:18.672000,0.031829,2.08317,0,0,4342.129,0.250137
2025-08-14T01:59:23.770000,0.028574,2.077406,0,0,4342.129,0.29855
2025-08-14T01:59:28.781000,0.028754,2.079977,0,0,4342.129,0.653583
2025-08-14T01:59:33.878000,0.025318,2.071112,0,0,4342.129,0.601135
2025-08-14T01:59:38.890000,0.022606,2.108803,0,0,4342.129,0.589032
2025-08-14T01:59:43.987000,0.020978,2.101949,0,0,4342.129,0.589032
2025-08-14T01:59:48.998000,0.019531,2.090405,0,0,4342.129,0.589032
2025-08-14T01:59:54.096000,0.018627,2.10287,0,0,4342.129,0.584997
2025-08-14T01:59:59.107000,0.018084,2.11372,0,0,4342.129,0.589032
2025-08-14T02:00:03.686000,0.017723,2.11421,0,0,4342.129,0.589032
2025-08-14T02:00:08.698000,0.01718,2.115903,0,0,4342.129,0.589032
2025-08-14T02:00:13.795000,0.016999,2.126881,0,0,4342.129,0.589032
2025-08-14T02:00:18.806000,0.016457,2.138522,0,0,4342.129,0.589032
2025-08-14T02:00:23.904000,0.016276,2.116183,0,0,4342.129,0.096827
2025-08-14T02:00:28.915000,0.735135,2.101384,0,0,4342.129,0
2025-08-14T02:00:34.013000,1.096101,2.114739,0,0,4342.129,0
2025-08-14T02:00:39.024000,1.121962,2.130615,0,0,4342.129,0
2025-08-14T02:00:44.122000,1.153067,2.110254,0,0,4342.129,0
2025-08-14T02:00:49.133000,1.159216,2.119843,0,0,4342.129,0
2025-08-14T02:00:54.230000,1.162833,2.111355,0,0,4342.129,0
2025-08-14T02:00:59.242000,1.167896,2.134505,0,0,4342.129,0
2025-08-14T02:01:04.339000,1.158131,2.131037,0,0,4342.129,0
2025-08-14T02:01:09.350000,1.163918,2.116471,0,0,4342.129,0
2025-08-14T02:01:14.448000,1.163014,2.127313,0,0,4342.129,0
2025-08-14T02:01:19.459000,1.159216,2.159181,0,0,4342.129,0
2025-08-14T02:01:24.557000,1.161024,2.153838,0,0,4342.129,0
2025-08-14T02:01:29.568000,1.156503,2.134274,0,0,4342.129,0
2025-08-14T02:01:34.666000,1.15361,2.151437,0,0,4342.129,0
2025-08-14T02:01:39.677000,1.152525,2.158345,0,0,4342.129,0
2025-08-14T02:01:44.774000,1.150355,2.153735,0,0,4342.129,0
2025-08-14T02:01:49.786000,1.151259,2.148035,0,0,4342.129,0
2025-08-14T02:01:54.883000,1.150716,2.148729,0,0,4342.129,0
2025-08-14T02:01:59.894000,1.144748,2.166754,0,0,4342.129,0
2025-08-14T02:02:04.992000,1.150355,2.138463,0,0,4342.129,0
2025-08-14T02:02:10.003000,1.148546,2.137413,0,0,4342.129,0
2025-08-14T02:02:15.101000,1.148908,2.117085,0,0,4342.129,0
2025-08-14T02:02:20.112000,1.141312,2.106542,0,0,4342.129,0
2025-08-14T02:02:25.210000,1.14077,2.105081,0,0,4342.129,0
2025-08-14T02:02:30.221000,1.136249,2.049048,0,0,4342.129,0
2025-08-14T02:02:35.318000,1.135887,2.020217,0,0,4342.129,0
2025-08-14T02:02:40.330000,1.138057,2.011411,0,0,4342.129,0
2025-08-14T02:02:45.427000,1.132993,1.968538,0,0,4342.129,0
2025-08-14T02:02:50.438000,1.134078,1.932072,0,0,4342.129,0
2025-08-14T02:02:55.536000,1.128472,1.899719,0,0,4342.129,0
2025-08-14T02:03:00.547000,1.128291,1.880728,0,0,4342.129,0
2025-08-14T02:03:05.645000,1.131185,1.883403,0,0,4342.129,0
2025-08-14T02:03:10.656000,1.126302,1.814972,0,0,4342.129,0
2025-08-14T02:03:15.754000,1.123589,1.795175,0,0,4342.129,0
2025-08-14T02:03:20.765000,1.11943,1.781008,0,0,4342.129,0
2025-08-14T02:03:25.862000,1.120153,1.816601,0,0,4342.129,0
2025-08-14T02:03:30.874000,1.120877,1.906748,0,0,4342.129,0
2025-08-14T02:03:35.971000,1.07241,1.921193,0,0,4342.129,0
2025-08-14T02:03:40.982000,1.070783,1.953987,0,0,4342.129,0
2025-08-14T02:03:46.080000,1.072049,1.961687,0,0,4342.129,0
2025-08-14T02:03:51.091000,1.071325,1.967357,0,0,4342.129,0
2025-08-14T02:03:56.189000,1.071506,1.944041,0,0,4342.129,0
2025-08-14T02:04:01.200000,1.071144,1.962262,0,0,4342.129,0
2025-08-14T02:04:06.298000,1.071325,1.925497,0,0,4342.129,0
2025-08-14T02:04:11.309000,1.069878,1.922438,0,0,4342.129,0
