time_s,time_min,stage,bulk_cement_fill,effective_efficiency,target_interval_efficiency,cbl_eval_interval_efficiency,cbl_quality_proxy,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
12100.0,201.66666666666666,替浆慢速段(体积限制停泵),0.7245301860359488,0.7101848690095609,0.971683636415974,0.7763760842544919,0.34756004641448446,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16024185225090443,12.700866465169742,0.921147266022892,0.20821822700395168,0.6946475250778416,0.18437337827599845
12104.0,201.73333333333332,替浆慢速段(体积限制停泵),0.7245321957095391,0.7101984778345954,0.9716918457527047,0.7763907729531131,0.3475667743061892,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16024106009323733,12.70086268314942,0.921147206378341,0.20819044357771208,0.6946507572621187,0.18436618969642815
12108.0,201.8,替浆慢速段(体积限制停泵),0.7245341656687457,0.7102120747282759,0.9717000463463328,0.7764054486427204,0.3475735144479437,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16024017390237746,12.700858452183816,0.9211471396536213,0.20816268059859339,0.6946539438780573,0.1843590643044807
12112.0,201.86666666666667,替浆慢速段(体积限制停泵),0.7245360847590069,0.7102256590926143,0.9717082382081811,0.7764201106169051,0.3475802588183567,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023923378353402,12.700853963748346,0.9211470688683945,0.20813493812651232,0.6946570722140825,0.18435201886195213
12116.0,201.93333333333334,替浆慢速段(体积限制停泵),0.7245379446273198,0.7102392303954418,0.971716421349559,0.7764347582468294,0.3475869990696562,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023828171814386,12.700849418276144,0.9211469971836005,0.2081072162346386,0.6946601327527222,0.18434506596137926
12120.0,202.0,替浆慢速段(体积限制停泵),0.7245397402794873,0.7102527882097034,0.9717245957817633,0.7764493910275497,0.34759372730975635,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023735760166452,12.700845006241206,0.9211469276031291,0.20807951500417898,0.6946631198059285,0.18433821319591087
12124.0,202.06666666666666,替浆慢速段(体积限制停泵),0.7245414702517909,0.7102663322393383,0.9717327615160757,0.7764640086085207,0.34760043675368546,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.160236495924812,12.700840892313506,0.9211468627239348,0.20805183451886697,0.6946660317108025,0.18433146290482685
12128.0,202.13333333333333,替浆慢速段(体积限制停泵),0.724543136398828,0.710279862328779,0.9717409185637652,0.7764786108047915,0.3476071221391714,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023572363749602,12.700837205160752,0.9211468045752008,0.20802417485976415,0.6946688705876972,0.1843248124921579
12132.0,202.2,替浆慢速段(体积限制停泵),0.7245447433777661,0.7102933784567999,0.9717490669360873,0.7764931975897557,0.34761377987082137,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.1602350593823645,12.700834033789048,0.9211467545606264,0.20799653610085378,0.6946716417521986,0.1843182551986742
12136.0,202.26666666666668,替浆慢速段(体积限制停泵),0.7245462979566971,0.7103068807184663,0.9717572066442836,0.7765077690738719,0.3476204079251902,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.1602345139400184,12.700831429668531,0.9211467134919449,0.20796891830571312,0.6946743529265599,0.18431178113673763
12140.0,202.33333333333334,替浆慢速段(体积限制停泵),0.7245478082817478,0.7103203693004123,0.9717653376995827,0.7765223254755214,0.3476270055923599,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.1602340915065866,12.700829412832878,0.9211466816851145,0.2079413215253362,0.6946770134041134,0.18430537838710812
12144.0,202.4,替浆慢速段(体积限制停泵),0.7245492832115462,0.7103338444545704,0.9717734601131995,0.7765368670900419,0.34763357314111953,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023379136445007,12.700827979855951,0.9211466590861142,0.2079137457970091,0.6946796332904732,0.18429903399569825
12148.0,202.46666666666667,替浆慢速段(体积限制停泵),0.7245507317853503,0.7103473064742594,0.9717815738963353,0.7765513942615401,0.34764011148124985,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023360957431854,12.700827111930282,0.9211466453983452,0.207886191144029,0.694682222897131,0.1842927347713929
12152.0,202.53333333333333,替浆慢速段(体积限制停泵),0.7245521628491778,0.7103607556749223,0.9717896790601785,0.7765659073601839,0.347646621870935,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023354044506372,12.700826781884565,0.9211466401933026,0.20785865757602096,0.6946847923151906,0.1842864678486841
12156.0,202.6,替浆慢速段(体积限制停泵),0.7245535848329105,0.7103741923803243,0.9717977756159034,0.7765804067659361,0.3476531056916913,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.1602335776670894,12.700826959594714,0.9211466429959111,0.20783114508961453,0.6946873511612317,0.18428022102570907
12160.0,202.66666666666666,替浆慢速段(体积限制停泵),0.7245550056535427,0.7103876169140083,0.9718058635746717,0.7765948928584766,0.3476595642940377,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.1602337150919072,12.700827615705833,0.9211466533432233,0.20780365366927972,0.6946899084669897,0.18427398291483668
12164.0,202.73333333333332,替浆慢速段(体积限制停泵),0.72455643271355,0.710401029595219,0.9718139429476308,0.776609366012401,0.3476659989060952,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.1602339471964971,12.700828723849215,0.9211466708193842,0.20777618328817266,0.6946924726774907,0.18426774295219556
12168.0,202.8,替浆慢速段(体积限制停泵),0.7245578729647906,0.7104144307383398,0.9718220137459154,0.7766238265965542,0.3476724105930458,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023426929262696,12.700830261641702,0.9211466950713919,0.20774873390888615,0.6946950517238929,0.18426149131040137
12172.0,202.86666666666667,替浆慢速段(体积限制停泵),0.72455933301352,0.7104278206549219,0.971830075980647,0.7766382749764214,0.34767880025559694,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023467754033258,12.700832210750047,0.9211467258101128,0.20772130548404025,0.694697653143206,0.18425521875098383
12176.0,202.93333333333334,替浆慢速段(体积限制停泵),0.7245608192482619,0.710441199657552,0.9718381296629331,0.7766527115186841,0.34768516865814847,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023516881190053,12.700834556241523,0.9211467628000406,0.20769389795667606,0.6947002842240685,0.18424891644378627
12180.0,203.0,替浆慢速段(体积限制停泵),0.724562337977751,0.7104545680649808,0.9718461748038683,0.7766671365972676,0.3476915164808063,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023574043528227,12.700837285358888,0.9211468058399767,0.2076665112604379,0.6947029521640067,0.1842425757723558
12184.0,203.06666666666666,替浆慢速段(体积限制停泵),0.7245638955701958,0.7104679262081135,0.9718542114145342,0.7766815506003992,0.34769784439291196,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023638982794655,12.700840385772297,0.9211468547354615,0.20763914531953986,0.6947056642281992,0.18423618813817202
12188.0,203.13333333333333,替浆慢速段(体积限制停泵),0.7245654985874411,0.7104812744365632,0.9718622395059985,0.7766959539383298,0.3477041531490304,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023711401548016,12.700843843280927,0.9211469092625288,0.20761180004852575,0.6947084279024238,0.18422974477285706
12192.0,203.2,替浆慢速段(体积限制停泵),0.7245671539081295,0.710494613125521,0.9718702590893162,0.7767103470514337,0.3477104437112368,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16023790901431118,12.700847638865898,0.9211469691212273,0.20758447535183758,0.694711251033463,0.18422323656632908
12196.0,203.26666666666668,替浆慢速段(体积限制停泵),0.7245688688326408,0.7105079426826731,0.9718782701755291,0.7767247304183589,0.34771671740399157,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.1602387690450821,12.700851744934665,0.9211470338763942,0.20755717112321864,0.6947141419487334,0.18421665392026013
12200.0,203.33333333333334,替浆慢速段(体积限制停泵),0.7245706511591624,0.7105212635547729,0.971886272775665,0.7767391045637703,0.3477229761097108,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.1602396855334571,12.700856120550533,0.921147102882422,0.20752988724499297,0.6947171095430004,0.18420998664038715
12204.0,203.4,替浆慢速段(体积限制停泵),0.7245725092143804,0.7105345762332266,0.9718942669007394,0.7767534700649364,0.3477292225137688,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16024064585119902,12.700860705422166,0.921147175188471,0.2075026235872854,0.694720163313352,0.18420322388865726
12208.0,203.46666666666667,替浆慢速段(体积限制停泵),0.7245744518134166,0.7105478812576622,0.9719022525617544,0.776767827555929,0.34773546040600123,2468.0,59.35070140280561,2344.3527054108217,0.9759519038072199,0.16024163175791065,12.700865412463928,0.921147249421144,0.20747538000728297,0.6947233133135072,0.18419635422748626
