井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,冲洗液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7868.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03834725289821077,0.4,0.6
7858.088353413655,0.0035984111544787676,0.00886116808672869,0.012459579241207453,1.1427556484074081e-05,0.0,0.012459579241207453,0.9875289932023082,0.008239435561543263,0.013587411288596009,0.022212756920391402,0.008239435561543263,0.013587411288596009,0.022212756920391402,3.697972228391293e-06,1.1713400145301133e-05,3.5765908837202016e-05,0.03834725289821077,0.3988200420730541,0.6011799579269459
7848.176706827309,0.006767486216961106,0.016936425198474738,0.023703911415435833,2.0217404267511397e-05,0.0,0.023703911415435833,0.9762758711802967,0.016244182101131082,0.02662409305348272,0.041792947018856566,0.016244182101131082,0.02662409305348272,0.041792947018856566,7.610941083059336e-06,2.300660806900833e-05,6.950738592470899e-05,0.03834725289821077,0.3976400841461083,0.6023599158538917
7838.265060240964,0.012667042805750966,0.02692830596131065,0.03959534876706162,4.40081835861894e-05,0.0,0.03959534876706162,0.9603606430493524,0.023806294435073625,0.049555043902242094,0.055534038250071305,0.023806294435073625,0.049555043902242094,0.055534038250071305,1.196462636086252e-05,6.135320030985214e-05,9.464897332286352e-05,0.03950541924226479,0.3964601262191624,0.6035398737808376
7828.353413654619,0.03197674623909978,0.0549782029542166,0.08695494919331642,0.00015632998951889431,0.0,0.08695494919331642,0.9128887208171644,0.03071626118055521,0.10374921699359721,0.1758352670577144,0.03071626118055521,0.10374921699359721,0.1758352670577144,1.6814511866833823e-05,0.0001833360737898018,0.0004235357460337594,0.046121980670796134,0.39528016829221657,0.6047198317077834
7818.441767068273,0.043239053310832776,0.08094904972068612,0.1241881030315189,0.0001961880031454706,0.0,0.1241881030315189,0.8756157089653354,0.03672616475410599,0.14305116030014625,0.28639587129646993,0.03672616475410599,0.14305116030014625,0.28639587129646993,2.180861944337486e-05,0.00019936557004757562,0.0007409952966730732,0.05164266088739341,0.39410021036527065,0.6058997896347293
7808.530120481928,0.05029778021783132,0.10028711498700528,0.15058489520483656,0.00021692272719237178,0.0,0.15058489520483656,0.8491981820679714,0.04166737101845398,0.16060009097976774,0.3833329005398028,0.04166737101845398,0.16060009097976774,0.3833329005398028,2.6670059761243548e-05,0.00016589523120128622,0.0010526067762214382,0.0512885139884671,0.39292025243832474,0.6070797475616753
7798.618473895583,0.05579216938340527,0.11522960155125184,0.1710217709346571,0.00023755361408050804,0.0,0.1710217709346571,0.8287406754512623,0.045445139963362975,0.1702659624822016,0.46684598075571515,0.045445139963362975,0.1702659624822016,0.46684598075571515,3.1139854339325855e-05,0.0001312104064894095,0.0013736451671324467,0.05075638416154393,0.39174029451137893,0.6082597054886211
7788.706827309237,0.06038231606764567,0.12611046914982857,0.1864927852174742,0.00026183216098790783,0.0,0.1864927852174742,0.8132453826215378,0.04800394268380439,0.17458098898570518,0.5379915382870344,0.04800394268380439,0.17458098898570518,0.5379915382870344,3.472477583182695e-05,0.00010684925163534965,0.0017173779662263517,0.04912531323268623,0.390560336584433,0.609439663415567
7778.795180722892,0.06455933792530276,0.13345608741830597,0.1980154253436087,0.0002926747803044972,0.0,0.1980154253436087,0.8016918998760868,0.04938922770962421,0.17480528505651888,0.599397591968301,0.04938922770962421,0.17480528505651888,0.599397591968301,3.6536416882763536e-05,9.18247596732593e-05,0.002103235389956455,0.04772494669189678,0.3893803786574872,0.6106196213425128
7768.883534136547,0.06903645147209013,0.1383304330772023,0.20736688454929245,0.0003355470375375421,0.0,0.20736688454929245,0.7922975684131702,0.05000738401082597,0.17300452302930117,0.6531388521291064,0.05000738401082597,0.17300452302930117,0.6531388521291064,3.7154431131095095e-05,8.23989661460251e-05,0.0025496496895957284,0.04799180386221448,0.3882004207305413,0.6117995792694587
7758.9718875502,0.07532655095654674,0.14320897786181438,0.21853552881836116,0.0004018844848815903,0.0,0.21853552881836116,0.7810625866967575,0.050240275281516165,0.17563285720024302,0.7006889442388746,0.050240275281516165,0.17563285720024302,0.7006889442388746,3.7257385627106276e-05,7.58622456924671e-05,0.003072943211227074,0.04778705801256338,0.38702046280359526,0.6129795371964047
7749.060240963855,0.08307014062050508,0.14822487383014665,0.2312950144506518,0.0004882564746367925,0.0,0.2312950144506518,0.7682167290747114,0.05045174513384813,0.18284582436866803,0.7426120283183184,0.05045174513384813,0.18284582436866803,0.7426120283183184,3.720715948927007e-05,7.204424949512988e-05,0.0036796323469933208,0.043507367318496394,0.38584050487664945,0.6141594951233506
7739.14859437751,0.09061990321006243,0.15234025284556318,0.24296015605562563,0.0005794695816975648,0.0,0.24296015605562563,0.7564603743626765,0.050660884620449084,0.19164960983148824,0.7794448895614094,0.050660884620449084,0.19164960983148824,0.7794448895614094,3.70550321742629e-05,7.02637131426028e-05,0.004379072520794589,0.039494396362435444,0.38466054694970353,0.6153394530502965
7729.236947791164,0.0980118754026306,0.15616286390044182,0.25417473930307244,0.0006759271383939649,0.0,0.25417473930307244,0.7451493335585335,0.05088540062667839,0.20532733423514737,0.8116079617307239,0.05088540062667839,0.20532733423514737,0.8116079617307239,3.681731342068341e-05,7.067731509821224e-05,0.005185044506040729,0.03831972601458837,0.3834805890227576,0.6165194109772424
7719.325301204819,0.10504301528515393,0.15941189976758005,0.26445491505273394,0.0007760320107662838,0.0,0.26445491505273394,0.7347690529364997,0.0511444338462043,0.22124100900046167,0.8393601656799647,0.0511444338462043,0.22124100900046167,0.8393601656799647,3.650199440269399e-05,7.441055602721654e-05,0.006112517287643342,0.037697485054538696,0.3823006310958118,0.6176993689041882
7709.413654618474,0.11347531532155379,0.16174485952935602,0.27522017485090977,0.0009108019135145239,0.0,0.27522017485090977,0.7238690232355761,0.05147130793969541,0.2366862026111302,0.8629872268299184,0.05147130793969541,0.2366862026111302,0.8629872268299184,3.6054772338753334e-05,8.345156330272323e-05,0.007183453544022138,0.044638265475044785,0.3811206731688659,0.6188793268311341
7699.502008032128,0.12656912837123027,0.16355737915569832,0.29012650752692853,0.0011399552425541322,0.0,0.29012650752692853,0.7087335372305175,0.05185379497660862,0.25846445842288684,0.8827952723133408,0.05185379497660862,0.25846445842288684,0.8827952723133408,3.54210361865468e-05,0.0001063403611792529,0.008423078554420113,0.05104749813488905,0.37992530120481927,0.6200746987951807
7689.590361445783,0.14318432691414978,0.16512314546554166,0.30830747237969136,0.0014571356099697796,0.0,0.30830747237969136,0.6902353920103381,0.05225863764635316,0.2918665690814621,0.8991615384715815,0.05225863764635316,0.2918665690814621,0.8991615384715815,3.4639814910625536e-05,0.00015329646379258152,0.009859977988845674,0.04740876344803374,0.37843855421686745,0.6215614457831325
7679.678714859438,0.16045889688034756,0.1663583461848975,0.3268172430652451,0.00181646729308787,0.0,0.3268172430652451,0.6713662896416671,0.052688858462863815,0.33250687344627605,0.9121256811562378,0.052688858462863815,0.33250687344627605,0.9121256811562378,3.3730966353412205e-05,0.00022427174210080781,0.011482147485779984,0.04377350499024084,0.37695180722891564,0.6230481927710844
