井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7554.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02683024558567698,0.30000000000000004,0.7
7537.730215827338,0.0008848427629356429,0.9991150581317332,0.9999999008946687,4.6919339337574885e-09,0.9999999008946687,9.441339692824893e-08,0.9999999999999999,0.9999999983159824,0.9999992191104169,0.9999999999999999,0.9999999983159824,0.9999992191104169,3.3778550828025604e-20,3.199754644844757e-11,4.104197868491935e-08,0.02683024558567699,0.2849353850253128,0.7150646149746872
7521.4604316546765,0.0025712440701448703,0.9974284279725093,0.999999672042654,1.7902464648633968e-08,0.999999672042654,3.100548811584078e-07,0.9999999999999998,0.9999999925434578,0.9999975621574846,0.9999999999999998,0.9999999925434578,0.9999975621574846,2.1633503666169852e-19,1.8064523722835732e-10,1.4642283237015127e-07,0.02683024558567698,0.26987077005062643,0.7301292299493736
7505.190647482014,0.0056617046520124085,0.9943374117534811,0.9999991164054933,5.681760928913486e-08,0.9999991164054933,8.267768975260528e-07,0.9999999999999998,0.9999999719976548,0.9999938730916539,0.9999999999999998,0.9999999719976548,0.9999938730916539,1.1164713129164439e-18,8.93170622404476e-10,4.279669599332063e-07,0.026830245585676975,0.2548061550759392,0.7451938449240608
7488.920863309352,0.010942684238306155,0.9890551161115371,0.9999978003498429,1.6932189008569568e-07,0.9999978003498429,2.030328266651801e-06,0.9999999999999986,0.9999999045039223,0.9999854966214854,0.9999999999999986,0.9999999045039223,0.9999854966214854,5.189108434730116e-18,4.003045674625795e-09,1.1994028305079917e-06,0.02683024558567699,0.25332374100719435,0.7466762589928057
7472.651079136691,0.019258324967407554,0.9807365019336859,0.9999948269010938,4.792904004607508e-07,0.9999948269010938,4.693808506230451e-06,0.9999999999999957,0.9999997189130903,0.9999667733317275,0.9999999999999957,0.9999997189130903,0.9999667733317275,2.21388293995014e-17,1.499410889037331e-08,3.288566718812576e-06,0.026830245585676975,0.2582046762589928,0.7417953237410072
7456.381294964029,0.031545169831725166,0.9684431860606386,0.9999883558923638,1.3003429703186249e-06,0.9999883558923638,1.0343764665736394e-05,0.9999999999999866,0.999999263056687,0.9999262535856441,0.9999999999999866,0.999999263056687,0.9999262535856441,8.808415897269997e-17,4.8853957895973265e-08,8.7740311294798e-06,0.02683024558567698,0.26308561151079135,0.7369143884892086
7440.1115107913665,0.04873117230018677,0.9512435954457427,0.9999747677459296,3.3970958810718164e-06,0.9999747677459296,2.183515818942683e-05,0.9999999999999608,0.9999981882809541,0.9998416723462594,0.9999999999999608,0.9999981882809541,0.9998416723462594,3.3351063899522323e-16,1.4854057667852483e-07,2.266220517588094e-05,0.02683024558567698,0.26796654676259,0.73203345323741
7423.841726618705,0.07160497260078297,0.9283423446188882,0.9999473172196716,8.535705365904632e-06,0.9999473172196716,4.414707496284736e-05,0.9999999999998894,0.9999957465153078,0.9996718967861644,0.9999999999998894,0.9999957465153078,0.9996718967861644,1.210585813319185e-15,4.309782006552697e-07,5.6387878041392395e-05,0.02683024558567698,0.27284748201438846,0.7271525179856115
7407.571942446043,0.10089228809637939,0.8990017556064925,0.9998940437028718,2.0585213122383355e-05,0.9998940437028718,8.537108400547454e-05,0.9999999999997021,0.9999903872741841,0.9993448216424803,0.9999999999997021,0.9999903872741841,0.9993448216424803,4.189967323799205e-15,1.2050337936857792e-06,0.0001346227665369031,0.02683024558567699,0.27772841726618713,0.7222715827338129
7391.302158273381,0.1364557276189265,0.8633409373523374,0.9997966649712642,4.707934879590717e-05,0.9997966649712642,0.00015625567994000366,0.999999999999239,0.9999796413104319,0.9987404059934986,0.999999999999239,0.9999796413104319,0.9987404059934986,1.3537162647984858e-14,3.125890679179961e-06,0.0003076026875392016,0.02683024558567698,0.2869582733812953,0.7130417266187047
7375.03237410072,0.1775392687012417,0.8220916920338247,0.9996309607350666,0.00010079477855900215,0.9996309607350666,0.0002682444863743965,0.9999999999981627,0.9999613912632404,0.9976762553562342,0.9999999999981627,0.9999613912632404,0.9976762553562342,4.0263986744015594e-14,7.06985761399561e-06,0.000668563345218738,0.02683024558567698,0.2999741007194243,0.7000258992805757
7358.762589928057,0.22384015592153453,0.775528098954596,0.99936825487613,0.0002008576072970583,0.99936825487613,0.00043088751657258427,0.9999999999957202,0.9999367512766248,0.9959015739961847,0.9999999999957202,0.9999367512766248,0.9959015739961847,1.1344056220659625e-13,1.3279201910129039e-05,0.0013736001089110356,0.03100467310462183,0.312989928057554,0.687010071942446
7342.492805755395,0.27185438513404236,0.727140995505674,0.9989953806397167,0.00036165660655562834,0.9989953806397167,0.0006429627537279428,0.9999999999909471,0.9999135103695252,0.993258668401507,0.9999999999909471,0.9999135103695252,0.993258668401507,2.8042685970197823e-13,1.9481044314742165e-05,0.0025645766553378654,0.043103573761293285,0.32064347379239466,0.6793565262076053
7326.223021582734,0.31491220571901163,0.6836100730730058,0.9985222787920173,0.0005797574745698151,0.9985222787920173,0.0008979637334125118,0.9999999999846564,0.9998921223027591,0.9898799002634898,0.9999999999846564,0.9998921223027591,0.9898799002634898,5.166564145672995e-13,2.5043985697424216e-05,0.004197903883040271,0.04233052529797096,0.32203802672147985,0.6779619732785201
7309.953237410072,0.3533371694257143,0.6445906085733224,0.9979277779990364,0.0008706369084798523,0.9979277779990364,0.0012015850924837746,0.9999999999770034,0.9998655144713462,0.9856705710989278,0.9999999999770034,0.9998655144713462,0.9856705710989278,8.176574273524672e-13,3.227006331587631e-05,0.006350590149854258,0.04155747683464855,0.32343257965056527,0.6765674203494347
7293.6834532374105,0.38742860910223137,0.6097678916922318,0.9971965007944632,0.00124585362275362,0.9971965007944632,0.0015576455827834906,0.9999999999682452,0.9998312428628743,0.9805469033676597,0.9999999999682452,0.9998312428628743,0.9805469033676597,1.1713748235706907e-12,4.2110557984188966e-05,0.00908772489736765,0.04078442837132622,0.32482713257965046,0.6751728674203495
7277.413669064748,0.41771904375499874,0.5785968255980198,0.9963158693530187,0.0017146550642580484,0.9963158693530187,0.0019694755827233926,0.999999999958687,0.9997865494554178,0.9744491939539166,0.999999999958687,0.9997865494554178,0.9744491939539166,1.5602647959833513e-12,5.5725450002286945e-05,0.012451662939234148,0.04001137990800383,0.32622168550873587,0.6737783144912641
7261.143884892086,0.4448228096428597,0.5504541824851076,0.9952769921279669,0.0022830218529833876,0.9952769921279669,0.0024399860190491324,0.9999999999486194,0.999728361051156,0.9673469364571561,0.9999999999486194,0.999728361051156,0.9673469364571561,1.9646502133933565e-12,7.449409841752062e-05,0.016456423975725356,0.03923833144468146,0.3276162384378212,0.6723837615621788
