井深_m,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7334.813669064748,0.5170482817978882,0.0,0.45038527564441727,0.48295171820211213,0.0,0.8037806665009312,0.0,0.0,0.9918066051100177,3.490789745870687e-24,0.0,0.0,0.0,0.025244025980161906,0.55,0.44702412271325825
7328.253237410072,0.512574506318461,0.0,0.44431779024595847,0.4874254936815393,0.0,0.7995252976550751,0.0,0.0,0.9933574888615302,2.7260717563709892e-24,0.0,0.0,0.0,0.025414157544212685,0.5499631679342241,0.450036832065776
7321.692805755396,0.5126378779263672,0.0,0.4446805654320974,0.48736212207363333,0.0,0.7993967546876796,0.0,0.0,0.994660343495463,2.333661796544962e-24,0.0,0.0,0.0,0.025302591344251835,0.55,0.4480612049331964
7315.13237410072,0.5040756976349563,0.0,0.43700141668070713,0.4959243023650439,0.0,0.8017954043644424,0.0,0.0,0.9956421535827574,2.328252939560435e-24,0.0,0.0,0.0,0.02494755904283021,0.55,0.4417742520041117
7308.571942446043,0.5046850688457446,0.0,0.4375905568766823,0.4953149311542552,0.0,0.8017878551119119,0.0,0.0,0.9964678324025712,2.3359579702363572e-24,0.0,0.0,0.0,0.024659283807833315,0.55,0.4366694409044194
7302.011510791367,0.5063172583309461,0.0,0.4361670890597008,0.49368274166905396,0.0,0.7950935273421877,0.0,0.0,0.9972463687563841,2.6593394843932538e-24,0.0,0.0,0.0,0.024915229795978797,0.55,0.44120176197327843
7295.451079136691,0.5047562945475536,0.0,0.4345398196139522,0.49524370545244656,0.0,0.7932612973928324,0.0,0.0,0.9978719373164842,2.1905322270649792e-24,0.0,0.0,0.0,0.024798034297035906,0.55,0.43912645056526245
7288.890647482014,0.49789640680074504,0.0,0.4273716086712198,0.5021035931992549,0.0,0.7888778756830621,0.0,0.0,0.9982835687441233,9.851114210406385e-24,0.0,0.0,0.0,0.024700608993993785,0.55,0.4374012320657765
7282.330215827338,0.5186473141971483,0.0,0.4436847850528041,0.4813526858028517,0.0,0.7750390166838729,0.0,0.0,0.9985176004873565,6.0063490420047255e-24,0.0,0.0,0.0,0.025511104623121162,0.5482464178828366,0.4517535821171634
7275.769784172662,0.5376626900877525,0.0,0.4611329000671934,0.46233730991224786,0.0,0.774888406023354,0.0,0.0,0.9986283049896647,2.3132054169681975e-24,0.0,0.0,0.0,0.025295415463383812,0.55,0.44793413360740053
