time_s,time_min,stage,bulk_cement_fill,effective_efficiency,target_interval_efficiency,cbl_eval_interval_efficiency,cbl_quality_proxy,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
10816.0,180.26666666666668,替浆慢速段(钻井液入环空),0.6677224808453991,0.648666029590637,0.14503872439207224,0.6328788696691846,0.3537006302034582,2468.0,1122.7174348697395,2468.0,0.5450901803605006,0.30746755477268806,99.71406203910756,0.9999999978175383,0.09743392127172279,0.6389816899850732,0.3584156892539303
10820.0,180.33333333333334,替浆慢速段(钻井液入环空),0.6675835844185499,0.6485444330617923,0.14501612346987436,0.6327186766172828,0.35351323974456234,2468.0,1122.7174348697395,2468.0,0.5450901803605006,0.30812614439149816,99.69655604925916,0.9999999978098837,0.09733684983316135,0.6388722422401952,0.35853252121432766
10824.0,180.4,替浆慢速段(钻井液入环空),0.6674784176256714,0.6484566184504501,0.14499353872992574,0.6325983492371958,0.3533754431899097,2468.0,1122.7174348697395,2468.0,0.5450901803605006,0.30860113361286984,99.66282080613216,0.999999997795057,0.09723987574721893,0.6388189224591849,0.35859321384558723
10828.0,180.46666666666667,替浆慢速段(钻井液入环空),0.6674558918506378,0.6484514905555688,0.1449709703890903,0.6325755342320961,0.3532985397693576,2468.0,1122.7174348697395,2468.0,0.5450901803605006,0.30903300347187956,99.63237859151556,0.9999999977815913,0.09714299920334493,0.6387991841668399,0.35862031397057315
10832.0,180.53333333333333,替浆慢速段(钻井液入环空),0.667465212074034,0.6484782474227907,0.14494841866221533,0.6325903480762974,0.35324407002292413,2468.0,1122.7174348697395,2468.0,0.5450901803605006,0.3094553363820938,99.5832183867695,0.9999999977596723,0.09704622033631025,0.6388500311621174,0.35857681633205574
10836.0,180.6,替浆慢速段(钻井液入环空),0.667504111119412,0.6485346146842891,0.14492588376759308,0.6326401094594027,0.3536819924256058,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.309844042754024,99.18450075871819,0.9999999975737043,0.09694953929781196,0.6388885956340348,0.3585455912904154
10840.0,180.66666666666666,替浆慢速段(钻井液入环空),0.6675094059322196,0.64855740211558,0.1449033658914453,0.6326503318340329,0.3536431436923571,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.31014397712715136,99.12097088996177,0.9999999975426792,0.09685295628007,0.6389309631425336,0.35851055230508916
10844.0,180.73333333333332,替浆慢速段(钻井液入环空),0.6674825965238281,0.6485481032968331,0.14488086524447746,0.6326227751104756,0.3535709969129781,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.3105259006689955,99.09611340229289,0.9999999975304322,0.09675647095958881,0.6389159747984705,0.35853286018952474
10848.0,180.8,替浆慢速段(钻井液入环空),0.6673852945218303,0.648468324297846,0.1448583820373834,0.6325121813999227,0.3534543405804992,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.3108951198158667,99.04650689356563,0.9999999975058089,0.09666008319676454,0.6388696425100159,0.3585865017564787
10852.0,180.86666666666667,替浆慢速段(钻井液入环空),0.6673077868702377,0.6484083464105376,0.14483591645257957,0.6324249697246116,0.35335134882739627,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.3112604251014469,99.0280596576379,0.9999999974965897,0.09656379257897996,0.6388057393808824,0.35865770329433155
10856.0,180.93333333333334,替浆慢速段(钻井液入环空),0.6671877361008329,0.648305827414645,0.14481346869861195,0.6322876528265495,0.3532122476138693,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.31168050549298915,98.99742074360195,0.9999999974812023,0.09646759861932826,0.6387442800087944,0.3587264496405861
10860.0,181.0,替浆慢速段(钻井液入环空),0.6670841222538509,0.6482197437156756,0.14479103899088053,0.6321697487179874,0.3530876597101168,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.31207604378376563,98.97680272186925,0.9999999974707943,0.09637150070494849,0.638658232880447,0.3588197726799411
10864.0,181.06666666666666,替浆慢速段(钻井液入环空),0.6669356826960413,0.6480888289900306,0.14476862755457282,0.631999038225977,0.35292760292443565,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.31251201721623467,98.95413309251286,0.999999997459301,0.09627549834351053,0.6385707474973675,0.3589145221848625
10868.0,181.13333333333333,替浆慢速段(钻井液入环空),0.6667927339660596,0.647963395479184,0.1447462346301219,0.6318348262345072,0.3527689708459634,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.31296307657355027,98.93721049369303,0.9999999974506875,0.09617959110028014,0.6384536593591732,0.35903886326316387
10872.0,181.2,替浆慢速段(钻井液入环空),0.6666051807723739,0.6477933424611205,0.14472386046800667,0.6316180549090565,0.352576172896391,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.3134469066184403,98.92073657347409,0.9999999974422742,0.09608377855911536,0.6383313597150381,0.3591684039337081
10876.0,181.26666666666668,替浆慢速段(钻井液入环空),0.666439600966557,0.6476452421349042,0.14470150528965783,0.6314271954678775,0.3524057309252913,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.31387783137822095,98.90535539198343,0.9999999974343938,0.09598806037214717,0.6381975632480479,0.35930942953858375
10880.0,181.33333333333334,替浆慢速段(钻井液入环空),0.6662478121469887,0.6474709055131208,0.1446791693168359,0.631205443313722,0.35221199190345553,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.3143498876726117,98.89010294877694,0.9999999974265555,0.09589243614906001,0.6380677303986311,0.35944647912207167
10884.0,181.4,替浆慢速段(钻井液入环空),0.6660814365877722,0.6473219476726476,0.14465685277025972,0.6310136385790541,0.35203775790114744,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.31480339699084336,98.87735911057986,0.9999999974199881,0.09579690559005906,0.6379369918388951,0.3595844220875521
10888.0,181.46666666666667,替浆慢速段(钻井液入环空),0.6658977547560497,0.6471556418522525,0.14463455587023358,0.6308014150402022,0.35183582097776156,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.31536730219022757,98.86475319652938,0.9999999974134752,0.09570146825230895,0.6378073956265442,0.359721210196203
10892.0,181.53333333333333,替浆慢速段(钻井液入环空),0.6657299235125681,0.6470051371991323,0.14461227883643685,0.6306078456855968,0.3516392132973055,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.3159658401798541,98.8573946251245,0.9999999974096657,0.09560612378177347,0.6376820366883041,0.35985374835742073
10896.0,181.6,替浆慢速段(钻井液入环空),0.6655806379769744,0.6468731208397234,0.14459002188796405,0.630436096004598,0.351435616025678,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.3166941113049677,98.84769800302472,0.9999999974046374,0.09551087175573524,0.6375733788997013,0.3599695724982752
10900.0,181.66666666666666,替浆慢速段(钻井液入环空),0.6654627109221188,0.6467723980860879,0.14456778524344874,0.6303012582404337,0.3512533495711128,2468.0,1127.6633266533067,2468.0,0.5430861723444693,0.3174176407732212,98.83753226432378,0.9999999973993553,0.0954157115476349,0.6375005721970923,0.36004953186295496
