depth_md_m,quality_proxy,quality_proxy_pct,simulated_effective_efficiency,simulated_minus_cbl_proxy
6480,0.952,95.2,0.7875840878141592,-0.16441591218584073
6490,0.959,95.9,0.785422732837252,-0.17357726716274802
6500,0.963,96.3,0.785378279163016,-0.17762172083698402
6510,0.956,95.6,0.7841988827539088,-0.17180111724609115
6520,0.952,95.2,0.7822266186389036,-0.16977338136109632
6530,0.956,95.6,0.7801028217038638,-0.17589717829613616
6540,0.952,95.2,0.7778194323743312,-0.1741805676256688
6550,0.963,96.3,0.7753479949788241,-0.18765200502117585
6560,0.952,95.2,0.7727159606018368,-0.17928403939816318
6570,0.956,95.6,0.7699406012528082,-0.1860593987471918
6580,0.948,94.8,0.7670163529035696,-0.18098364709643033
6590,0.952,95.2,0.7639345071592336,-0.18806549284076635
6600,0.959,95.9,0.7606917816023068,-0.1983082183976932
6610,0.963,96.3,0.7572458640700884,-0.20575413592991154
6620,0.963,96.3,0.753448955180467,-0.20955104481953302
6630,0.952,95.2,0.7490847042084569,-0.2029152957915431
6640,0.956,95.6,0.7439375140155445,-0.21206248598445543
6650,0.952,95.2,0.7372407559354088,-0.21475924406459113
6660,0.959,95.9,0.7309840952929076,-0.22801590470709232
6670,0.952,95.2,0.7286185736435159,-0.22338142635648406
6680,0.948,94.8,0.7293346220056959,-0.21866537799430408
6690,0.956,95.6,0.726575650982228,-0.22942434901777198
6700,0.963,96.3,0.7209706293050058,-0.2420293706949942
6710,0.956,95.6,0.7215705859655784,-0.23442941403442152
6720,0.952,95.2,0.7197192556319753,-0.2322807443680247
6730,0.963,96.3,0.7152488100061212,-0.2477511899938788
6740,0.956,95.6,0.7110662635158509,-0.24493373648414907
6750,0.959,95.9,0.7075075143917118,-0.2514924856082882
6760,0.959,95.9,0.7031747875341897,-0.25582521246581025
6770,0.959,95.9,0.6970100643103061,-0.26198993568969386
6780,0.948,94.8,0.6899954991619662,-0.2580045008380337
6790,0.967,96.7,0.6829037051554809,-0.28409629484451904
6800,0.93,93.0,0.6773416892653112,-0.2526583107346888
6810,0.944,94.4,0.6724897673947742,-0.2715102326052258
6820,0.952,95.2,0.6675017643833441,-0.2844982356166559
6830,0.944,94.4,0.6621566631506843,-0.2818433368493156
6840,0.933,93.3,0.6561686510326323,-0.2768313489673677
6850,0.937,93.7,0.6492720943851045,-0.2877279056148956
6860,0.959,95.9,0.6412529148456935,-0.3177470851543065
6870,0.959,95.9,0.6323390852356074,-0.3266609147643925
6880,0.937,93.7,0.6260183462346174,-0.31098165376538267
6890,0.948,94.8,0.6367218925132317,-0.3112781074867682
6900,0.952,95.2,0.6358416353514775,-0.3161583646485224
6910,0.967,96.7,0.6275492399890967,-0.33945076001090324
6920,0.952,95.2,0.6197324267397692,-0.3322675732602307
6930,0.952,95.2,0.612620994334738,-0.3393790056652619
6940,0.952,95.2,0.6060445054266653,-0.34595549457333463
6950,0.959,95.9,0.5966481932568711,-0.36235180674312883
6960,0.944,94.4,0.5852673273323004,-0.3587326726676996
6970,0.937,93.7,0.5877735573123115,-0.34922644268768854
6980,0.941,94.1,0.585979136141154,-0.3550208638588459
6990,0.937,93.7,0.5744545271800133,-0.3625454728199867
7000,0.93,93.0,0.5554347727526137,-0.3745652272473864
7010,0.948,94.8,0.5479539466964926,-0.4000460533035074
7020,0.948,94.8,0.5672581406636421,-0.38074185933635785
7030,0.963,96.3,0.5677046424934871,-0.3952953575065129
7040,0.963,96.3,0.554592145019445,-0.408407854980555
7050,0.956,95.6,0.5459139217042851,-0.41008607829571486
7060,0.944,94.4,0.5388387260249204,-0.4051612739750795
7070,0.941,94.1,0.5290190239924484,-0.41198097600755157
7080,0.948,94.8,0.49619039772121504,-0.4518096022787849
7090,0.952,95.2,0.4447892528500329,-0.5072107471499671
7100,0.937,93.7,0.35182520291065233,-0.5851747970893477
7110,0.959,95.9,0.2908463453257007,-0.6681536546742992
7120,0.952,95.2,0.2652711739483958,-0.6867288260516042
7130,0.963,96.3,0.2580512991624333,-0.7049487008375667
7140,0.952,95.2,0.25507829788433184,-0.6969217021156682
7150,0.956,95.6,0.25295168574782634,-0.7030483142521736
7160,0.948,94.8,0.25155369293929886,-0.6964463070607011
7170,0.956,95.6,0.2494696088830034,-0.7065303911169966
7180,0.941,94.1,0.2474575604667142,-0.6935424395332858
7190,0.922,92.2,0.24569803430999573,-0.6763019656900043
7200,0.944,94.4,0.24422125539951356,-0.6997787446004864
7210,0.937,93.7,0.2427828905997929,-0.6942171094002072
7220,0.952,95.2,0.24136407802317797,-0.710635921976822
7230,0.959,95.9,0.23995678727227623,-0.7190432127277238
7240,0.956,95.6,0.23861652379229295,-0.717383476207707
7250,0.956,95.6,0.2373162967922748,-0.7186837032077251
7260,0.941,94.1,0.23606542246077133,-0.7049345775392286
7270,0.956,95.6,0.23494318232359826,-0.7210568176764017
7280,0.941,94.1,0.23393749410179315,-0.7070625058982067
7290,0.956,95.6,0.23307718853866566,-0.7229228114613343
7300,0.963,96.3,0.23234844767245236,-0.7306515523275476
7310,0.956,95.6,0.23148183008562756,-0.7245181699143723
7320,0.963,96.3,0.23009074745983482,-0.7329092525401651
7330,0.963,96.3,0.22759513551095606,-0.7354048644890439
7340,0.959,95.9,0.22426279887832296,-0.7347372011216771
7350,0.952,95.2,0.220794548309074,-0.731205451690926
7360,0.937,93.7,0.2174912064120768,-0.7195087935879232
7370,0.941,94.1,0.2145283879458127,-0.7264716120541872
7380,0.952,95.2,0.21229507547749701,-0.7397049245225029
7390,0.93,93.0,0.2111625458703658,-0.7188374541296343
7400,0.944,94.4,0.2113718098004653,-0.7326281901995346
7410,0.941,94.1,0.21974770759329645,-0.7212522924067035
7420,0.952,95.2,0.21401233819474985,-0.7379876618052501
7430,0.937,93.7,0.20784393661123288,-0.7291560633887672
7440,0.944,94.4,0.2015847954254802,-0.7424152045745198
7450,0.941,94.1,0.19551218062253972,-0.7454878193774602
7460,0.948,94.8,0.18971583996320207,-0.7582841600367979
7470,0.948,94.8,0.18433279901298197,-0.763667200987018
7480,0.948,94.8,0.17939826618720128,-0.7686017338127986
7490,0.956,95.6,0.17488350390012133,-0.7811164960998787
7500,0.937,93.7,0.17073861644374913,-0.766261383556251
7510,0.952,95.2,0.16685882904272922,-0.7851411709572708
7520,0.959,95.9,0.16315145391865488,-0.7958485460813451
7530,0.933,93.3,0.15959368870791285,-0.7734063112920873
7540,0.956,95.6,0.15620054193010532,-0.7997994580698946
7550,0.959,95.9,0.15295035384619257,-0.8060496461538074
7560,0.944,94.4,0.14980590630749588,-0.794194093692504
7570,0.944,94.4,0.1466948219220933,-0.7973051780779067
7580,0.948,94.8,0.14356052294537627,-0.8044394770546237
7590,0.944,94.4,0.14038996418350952,-0.8036100358164904
7600,0.919,91.9,0.1372310478884109,-0.7817689521115891
7610,0.919,91.9,0.13415911473882478,-0.7848408852611752
7620,0.944,94.4,0.13121899034806886,-0.8127810096519311
7630,0.941,94.1,0.1284088210347128,-0.8125911789652871
7640,0.933,93.3,0.12569657619985788,-0.8073034238001422
7650,0.948,94.8,0.12307389211537768,-0.8249261078846223
7660,0.922,92.2,0.12045954881547877,-0.8015404511845212
7670,0.933,93.3,0.11763135377435228,-0.8153686462256478
7680,0.911,91.1,0.11439321511176728,-0.7966067848882328
7690,0.915,91.5,0.11089594760592282,-0.8041040523940772
7700,0.937,93.7,0.10760057582267171,-0.8293994241773284
7710,0.948,94.8,0.1046116736307639,-0.8433883263692361
7720,0.941,94.1,0.10126370275512536,-0.8397362972448745
7730,0.959,95.9,0.09679747342020556,-0.8622025265797943
7740,0.959,95.9,0.08889362367282641,-0.8701063763271736
7750,0.944,94.4,0.07868440823259958,-0.8653155917674004
7760,0.948,94.8,0.06960928490995211,-0.8783907150900478
7770,0.963,96.3,0.06152832742242726,-0.9014716725775727
7780,0.959,95.9,0.05697794830263122,-0.9020220516973687
7790,0.948,94.8,0.052462482421381816,-0.8955375175786181
7800,0.956,95.6,0.04586873955800165,-0.9101312604419983
7810,0.959,95.9,0.037512979288801374,-0.9214870207111986
