cement_occ,cfl_mode,channeling,corrected,elapsed_s,eta_E,eta_N,instability,mixing,wall_frac,well
0.3658072162525176,fixed_dt,0.9999999999995948,True,70.1,0.3658072162525176,0.012340803912614245,1.0,0.34358162212581966,0.5087,hu101
0.4374767277284139,fixed_dt,0.9999999999989034,True,62.9,0.4374767277284139,0.024776596268317116,1.0,0.22042075563922886,0.4519,hu102
0.41789652585528453,fixed_dt,0.8915662650598418,True,71.1,0.41789652585528453,0.11810627535498065,0.9999454246705693,0.2556579868978328,0.4383,hu103
0.5555445074920055,fixed_dt,0.8232931726905611,True,214.9,0.5555445074920055,0.19182750115693076,0.9999986561971609,0.32545304776753337,0.2677,hu1
0.6284844021908816,fixed_dt,0.4016064257026336,True,91.3,0.6284844021908816,0.5221466474032654,0.5899322875196253,0.2715115058844594,0.1536,hu2
0.5537055408756775,fixed_dt,0.5220883534134252,True,92.3,0.5537055408756775,0.44156456887782747,0.665172036972834,0.2965791938218716,0.2319,ht1_001
0.6554317254088381,fixed_dt,0.43373493975884847,True,135.2,0.6554317254088381,0.5393995609225292,0.0,0.22634879659794066,0.1961,ht1_003
0.1562471774116834,fixed_dt,0.9397590361441895,True,32.0,0.1562471774116834,0.06012051561408849,0.9999974245206333,0.24181538225130378,0.6193,ht1_004
