井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7868.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.038258072361596736,0.54,0.46
7863.054108216433,0.00039720271871757627,0.9996017070968045,0.9999989098155222,3.5622613233055967e-09,0.9999989098155222,1.0866222163971547e-06,1.0,0.999999999999295,0.9999809721337624,1.0,0.999999999999295,0.9999809721337624,3.1496614373572615e-45,1.594714731317156e-16,7.106289598662261e-08,0.03825807236159674,0.5407381928035175,0.4592618071964825
7858.108216432865,0.001200060967573169,0.9987959945978698,0.9999960555654432,1.4093595977465888e-08,0.9999960555654432,3.93034096066744e-06,1.0,0.9999999999948294,0.9999334278110313,1.0,0.9999999999948294,0.9999334278110313,1.0393423769316555e-43,1.4843286599492132e-15,2.724132569782718e-07,0.03825807236159675,0.541476385607035,0.458523614392965
7853.162324649298,0.0026229860811917104,0.9973655355241017,0.999988521605294,4.4190111677333026e-08,0.999988521605294,1.1434204594713607e-05,1.0,0.9999999999690623,0.9998133649352101,1.0,0.9999999999690623,0.9998133649352101,3.205937804822668e-42,1.176136453112533e-14,8.227369670227088e-07,0.03825807236159674,0.5422145784105525,0.4577854215894475
7848.216432865732,0.004913425341562781,0.9950552914669435,0.9999687168085057,1.2935522550564254e-07,0.9999687168085057,3.1153836268673936e-05,1.0,0.9999999998171437,0.9995125329056728,1.0,0.9999999998171437,0.9995125329056728,1.0629028427340255e-40,9.578981117016191e-14,2.300265386617488e-06,0.038258072361596736,0.5429527712140698,0.4570472287859301
7843.2705410821645,0.008333186850364296,0.9915838596845991,0.9999170465349637,3.707428551667139e-07,0.9999170465349637,8.258272218097961e-05,1.0,0.999999998868244,0.9987693325695516,1.0,0.999999998868244,0.9987693325695516,3.760336239408874e-39,8.394759458273309e-13,6.231079091779431e-06,0.03825807236159675,0.5436909640175873,0.4563090359824126
7838.324649298597,0.013139353865292774,0.9866441164161115,0.9997834702814042,1.0591555220937013e-06,0.9997834702814042,0.00021547056307367126,1.0,0.9999999925477485,0.9969656313177206,1.0,0.9999999925477485,0.9969656313177206,1.3766605622324878e-37,7.935621685075695e-12,1.662350323737307e-05,0.03825807236159674,0.5444291568211048,0.4555708431788951
7833.37875751503,0.019580834746765422,0.9798609796258625,0.999441814372628,3.0341598407704274e-06,0.999441814372628,0.0005551514675318936,1.0,0.9999999480241962,0.9926808938502458,1.0,0.9999999480241962,0.9926808938502458,5.058033523032463e-36,7.979303678985772e-11,4.38895356287026e-05,0.03825807236159673,0.5451673496246223,0.4548326503753776
7828.432865731463,0.02791741855706915,0.9706625217256089,0.998579940282678,8.703815734059832e-06,0.998579940282678,0.0014113559015881693,1.0,0.9999996230856496,0.9827751786083685,1.0,0.9999996230856496,0.9827751786083685,1.8055577494102809e-34,8.325405864265264e-10,0.00011441041716412797,0.03825807236159673,0.5459055424281398,0.4540944575718601
7823.486973947895,0.03844821890872957,0.9580008453465942,0.9964490642553232,2.4814114440131972e-05,0.9964490642553232,0.0035261216302364977,1.0,0.9999972593420635,0.9606434298787305,1.0,0.9999972593420635,0.9606434298787305,6.001870108006672e-33,8.644478923675502e-09,0.0002923882434852732,0.03825807236159674,0.5466437352316573,0.4533562647683426
7818.541082164329,0.051375659855906815,0.9399866141739798,0.9913622740298863,6.913774358294412e-05,0.9913622740298863,0.008568588226530538,1.0,0.9999813418577728,0.9134913986264035,1.0,0.9999813418577728,0.9134913986264035,1.736695796283264e-31,8.269703497607232e-08,0.0007210360391432839,0.03825807236159675,0.5473819280351748,0.45261807196482523
7813.595190380762,0.06573133755201004,0.9144093940530247,0.9801407316050343,0.00018073637946580229,0.9801407316050343,0.019678532015499628,1.0,0.9998955845272349,0.8205148094360215,1.0,0.9998955845272349,0.8205148094360215,3.866844223346205e-30,6.28305400493381e-07,0.0016570794815385587,0.03825807236159674,0.5481201208386923,0.45187987916130773
7808.6492985971945,0.0767011881723882,0.8829997013251168,0.9597008894975054,0.00040449061550988804,0.9597008894975054,0.0398946198869852,1.0,0.9996160448124579,0.6627337237392024,1.0,0.9996160448124579,0.6627337237392024,5.236518078655469e-29,2.893794070611703e-06,0.0032953345776642455,0.03825807236159673,0.5488583136422098,0.45114168635779023
7803.703406813627,0.07862012233785584,0.8562194132981883,0.9348395356360444,0.0006735205860005899,0.9348395356360444,0.06448694377795473,1.0,0.9992128147208996,0.4653514807093684,1.0,0.9992128147208996,0.4653514807093684,3.4510810012478237e-28,6.5616027729956215e-06,0.005015315309316942,0.03825807236159674,0.5495965064457273,0.4504034935542727
7798.75751503006,0.0761747285095909,0.8408918944346265,0.9170666229442175,0.0008140063259398784,0.9170666229442175,0.08211937072984307,1.0,0.9988811235272809,0.31443709250790963,1.0,0.9988811235272809,0.31443709250790963,1.402843460197387e-27,9.675592524062033e-06,0.005492131371397323,0.038258072361596736,0.55,0.4496653007507552
7793.811623246493,0.07322158524038737,0.8303662726146349,0.9035878578550225,0.0008585694858024996,0.9035878578550225,0.09555357265917512,1.0,0.9985361029822192,0.20507695298931064,1.0,0.9985361029822192,0.20507695298931064,4.507895845935534e-27,1.302101803852801e-05,0.005073631800712175,0.038258072361596736,0.55,0.4489271079472377
7788.865731462925,0.07074130013546397,0.822184473274299,0.8929257734097628,0.0008482719454167259,0.8929257734097628,0.10622595464482068,1.0,0.9981685587587108,0.12907210986186846,1.0,0.9981685587587108,0.12907210986186846,1.2540685753890964e-26,1.6706378696164114e-05,0.004181071150538749,0.038258072361596736,0.55,0.4481889151437202
