井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7586.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03810808819942692,0.30000000000000004,0.7
7581.374256513026,0.0,1.0,1.0,1.618659023116004e-25,1.0,8.61980910370111e-17,1.0,1.0,0.9999999999999996,1.0,1.0,0.9999999999999996,1.0986179387642752e-68,3.156891397698679e-37,2.5980760501306192e-24,0.03810808819942692,0.29892424570070375,0.7010757542992962
7576.748513026052,0.0,0.9999999999999999,0.9999999999999999,7.340856760273077e-25,0.9999999999999999,2.0360613294955366e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,1.7959612838988657e-67,2.4531496419650058e-36,1.1723873622695151e-23,0.03810808819942692,0.29784849140140746,0.7021515085985925
7572.122769539078,0.0,1.0,1.0,2.522379422233779e-24,1.0,2.0982181900260267e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,1.9367819515255616e-66,1.2860224020054145e-35,4.010791862237527e-23,0.03810808819942693,0.29677273710211116,0.7032272628978888
7567.497026052104,0.0,0.9999999999999992,0.9999999999999992,7.75609671371582e-24,0.9999999999999992,2.141704836700881e-16,1.0,1.0,0.9999999999999989,1.0,1.0,0.9999999999999989,1.6572116809373899e-65,5.544697665254041e-35,1.2285128936286101e-22,0.038108088199426925,0.295696982802815,0.704303017197185
7562.87128256513,0.0,0.9999999999999999,0.9999999999999999,2.2422403360662637e-23,0.9999999999999999,2.1258702958978568e-16,1.0,1.0,0.9999999999999989,1.0,1.0,0.9999999999999989,1.2034845597465785e-64,2.1131634105966917e-34,3.539115134580291e-22,0.038108088199426925,0.2946212285035187,0.7053787714964813
7558.245539078156,0.0,0.9999999999999999,0.9999999999999999,6.216562001797675e-23,0.9999999999999999,2.1154233155797517e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,7.689673326094384e-64,7.3859283532136405e-34,9.7801298348982e-22,0.038108088199426925,0.2935454742042224,0.7064545257957776
7553.619795591182,0.0,1.0,1.0,1.6684767862592568e-22,1.0,2.0816336101567247e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,4.424041298436928e-63,2.419983001608975e-33,2.6167565488828937e-21,0.03810808819942692,0.2924697199049261,0.7075302800950739
7548.994052104208,0.0,0.9999999999999997,0.9999999999999997,4.357048666039143e-22,0.9999999999999997,2.129137950345428e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,2.32976578099925e-62,7.538687161387752e-33,6.8127737957006e-21,0.03810808819942693,0.2913939656056298,0.7086060343943702
7544.368308617234,0.0,0.9999999999999996,0.9999999999999996,1.1105421489099087e-21,0.9999999999999996,2.1745119613423365e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,1.1370827374483764e-61,2.254300204186993e-32,1.7313006066076448e-20,0.038108088199426925,0.2903182113063335,0.7096817886936665
7539.74256513026,0.0,0.9999999999999999,0.9999999999999999,2.769066818457825e-21,0.9999999999999999,2.1163168027481147e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,5.19427498586883e-61,6.514554090852645e-32,4.3039765741395145e-20,0.03810808819942692,0.2892424570070373,0.7107575429929627
7535.116821643286,0.0,0.9999999999999999,0.9999999999999999,6.767266361679319e-21,0.9999999999999999,2.0532580719206873e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,2.2386094802612512e-60,1.828468417695309e-31,1.0485899260353702e-19,0.03810808819942691,0.28816670270774103,0.711833297292259
7530.491078156313,0.0,0.9999999999999999,0.9999999999999999,1.623995634751928e-20,0.9999999999999999,2.1221929110902107e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,9.163056990261906e-60,5.005402898371273e-31,2.507994654815034e-19,0.03810808819942692,0.28709094840844496,0.712909051591555
7525.865334669339,0.0,0.9999999999999999,0.9999999999999999,3.835135095983061e-20,0.9999999999999999,2.2405513350237323e-16,1.0,1.0,0.999999999999999,1.0,1.0,0.999999999999999,3.5828431455046734e-59,1.3425797356276515e-30,5.899936861331067e-19,0.03810808819942692,0.28601519410914866,0.7139848058908513
7521.239591182365,0.0,0.9999999999999999,0.9999999999999999,8.937846625625672e-20,0.9999999999999999,2.028181786094029e-16,1.0,1.0,0.9999999999999991,1.0,1.0,0.9999999999999991,1.3466594515865256e-58,3.556596031739608e-30,1.3682944294257348e-18,0.03810808819942692,0.28493943980985237,0.7150605601901476
7516.613847695391,0.0,1.0,1.0,2.0641077889540644e-19,1.0,2.6215027512619243e-16,1.0,1.0,0.9999999999999991,1.0,1.0,0.9999999999999991,4.936388570705707e-58,9.498498707510083e-30,3.1383732169113666e-18,0.03810808819942692,0.2838636855105561,0.7161363144894439
7511.988104208417,0.0,0.9999999999999996,0.9999999999999996,4.753420622483112e-19,0.9999999999999996,2.936651309010404e-16,1.0,1.0,0.9999999999999991,1.0,1.0,0.9999999999999991,1.8957448044791283e-57,2.72715478227755e-29,7.151659491229695e-18,0.038108088199426925,0.2827879312112598,0.7172120687887402
7507.362360721443,0.0,0.9999999999999999,0.9999999999999999,1.10210495356075e-18,0.9999999999999999,3.181617597022299e-16,1.0,1.0,0.9999999999999991,1.0,1.0,0.9999999999999991,1.04665073233704e-56,1.0052471133931909e-28,1.629903588559417e-17,0.038108088199426925,0.2817121769119636,0.7182878230880364
7502.736617234469,0.0,0.9999999999999996,0.9999999999999996,2.608744848105092e-18,0.9999999999999996,3.2753428122949375e-16,1.0,1.0,0.9999999999999991,1.0,1.0,0.9999999999999991,1.2384050020046851e-55,6.0661981952814075e-28,3.749907540620046e-17,0.03810808819942692,0.2806364226126673,0.7193635773873327
7498.110873747495,0.0,0.9999999999999991,0.9999999999999991,6.367125493410702e-18,0.9999999999999991,4.466182444398339e-16,1.0,1.0,0.9999999999999978,1.0,1.0,0.9999999999999978,2.1371185950311975e-54,5.469430549625709e-27,8.814345404756029e-17,0.03810808819942694,0.28037782525050103,0.719622174749499
7493.485130260521,0.0,0.999999999999999,0.999999999999999,1.5877306116469943e-17,0.999999999999999,7.780487129281442e-16,1.0,0.9999999999999998,0.9999999999999934,1.0,0.9999999999999998,0.9999999999999934,3.267052254170551e-53,4.4446729251722e-26,2.1252547419979323e-16,0.038108088199426925,0.28130297394789583,0.7186970260521042
7488.859386773547,0.0,0.9999999999999982,0.9999999999999982,3.982233638754466e-17,0.9999999999999982,1.505497118309455e-15,1.0,0.9999999999999997,0.9999999999999842,1.0,0.9999999999999997,0.9999999999999842,3.5031009535085655e-52,2.2673294596339626e-25,5.209727159958272e-16,0.03810808819942692,0.2822281226452906,0.7177718773547094
7484.233643286573,0.0,0.9999999999999967,0.9999999999999967,1.0009278346957365e-16,0.9999999999999967,3.034972274260587e-15,1.0,0.9999999999999997,0.9999999999999643,1.0,0.9999999999999997,0.9999999999999643,2.934367491009969e-51,9.384168761276354e-25,1.2891552575559118e-15,0.03810808819942692,0.2831532713426854,0.7168467286573146
7479.607899799599,0.0,0.9999999999999927,0.9999999999999927,2.514148732979371e-16,0.9999999999999927,6.625132346703925e-15,1.0,0.9999999999999993,0.9999999999999194,1.0,0.9999999999999993,0.9999999999999194,2.0545478086857198e-50,3.421366555313925e-24,3.2031310807408933e-15,0.03810808819942693,0.2840784200400802,0.7159215799599198
7474.982156312625,0.0,0.9999999999999849,0.9999999999999849,6.297208285508935e-16,0.9999999999999849,1.4599001269093167e-14,1.0,0.9999999999999992,0.9999999999998204,1.0,0.9999999999999992,0.9999999999998204,1.252150980299331e-49,1.1436508824018116e-23,7.960619961162015e-15,0.038108088199426925,0.285003568737475,0.714996431262525
7470.356412825651,0.0,0.9999999999999662,0.9999999999999662,1.5700454675975215e-15,0.9999999999999662,3.2215760745017064e-14,1.0,0.9999999999999994,0.9999999999995993,1.0,0.9999999999999994,0.9999999999995993,6.820644801232653e-49,3.5881714095654734e-23,1.9732836960765197e-14,0.03810808819942692,0.2859287174348698,0.7140712825651302
7465.730669338677,0.0,0.9999999999999248,0.9999999999999248,3.8908202744246304e-15,0.9999999999999248,7.130543874928555e-14,1.0,0.9999999999999997,0.999999999999109,1.0,0.9999999999999997,0.999999999999109,3.383033478917392e-48,1.0729067610533217e-22,4.8681581879405173e-14,0.038108088199426925,0.2868538661322646,0.7131461338677354
7461.104925851703,0.0,0.9999999999998332,0.9999999999998332,9.571387728396699e-15,0.9999999999998332,1.5692890788279568e-13,1.0,0.9999999999999997,0.9999999999980306,1.0,0.9999999999999997,0.9999999999980306,1.5492296273726499e-47,3.089645260884226e-22,1.1932365661361344e-13,0.03810808819942693,0.2877790148296594,0.7122209851703406
7456.479182364729,0.0,0.9999999999996341,0.9999999999996341,2.3346155045078378e-14,0.9999999999996341,3.42718469613868e-13,1.0,0.9999999999999997,0.9999999999956772,1.0,0.9999999999999997,0.9999999999956772,6.620994088367108e-47,8.632293550570672e-22,2.90173735982688e-13,0.03810808819942692,0.2887041635270542,0.7112958364729458
7451.853438877755,0.0,0.9999999999992017,0.9999999999992017,5.640468605946056e-14,0.9999999999992017,7.418120425313874e-13,1.0,0.9999999999999993,0.9999999999905906,1.0,0.9999999999999993,0.9999999999905906,2.6635979250312467e-46,2.3523836494443098e-21,6.992515351992498e-13,0.038108088199426925,0.289629312224449,0.710370687775551
7447.227695390781,0.0,0.9999999999982755,0.9999999999982755,1.348561945335205e-13,0.9999999999982755,1.5896418845039164e-12,1.0,0.9999999999999994,0.9999999999797049,1.0,0.9999999999999994,0.9999999999797049,1.0158316343700703e-45,6.276093823434594e-21,1.667997398293366e-12,0.038108088199426925,0.2905544609218438,0.7094455390781562
7442.601951903807,0.0,0.9999999999963114,0.9999999999963114,3.1879934640994854e-13,0.9999999999963114,3.3698380485661274e-12,1.0,0.9999999999999997,0.9999999999566603,1.0,0.9999999999999997,0.9999999999566603,3.6944464318854594e-45,1.6437081987731997e-20,3.93496798925222e-12,0.03810808819942692,0.2914796096192386,0.7085203903807614
7437.976208416833,0.0,0.9999999999921939,0.9999999999921939,7.445982605746895e-13,0.9999999999921939,7.061186028299641e-12,1.0,0.9999999999999997,0.9999999999084294,1.0,0.9999999999999997,0.9999999999084294,1.2877446365974276e-44,4.233660840159855e-20,9.173014733220754e-12,0.03810808819942692,0.2924047583166334,0.7075952416833666
7433.350464929859,0.0,0.9999999999836687,0.9999999999836687,1.7170224394996743e-12,0.9999999999836687,1.461441472488362e-11,1.0,0.9999999999999997,0.9999999998086998,1.0,0.9999999999999997,0.9999999998086998,4.3204773102446586e-44,1.0737535033773907e-19,2.1114620183812276e-11,0.03810808819942692,0.29332990701402817,0.7066700929859718
7428.724721442886,0.0,0.9999999999662401,0.9999999999662401,3.906444538729353e-12,0.9999999999662401,2.9853670164435574e-11,1.0,0.9999999999999998,0.9999999996051012,1.0,0.9999999999999998,0.9999999996051012,1.4004641613986202e-43,2.683685796873137e-19,4.795707627904506e-11,0.03810808819942692,0.29425505571142274,0.7057449442885773
7424.098977955912,0.0,0.9999999999310968,0.9999999999310968,8.762570667717381e-12,0.9999999999310968,6.014077072209604e-11,1.0,0.9999999999999998,0.9999999991950239,1.0,0.9999999999999998,0.9999999991950239,4.400042403383137e-43,6.612474419141385e-19,1.0740528145397303e-10,0.03810808819942692,0.29518020440881765,0.7048197955911824
7419.473234468938,0.0,0.9999999998612701,0.9999999998612701,1.9363038123904183e-11,0.9999999998612701,1.193668721380664e-10,1.0,0.9999999999999998,0.9999999983808064,1.0,0.9999999999999998,0.9999999983808064,1.3437290756881707e-42,1.606022416664001e-18,2.370241463386673e-10,0.03810808819942692,0.29610535310621244,0.7038946468937876
7414.847490981964,0.0,0.9999999997247422,0.9999999997247422,4.210699546708179e-11,0.9999999997247422,2.331510747308704e-10,1.0,0.9999999999999998,0.999999996788696,1.0,0.9999999999999998,0.999999996788696,3.9984142210858295e-42,3.840545773512112e-18,5.149884600516243e-10,0.03810808819942691,0.29703050180360724,0.7029694981963928
7410.22174749499,0.0,0.9999999994625308,0.9999999994625308,8.997584253467529e-11,0.9999999994625308,4.4749343140521303e-10,1.0,0.9999999999999999,0.9999999937264304,1.0,0.9999999999999999,0.9999999937264304,1.1612836821389356e-41,9.002770305830791e-18,1.1005082826481362e-09,0.03810808819942692,0.29795565050100203,0.702044349498998
7405.596004008016,0.0,0.9999999989691664,0.9999999989691664,1.8848985337651573e-10,0.9999999989691664,8.423431273725547e-10,1.0,0.9999999999999994,0.999999987941487,1.0,0.9999999999999994,0.999999987941487,3.287399611803841e-41,2.0328472320250104e-17,2.3098410353632685e-09,0.03810808819942694,0.29888079919839683,0.7011192008016032
7400.970260521042,0.0,0.9999999980630606,0.9999999980630606,3.857093366162116e-10,0.9999999980630606,1.5512299480344785e-09,1.0,0.9999999999999987,0.9999999772281242,1.0,0.9999999999999987,0.9999999772281242,8.900637800821878e-41,4.101835926461698e-17,4.752642308153409e-09,0.038108088199426925,0.2998059478957916,0.7001940521042084
7396.344517034068,0.0,0.9999999964312605,0.9999999964312605,7.710606000072928e-10,0.9999999964312605,2.797679175446518e-09,1.0,0.9999999999999981,0.9999999578199671,1.0,0.9999999999999981,0.9999999578199671,2.279579643291204e-40,7.459818298324306e-17,9.561607272268535e-09,0.038125242060023726,0.30021440788810805,0.699785592111892
7391.718773547094,0.0,0.9999999935315783,0.9999999935315783,1.5117219466999088e-09,0.9999999935315783,4.95669946328259e-09,1.0,0.9999999999999966,0.9999999232978036,1.0,0.9999999999999966,0.9999999232978036,5.571172790493748e-40,1.3301410050220645e-16,1.882556638996003e-08,0.038146949002627946,0.30048572522188177,0.6995142747781182
7387.09303006012,0.0,0.9999999884544,0.9999999884544,2.910657834741731e-09,0.9999999884544,8.634942663040344e-09,1.0,0.999999999999994,0.999999862904149,1.0,0.999999999999994,0.999999862904149,1.311172315277505e-39,2.374176590024198e-16,3.632414564173057e-08,0.03816865594523213,0.3007570425556554,0.6992429574443446
7382.467286573146,0.0,0.9999999797000649,0.9999999797000649,5.505750366281016e-09,0.9999999797000649,1.4794184485682626e-08,1.0,0.9999999999999897,0.999999758940754,1.0,0.9999999999999897,0.999999758940754,2.990671358405748e-39,4.2459970395371627e-16,6.875579399018365e-08,0.038190362887836345,0.3010283598894291,0.6989716401105709
7377.841543086172,0.0,0.9999999648336751,0.9999999648336751,1.0234752999327894e-08,0.9999999648336751,2.4931572218630593e-08,1.0,0.9999999999999819,0.9999995827806893,1.0,0.9999999999999819,0.9999995827806893,6.642250975442176e-39,7.6140711891534545e-16,1.2776172913122158e-07,0.038212069830440544,0.3012996772232027,0.6987003227767973
7373.215799599198,0.0,0.9999999399674981,0.9999999399674981,1.870136356912989e-08,0.9999999399674981,4.1331138615915156e-08,1.0,0.9999999999999687,0.9999992889018908,1.0,0.9999999999999687,0.9999992889018908,1.441643991075541e-38,1.3696636071811848e-15,2.3318090829717035e-07,0.03823377677304475,0.30157099455697645,0.6984290054430236
7368.590056112224,0.0,0.9999998989975879,0.9999998989975879,3.359572835270196e-08,0.9999998989975879,6.74066836326958e-08,1.0,0.9999999999999455,0.9999988061427219,1.0,0.9999999999999455,0.9999988061427219,3.0663533799069366e-38,2.4716737638518065e-15,4.1816665796728504e-07,0.03825548371564897,0.30184231189075006,0.6981576881092499
7363.96431262525,0.0,0.9999998325007255,0.9999998325007255,5.934409585389209e-08,0.9999998325007255,1.0815517811780787e-07,1.0,0.9999999999999061,0.9999980251534143,1.0,0.9999999999999061,0.9999980251534143,6.406120634953166e-38,4.4728102498911105e-15,7.37045324460839e-07,0.03827719065825318,0.3021136292245238,0.6978863707754762
7359.338569138276,0.0,0.9999997261737655,0.9999997261737655,1.0308952590183311e-07,0.9999997261737655,1.7073670821231982e-07,1.0,0.9999999999998386,0.9999967807744409,1.0,0.9999999999998386,0.9999967807744409,1.3170101549384434e-37,8.110171609571676e-15,1.2771040367335871e-06,0.038298897600857376,0.3023849465582974,0.6976150534417026
7354.712825651302,0.0,0.9999995586729911,0.9999995586729911,1.7613767938600013e-07,0.9999995586729911,2.651893297207084e-07,1.0,0.9999999999997228,0.9999948278389037,1.0,0.9999999999997228,0.9999948278389037,2.6686093630668935e-37,1.4717494123419866e-14,2.1758481135924453e-06,0.03832060454346157,0.3026562638920711,0.6973437361079289
7350.087082164328,0.0,0.9999992986894013,0.9999992986894013,2.9603692977474856e-07,0.9999992986894013,4.0527366889206275e-07,1.0,0.9999999999995244,0.9999918087097736,1.0,0.9999999999995244,0.9999918087097736,5.336576057746909e-37,2.669186629249573e-14,3.645642320333693e-06,0.0383423114860658,0.30292758122584473,0.6970724187741553
7345.461338677354,0.0,0.9999989010816123,0.9999989010816123,4.894966813647485e-07,0.9999989010816123,6.094217061467419e-07,1.0,0.9999999999991861,0.9999872107782103,1.0,0.9999999999991861,0.9999872107782103,1.054444811023275e-36,4.830577144123227e-14,6.007995786486172e-06,0.038364018428669995,0.30319889855961835,0.6968011014403817
7340.83559519038,0.0,0.9999983018873336,0.9999983018873336,7.96375884755055e-07,0.9999983018873336,9.017367814206237e-07,1.0,0.9999999999986127,0.9999803122340897,1.0,0.9999999999986127,0.9999803122340897,2.060671169024291e-36,8.710131010507702e-14,9.739993466036824e-06,0.03838572537127421,0.30347021589339207,0.6965297841066079
7336.2098517034065,0.0,0.9999974120544659,0.9999974120544659,1.2749868139499e-06,0.9999974120544659,1.3129587201412738e-06,1.0,0.9999999999976473,0.9999701147512456,1.0,0.9999999999976473,0.9999701147512456,3.986658687665308e-36,1.562508436849297e-13,1.5535415920067467e-05,0.038407432313878415,0.3037415332271657,0.6962584667728343
7331.5841082164325,0.0,0.9999961097813757,0.9999961097813757,2.0089464231950877e-06,0.9999961097813757,1.8812722013515288e-06,1.0,0.9999999999960342,0.9999552623846413,1.0,0.9999999999960342,0.9999552623846413,7.641498036988569e-36,2.7849645466601077e-13,2.438280003663396e-05,0.0384291392564826,0.3040128505609394,0.6959871494390606
7326.9583647294585,0.0,0.9999942314397718,0.9999942314397718,3.1157568803591667e-06,0.9999942314397718,2.6528033478582483e-06,1.0,0.9999999999933625,0.9999339470169114,1.0,0.9999999999933625,0.9999339470169114,1.4522465241797622e-35,4.926264077807409e-13,3.7661943170404974e-05,0.03845084619908681,0.304284167894713,0.695715832105287
7322.332621242485,0.0,0.999991561177254,0.999991561177254,4.757196462378464e-06,0.999991561177254,3.68162628370687e-06,1.0,0.999999999988976,0.9999038021461755,1.0,0.999999999988976,0.9999038021461755,2.738380912905374e-35,8.639593044439756e-13,5.725902327907967e-05,0.03847255314169103,0.30455548522848663,0.6954445147715134
7317.706877755511,0.0,0.9999878194599834,0.9999878194599834,7.151443334913747e-06,0.9999878194599834,5.0290966813411205e-06,1.0,0.9999999999818442,0.9998617886500049,1.0,0.9999999999818442,0.9998617886500049,5.126477597233815e-35,1.501048512045451e-12,8.569852573716227e-05,0.03849426008429523,0.30482680256226036,0.6951731974377396
7313.081134268537,0.0,0.999982651012567,0.999982651012567,1.0586635810059638e-05,0.999982651012567,6.762351622680202e-06,1.0,0.9999999999703639,0.9998040782923528,1.0,0.9999999999703639,0.9998040782923528,9.534108188759909e-35,2.5818668980527336e-12,0.00012628754631998626,0.038515967026899425,0.30509811989603397,0.694901880103966
7308.455390781563,0.0,0.9999756128276029,0.9999756128276029,1.543530154256373e-05,0.9999756128276029,8.951870854932066e-06,1.0,0.9999999999520759,0.9997259429757016,1.0,0.9999999999520759,0.9997259429757016,1.762491886707952e-34,4.394172185384207e-12,0.000183264913935946,0.038537673969503625,0.3053694372298077,0.6946305627701923
7303.829647294589,0.0,0.9999661631285736,0.9999661631285736,2.2168785681184295e-05,0.9999661631285736,1.1668085745031209e-05,1.0,0.999999999923252,0.999621659809369,1.0,0.999999999923252,0.999621659809369,3.2403897740762443e-34,7.396679059788872e-12,0.00026194422751693814,0.038559380912107845,0.3056407545635813,0.6943592454364187
7299.2039038076155,0.0,0.9999536523466845,0.9999536523466845,3.137050887480568e-05,0.9999536523466845,1.4977144440415472e-05,1.0,0.9999999998783157,0.999484443630847,1.0,0.9999999998783157,0.999484443630847,5.928075038089586e-34,1.2310163978954023e-11,0.00036883675862525256,0.03858108785471206,0.30591207189735503,0.694087928102645
7294.5781603206415,0.0,0.999937317280581,0.999937317280581,4.37466366570254e-05,0.999937317280581,1.893608276199973e-05,1.0,0.9999999998090316,0.999306419318094,1.0,0.9999999998090316,0.999306419318094,1.0796526958184777e-33,2.025077313447786e-11,0.0005117377797771658,0.03860279479731625,0.30618338923112864,0.6938166107688714
7289.9524168336675,0.0,0.9999162796143011,0.9999162796143011,6.0132594892796156e-05,0.9999162796143011,2.3587790806229955e-05,1.0,0.9999999997033978,0.9990786457348946,1.0,0.9999999997033978,0.9990786457348946,1.9583828165416057e-33,3.2921629466924635e-11,0.0006997588283135425,0.03862450173992046,0.30645470656490237,0.6935452934350976
7285.3266733466935,0.0,0.9998895498468054,0.9998895498468054,8.14938723141372e-05,0.9998895498468054,2.8956280880382665e-05,1.0,0.9999999995441521,0.9987912012224566,1.0,0.9999999995441521,0.9987912012224566,3.539333164820854e-33,5.288332532743832e-11,0.0009432892407352038,0.03864620868252467,0.306726023898676,0.693273976101324
7280.7009298597195,0.0,0.9998560374228121,0.9998560374228121,0.00010891974891800433,0.9998560374228121,3.504282827013413e-05,1.0,0.9999999993067935,0.9984333371091654,1.0,0.9999999993067935,0.9984333371091654,6.37524639952262e-33,8.3928960240284e-11,0.0012538733562814353,0.038667915625128856,0.3069973412324496,0.6930026587675504
7276.0751863727455,0.0,0.9998145674542773,0.9998145674542773,0.00014360899416384406,0.9998145674542773,4.182355155874654e-05,1.0,0.9999999989569982,0.9979937008815495,1.0,0.9999999989569982,0.9979937008815495,1.1448165753038555e-32,1.3159487814319705e-10,0.0016439951830838117,0.03868962256773308,0.3072686585662233,0.6927313414337767
7271.4494428857715,0.0,0.9997639039105323,0.9997639039105323,0.00018684717829223793,0.9997639039105323,4.9248911175772596e-05,1.0,0.9999999984473097,0.9974606247989591,1.0,0.9999999984473097,0.9974606247989591,2.0498274160449744e-32,2.0384393775728562e-10,0.002126769796767558,0.03871132951033729,0.30753997589999693,0.6924600241000031
