time_s,time_min,stage,bulk_cement_fill,effective_efficiency,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
8732.0,145.53333333333333,井浆替入1,0.5425118631819179,0.5425118631819179,1419.0788557114226,1084.8930501002003,1356.1163126252504,0.1382765531061552,0.17678964598798202,0.3244140428159848,0.0628227139051667,0.0,0.5222916847039955,0.035887248331315055
8736.0,145.6,井浆替入1,0.5436161511690912,0.5436161511690912,1419.0788557114226,1089.7363226452906,1360.9595851703405,0.13627254509012393,0.17711359183304784,0.31943816418880705,0.06188959358728241,0.0,0.5234618211475438,0.03572687453911092
8740.0,145.66666666666666,井浆替入1,0.5447204155305607,0.5447204155305607,1423.922128256513,1089.7363226452906,1360.9595851703405,0.1382765531061552,0.17743744229591638,0.3238575798085331,0.062718407202765,0.0,0.5246318982181993,0.03556741362592026
8744.0,145.73333333333332,井浆替入1,0.545824658034231,0.545824658034231,1428.7654008016032,1094.5795951903806,1365.8028577154307,0.13827655310615528,0.17776117866806687,0.32357974860398164,0.06266632454097343,0.0,0.5258020669630435,0.035408820797358305
8748.0,145.8,井浆替入1,0.5469288829369812,0.5469288829369812,1428.7654008016032,1094.5795951903806,1370.646130260521,0.13827655310615528,0.1780847944968252,0.32330255718960677,0.06261435893109635,0.0,0.52697246561793,0.03525105632206651
8752.0,145.86666666666667,井浆替入2,0.5479372802383347,0.5479372802383347,1433.6086733466932,1099.4228677354708,1370.646130260521,0.1382765531061552,0.1783848567608543,0.3230233637584466,0.06256201508701409,0.0,0.5280416761721327,0.03509408808446672
8756.0,145.93333333333334,井浆替入2,0.5489456715925707,0.5489456715925707,1433.6086733466932,1099.4228677354708,1375.489402805611,0.1382765531061552,0.17868491590653235,0.327134395763363,0.0633324658205685,0.0,0.5291109465086381,0.03495152080689618
8760.0,146.0,井浆替入2,0.5499540705226551,0.5499540705226551,1438.4519458917835,1104.266140280561,1380.3326753507013,0.1382765531061552,0.17898495993949198,0.3301995117209305,0.06390648877908889,0.0,0.5301804644781462,0.03481042216520285
8764.0,146.06666666666666,井浆替入2,0.5509624832933789,0.5509624832933789,1443.2952184368737,1104.266140280561,1380.3326753507013,0.14028056112218645,0.1792849895394381,0.3369422534083151,0.06516800532816525,0.0,0.5312503126968647,0.03467052747532849
8768.0,146.13333333333333,井浆替入2,0.5519709121993243,0.5519709121993243,1443.2952184368737,1109.1094128256511,1385.1759478957915,0.13827655310615528,0.17958501200527865,0.3333464872350475,0.06449547607853179,0.0,0.532320509256853,0.03453169770254153
