time_s,time_min,stage,bulk_cement_fill,effective_efficiency,target_interval_efficiency,cbl_eval_interval_efficiency,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
6736.0,112.26666666666667,替钻井液(快),0.34473152372857124,0.34473152372857124,0.9999925458129141,0.38426318213873994,759.3499078156314,597.2935250501002,713.0480841683368,0.0701402805610919,0.11224409542414267,0.1562560025645872,0.0307679290999755,0.0,0.2957051241644883,0.008598625347639152
6740.0,112.33333333333333,替钻井液(快),0.34626789763857513,0.34626789763857513,0.9999932612026899,0.385975737814611,763.9800901803608,601.9237074148298,717.6782665330662,0.07014028056109185,0.1126587868116582,0.1562526446384069,0.030767278177807778,0.0,0.2973247827209339,0.008545053011373442
6744.0,112.4,替钻井液(快),0.347804247204916,0.347804247204916,0.9999939122415185,0.38768826635523973,768.6102725450903,601.9237074148298,722.3084488977956,0.07214428857712309,0.1130736625711735,0.16071221707789696,0.03163136548127077,0.0,0.29894433291491024,0.008491831132277965
6748.0,112.46666666666667,替钻井液(快),0.3493405780094227,0.3493405780094227,0.9999945042450215,0.38940077398254436,773.2404549098197,606.5538897795592,726.9386312625252,0.07214428857712309,0.11348872569123937,0.1607061630751045,0.031630192979277494,0.0,0.300563807027125,0.00843895289030614
6752.0,112.53333333333333,替钻井液(快),0.35087689951503964,0.35087689951503964,0.9999950421397021,0.39111327124462053,777.8706372745492,611.1840721442886,731.5688136272546,0.07214428857712309,0.11390399419372296,0.1606989183373466,0.03162878986119999,0.0,0.30218325659998146,0.008386426486238902
6756.0,112.6,替钻井液(快),0.3524132313457083,0.3524132313457083,0.9999955304863666,0.39282578001576096,782.5008196392787,615.8142545090182,736.198995991984,0.07214428857712309,0.1143195137920809,0.16069055293082346,0.03162716969607704,0.0,0.3038027490469282,0.008334251114340092
6760.0,112.66666666666667,替钻井液(快),0.3539495950805075,0.3539495950805075,0.9999959735026354,0.39453832434959835,787.1310020040081,620.4444368737476,740.8291783567136,0.07214428857712309,0.11473533975798252,0.16068112922999028,0.03162534456318755,0.0,0.30542236640244785,0.008282418655659722
6764.0,112.73333333333333,替钻井液(快),0.35548600363713856,0.35548600363713856,0.9999963750845201,0.3962509186451554,791.7611843687375,620.4444368737476,745.459360721443,0.07414829659315426,0.11515149172680272,0.16513377956022965,0.03248732744125227,0.0,0.3070422164377145,0.008230938016796458
6768.0,112.8,替钻井液(快),0.35702246676557187,0.35702246676557187,0.9999967388270621,0.39796357377046815,796.3913667334671,625.074619238477,745.459360721443,0.0741482965931543,0.11556796160550759,0.1651221001808677,0.03248506744910473,0.0,0.30866246759835086,0.008179822394853627
6772.0,112.86666666666666,替钻井液(快),0.3585589703751801,0.3585589703751801,0.9999970680440394,0.3996762740190843,801.0215490981965,629.7048016032065,750.0895430861724,0.07414829659315426,0.1159846487536001,0.16510953596770114,0.03248263623327918,0.0,0.3102833441562344,0.008129065902514797
