井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,冲洗液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7868.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.038335910434021805,0.78,0.22
7858.088353413655,0.0100683990053206,0.9789214186988223,0.9889898177041431,0.0036115923157143204,0.0,0.9889898177041431,0.007398589980142548,0.9999999999999998,0.9976134520338047,0.8902049259881755,0.9999999999999998,0.9976134520338047,0.8902049259881755,1.3734423449077673e-19,0.0006210919279238099,0.03340075975288476,0.04305884693959587,0.7782300631095812,0.22176993689041882
7848.176706827309,0.02305263627695638,0.9516537746667314,0.9747064109436878,0.008641755362859261,0.0,0.9747064109436878,0.016651833693453258,1.0,0.991100291292893,0.7785401171893351,1.0,0.991100291292893,0.7785401171893351,1.7271666973308804e-18,0.0026913912286328657,0.06592438378389551,0.04778178344516991,0.7764601262191624,0.22353987378083762
7838.265060240964,0.03722032368393492,0.9211016313979749,0.9583219550819102,0.014558577135458921,0.0,0.9583219550819102,0.027119467782630743,0.9999999999999984,0.97880662053503,0.6719453194021332,0.9999999999999984,0.97880662053503,0.6719453194021332,1.344539347114357e-17,0.007144129003226278,0.09346388685498974,0.051616042974051854,0.7746901893287436,0.22530981067125644
7828.353413654619,0.05065388968585628,0.890260001963795,0.9409138916496512,0.02073876943702903,0.0,0.9409138916496512,0.03834733891331927,0.9999999999999952,0.9607193563378363,0.5717235702074965,0.9999999999999952,0.9607193563378363,0.5717235702074965,7.029619012139803e-17,0.014261908058170352,0.11464602948219431,0.05126200082574565,0.7729202524383247,0.22707974756167523
7818.441767068273,0.062040739630486175,0.8611899989304964,0.9232307385609827,0.026689328394356938,0.0,0.9232307385609827,0.05007993304466078,0.9999999999999867,0.937065223293059,0.47924548848551274,0.9999999999999867,0.937065223293059,0.47924548848551274,2.943835486331696e-16,0.024100737322005922,0.12861025691785402,0.050707661839433,0.7711503155479059,0.22884968445209405
7808.530120481928,0.07130534727559591,0.8338432282567947,0.9051485755323907,0.0324630692841872,0.0,0.9051485755323907,0.06238835518342208,0.9999999999999613,0.906267793352751,0.39560252860583567,0.9999999999999613,0.906267793352751,0.39560252860583567,1.0484376022170553e-15,0.03774216347239124,0.13524027365672242,0.049079566608137455,0.7693803786574871,0.23061962134251288
7798.618473895583,0.0785694423964778,0.808159825775643,0.8867292681721207,0.03814444949460459,0.0,0.8867292681721207,0.07512628233327426,0.999999999999893,0.8690490044609374,0.32146842557955974,0.999999999999893,0.8690490044609374,0.32146842557955974,3.339503341329464e-15,0.0553400743852061,0.1351288232411032,0.04771558664167735,0.7676104417670684,0.23238955823293167
7788.706827309237,0.08340197101852605,0.7857542133240075,0.869156184342533,0.04313748616749006,0.0,0.869156184342533,0.08770632948997663,0.999999999999721,0.8304530337388913,0.2570867151071536,0.999999999999721,0.8304530337388913,0.2570867151071536,9.78360672171346e-15,0.0742387935800287,0.12941344089906226,0.04798236488018977,0.7658405048766495,0.2341594951233505
7778.795180722892,0.08611146672539279,0.7666690673903453,0.8527805341157378,0.04730000737990843,0.0,0.8527805341157378,0.09991945850435396,0.9999999999993441,0.7918346545143322,0.20230756634125197,0.9999999999993441,0.7918346545143322,0.20230756634125197,2.530382607508503e-14,0.09346353806240673,0.119551664792598,0.047696646797028085,0.7640705679862307,0.23592943201376929
7768.883534136547,0.08740663974798418,0.7500548878192127,0.8374615275671967,0.05084268557757525,0.0,0.8374615275671967,0.11169578685522838,0.9999999999986691,0.7521048305599203,0.1566445124666867,0.9999999999986691,0.7521048305599203,0.1566445124666867,5.5096116634721825e-14,0.11339266085820249,0.10707272453452407,0.04341822196256688,0.7623006310958119,0.2376993689041881
7758.9718875502,0.08841576233399506,0.7340956597393209,0.8225114220733161,0.05414829660632887,0.0,0.8225114220733161,0.12334028132035559,0.9999999999974836,0.7085837682453667,0.11934468606752287,0.9999999999974836,0.7085837682453667,0.11934468606752287,1.1101530737423776e-13,0.13496084579184356,0.09335253604024311,0.03946151990847785,0.7605306942053929,0.2394693057946071
7749.060240963855,0.08975275207482959,0.7175501188502875,0.8073028709251177,0.057479598998204366,0.0,0.8073028709251177,0.13521753007667814,0.9999999999950681,0.6607680509482188,0.08947180620809395,0.9999999999950681,0.6607680509482188,0.08947180620809395,2.363179423938483e-13,0.15814084225117478,0.07946586860083005,0.038284703753544466,0.7587607573149742,0.2412392426850259
