cement_occ,cfl_mode,channeling,corrected,elapsed_s,eta_E,eta_N,instability,mixing,wall_frac,well
0.3696417693306981,on,0.9999999999995948,True,251.6,0.3696417693306981,0.01322796572259419,1.0,0.351318540486299,0.5081,hu101
0.46648073782110455,on,0.0,True,847.0,0.46648073782110455,0.11867537925221308,0.0,0.31934922709736696,0.3189,hu102
0.4267827690750394,on,0.867469879517684,True,736.1,0.4267827690750394,0.15042306373676537,0.9994808688227822,0.263708154839582,0.4138,hu103
0.5580578260045682,on,0.819277108433534,True,311.9,0.5580578260045682,0.19599399178848695,0.9999980973554851,0.3240027186488907,0.2668,hu1
0.6170840773037554,on,0.3855421686745283,True,385.1,0.6170840773037554,0.5348773248082356,0.5898433253246447,0.2657822989074804,0.1574,hu2
0.5478117224307687,on,0.4979919678712672,True,391.5,0.5478117224307687,0.46424077018098747,0.6445962293421723,0.28870579968161914,0.2335,ht1_001
0.6557578211612777,on,0.40963855421669026,True,586.2,0.6557578211612777,0.5589559934816166,0.0,0.22926810970991057,0.1808,ht1_003
0.14130410346942254,on,0.6064257028109941,True,202.0,0.14130410346942254,0.06910027300269475,0.9994231671024083,0.22408850001785827,0.6136,ht1_004
