cement_occ,cfl_mode,channeling,corrected,elapsed_s,eta_E,eta_N,instability,mixing,wall_frac,well
0.9710753804210159,on,0.32931726907617176,True,145.3,0.9710753804210159,0.82943572033394,0.9601466433975386,0.08321860619921662,0.02780343533161755,hu101
0.9852780614926238,on,0.2570281124495173,True,409.4,0.9852780614926238,0.8860267038476698,0.6506441066662383,0.03613238889823037,0.0,hu102
0.9972429543043723,on,0.0,True,121.4,0.9972429543043723,0.9879837618574222,0.0,0.010140382925884057,0.0,hu103
0.8707315838236531,on,0.18072289156622068,True,197.4,0.8707315838236531,0.7901527315960957,0.3547317304530374,0.06798289652139283,0.0,hu1
0.9863638741389626,on,0.0,True,124.6,0.9863638741389626,0.99125302747007,0.0,0.025759386031045012,0.0,hu2
0.9472202951518585,on,0.01606425702810556,True,89.4,0.9472202951518585,0.9339682245569021,0.008817247907527359,0.10394955220624608,0.0,ht1_001
0.9981195236737694,on,0.0,True,90.0,0.9981195236737694,0.9926727418620681,0.0,0.006755335707327826,0.0,ht1_003
0.9987411625310006,on,0.0,True,105.9,0.9987411625310006,0.9940829019873876,0.0,0.004860411204384455,0.0,ht1_004
