井深_m,周向平均水泥体积分数,宽边水泥体积分数,窄边水泥体积分数,平均间隙_m,偏心度,井径_mm,尾管外径_mm
6738.384725536993,0.8136241043669418,0.9899653000825049,0.16635795016006405,0.05240457130734088,0.5649668340054317,273.1,168.3
6732.501312649165,0.8084890203216075,0.9826263851423053,0.1614348856880206,0.05240457130734089,0.5654740247716237,273.1,168.3
6726.617899761337,0.803662259248842,0.9751264649292983,0.15616418362352624,0.05240457130734088,0.5659812155378158,273.1,168.3
6720.734486873509,0.7996345939684284,0.9690861055072091,0.1505160737498865,0.052404571307340886,0.5664884063040079,273.1,168.3
6714.85107398568,0.7963906707238512,0.9646705652952217,0.14446572057764148,0.05240457130734086,0.5669955970702,273.1,168.3
6708.967661097852,0.7937564819206203,0.9615566423763989,0.1379964944584343,0.052404571307340865,0.5675027878363921,273.1,168.3
6703.084248210024,0.7915528593403708,0.9593802078032531,0.13110327377723588,0.05240457130734088,0.5680099786025841,273.1,168.3
6697.200835322195,0.7896340413455745,0.9578408172263895,0.12379574351301077,0.052404571307340865,0.5685171693687763,273.1,168.3
6691.3174224343675,0.7878923791737937,0.9567141161957818,0.11610144951103699,0.05240457130734088,0.5690243601349683,273.1,168.3
6685.4340095465395,0.7862536627591699,0.9558428763931502,0.10806824877674955,0.05240457130734086,0.5695315509011604,273.1,168.3
6679.550596658712,0.7846699545085718,0.9551227651988952,0.09976571265828246,0.05240457130734088,0.5700387416673525,273.1,168.3
6673.667183770884,0.7831124771505443,0.9544879925988347,0.091284991764248,0.052404571307340865,0.5705459324335445,273.1,168.3
6667.783770883056,0.7815656057397617,0.9538990566841627,0.08273667413226424,0.052404571307340865,0.5710531231997366,273.1,168.3
6661.900357995227,0.7800222619396283,0.9533333455092338,0.0742463118348533,0.05240457130734085,0.5715603139659287,273.1,168.3
6656.016945107399,0.7784806143193641,0.9527785084273518,0.06594759573690828,0.05240457130734088,0.5720675047321208,273.1,168.3
6650.133532219571,0.7769418229525021,0.9522281040837938,0.05797361586490067,0.05240457130734085,0.5725746954983129,273.1,168.3
6644.250119331742,0.7754085424733733,0.9516789220517291,0.05044716714739332,0.05240457130734086,0.5730818862645051,273.1,168.3
6638.366706443914,0.7738839456382558,0.95112943092481,0.04347147783637187,0.052404571307340865,0.5735890770306971,273.1,168.3
6632.483293556086,0.7723710992939137,0.9505789292695168,0.03712285886820144,0.05240457130734086,0.574096267796889,273.1,168.3
6626.599880668258,0.7708725863701095,0.9500271061537336,0.03144648408405308,0.052404571307340865,0.5746034585630813,273.1,168.3
6620.71646778043,0.7693903085969473,0.9494738256322427,0.026455864294816743,0.052404571307340886,0.5751106493292732,273.1,168.3
6614.8330548926015,0.7679254254099591,0.9489190265094123,0.022135784696581565,0.052404571307340886,0.5756178400954655,273.1,168.3
6608.9496420047735,0.7664783919926778,0.9483626780835374,0.01844780761818086,0.05240457130734088,0.5761250308616575,273.1,168.3
6603.066229116946,0.7650490617909452,0.9478047615817773,0.015337098776596898,0.05240457130734088,0.5766322216278494,273.1,168.3
6597.182816229117,0.763636821777283,0.9472452627492219,0.012739358093117487,0.05240457130734089,0.5771394123940417,273.1,168.3
6591.299403341289,0.7622407343325296,0.9466841690233712,0.010586928697270154,0.052404571307340865,0.5776466031602338,273.1,168.3
6585.415990453461,0.7608596672392216,0.9461214684943217,0.008813561523504966,0.05240457130734088,0.5781537939264259,273.1,168.3
