time_s,time_min,stage,bulk_cement_fill,effective_efficiency,target_interval_efficiency,cbl_eval_interval_efficiency,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
7180.0,119.66666666666667,替钻井液(快),0.1065438613704864,0.1065438613704864,0.8679404159114018,0.11876164606230558,212.98838877755514,171.31674749499,203.72802404809622,0.01803607214428077,0.04655075114574122,0.051974541103087406,0.01034106787878708,0.0,0.08602605658844299,0.008051054920916225
7184.0,119.73333333333333,替钻井液(快),0.1077975462375898,0.1077975462375898,0.8747880850474102,0.12015909568113313,217.6185711422846,175.94692985971946,203.72802404809622,0.01803607214428077,0.04697286580201618,0.05192654082651572,0.010331567052692225,0.0,0.08701798921209074,0.008008391174284741
7188.0,119.8,替钻井液(快),0.10905117025368068,0.10905117025368068,0.8812630050352839,0.12155647747093405,217.6185711422846,175.94692985971946,208.35820641282567,0.01803607214428077,0.04739377760015892,0.05187894161719945,0.010322145520867854,0.0,0.08801164603227549,0.007966008407136077
7192.0,119.86666666666666,替钻井液(快),0.11030473482662474,0.11030473482662474,0.8873642362974619,0.12295379300101927,222.24875350701404,175.94692985971946,208.35820641282567,0.020040080160311963,0.04781358168344276,0.05759057783301625,0.011452036020777712,0.0,0.08900684133164749,0.007923899356130708
7196.0,119.93333333333334,替钻井液(快),0.11155823629604066,0.11155823629604066,0.8931013738430931,0.12435103819125781,222.24875350701404,180.5771122244489,212.98838877755514,0.01803607214428077,0.04823235205152388,0.05178410792621292,0.010303374382089281,0.0,0.09000339406824744,0.007882068022993884
7200.0,120.0,替钻井液(快),0.11281167464208958,0.11281167464208958,0.8984918266191098,0.12574821301953581,226.87893587174352,180.5771122244489,212.98838877755514,0.020040080160311974,0.04865016351823817,0.057485068474008805,0.011431175588275888,0.0,0.09100114726531046,0.007840491457029197
7204.0,120.06666666666666,替钻井液(快),0.11406504574254621,0.11406504574254621,0.9035575949845701,0.1271453128909169,226.87893587174352,185.2072945891784,217.6185711422846,0.01803607214428077,0.04906705886546419,0.051688801889114934,0.010284509389631658,0.0,0.09199996750878303,0.007799185236601333
7208.0,120.13333333333334,替钻井液(快),0.11531834986016173,0.11531834986016173,0.9083225599840686,0.12854233809828297,231.50911823647297,185.2072945891784,217.6185711422846,0.020040080160311963,0.04948308287685909,0.05737864644832229,0.011410134264985716,0.0,0.09299975788849875,0.007758125410909173
7212.0,120.2,替钻井液(快),0.11657158168252235,0.11657158168252235,0.91281037073874,0.12993928272002575,236.13930060120245,185.2072945891784,222.24875350701404,0.02204408817634317,0.0498982517166625,0.06305748147443441,0.01253230463351529,0.0,0.09400044907153185,0.007717314785830658
7216.0,120.26666666666667,替钻井液(快),0.11782473997239626,0.11782473997239626,0.9170431747677852,0.13133614537703545,236.13930060120245,189.83747695390784,222.24875350701404,0.020040080160311974,0.05031257945809408,0.0572710376736741,0.011388857847217326,0.0,0.09500200791937378,0.0076767505532888336
7220.0,120.33333333333333,替钻井液(快),0.11907781914361196,0.11907781914361196,0.9210409951322811,0.13273291984255325,240.7694829659319,189.83747695390784,226.87893587174352,0.02204408817634317,0.05072606741934543,0.06293852215420287,0.012508810656875369,0.0,0.09600442682870092,0.0076364206250147245
7224.0,120.4,替钻井液(快),0.12033081754556975,0.12033081754556975,0.9248215988328973,0.13412960427669907,240.7694829659319,194.4676593186373,226.87893587174352,0.020040080160311974,0.05113870954897356,0.05716245485290932,0.011367388376805732,0.0,0.09700772580209954,0.007596338926404387
7228.0,120.46666666666667,替钻井液(快),0.12158373385986426,0.12158373385986426,0.9284005858682765,0.13552619720988096,245.39966533066135,194.4676593186373,231.50911823647297,0.02204408817634317,0.05155050258798277,0.06281873980144896,0.012485153569909646,0.0,0.0980119434803861,0.007556481495071564
7232.0,120.53333333333333,替钻井液(快),0.12283656643428859,0.12283656643428859,0.931791632829599,0.1369226968004273,245.39966533066135,199.09784168336677,231.50911823647297,0.020040080160311963,0.051961440525457626,0.057053391046692756,0.011345823334495408,0.0,0.09901712814910613,0.007516869057543286
7236.0,120.6,替钻井液(快),0.12408931997090442,0.12408931997090442,0.9350067846111754,0.1383191082896028,250.02984769539083,199.09784168336677,236.13930060120245,0.02204408817634317,0.052371524761626036,0.06269875088629175,0.012461455118530695,0.0,0.10002333637831029,0.0074774862731658035
7240.0,120.66666666666667,替钻井液(快),0.1253419945199192,0.1253419945199192,0.9380567060167658,0.13971543173337245,250.02984769539083,203.72802404809622,240.7694829659319,0.020040080160311974,0.05278075362895912,0.05694442140157,0.011324276440744407,0.0,0.10103061643275706,0.007438340685372357
7244.0,120.73333333333333,替钻井液(快),0.12659459668571502,0.12659459668571502,0.9409509361331035,0.14111167449346756,254.66003006012028,203.72802404809622,240.7694829659319,0.02204408817634317,0.053189141568713016,0.06257912719790298,0.012437828235265291,0.0,0.10203901261626512,0.007399429451454062
7248.0,120.8,替钻井液(快),0.127847129541753,0.127847129541753,0.9436980837457234,0.14250783999579464,259.29021242484976,203.72802404809622,245.39966533066135,0.02404809619237437,0.053596701123125326,0.0682031549650261,0.01354801915891024,0.0,0.10304855248922194,0.007360748579888588
7252.0,120.86666666666666,替钻井液(快),0.12909959773114205,0.12909959773114205,0.9463059939959129,0.1439039334159053,259.29021242484976,208.35820641282567,245.39966533066135,0.02204408817634318,0.054003455902664955,0.06246017746752677,0.012414333904989805,0.0,0.10405924854467928,0.0073223092241136425
7256.0,120.93333333333334,替钻井液(快),0.13035200774573968,0.13035200774573968,0.9487818918471287,0.14529996199010276,263.9203947895792,208.35820641282567,250.02984769539083,0.02404809619237436,0.05440943267394255,0.06807377672835974,0.01352249374510095,0.0,0.10507109698842032,0.007284096603059112
7260.0,121.0,替钻井液(快),0.13160436269974257,0.13160436269974257,0.9511324692781422,0.1466959291897003,263.9203947895792,212.98838877755514,250.02984769539083,0.022044088176343155,0.05481466141618845,0.06234188491767154,0.012390968823270843,0.0,0.10608407252271054,0.007246127863447452
7264.0,121.06666666666666,替钻井液(快),0.13285667029083034,0.13285667029083034,0.9533639868810415,0.1480918435950994,268.55057715430866,212.98838877755514,254.66003006012028,0.02404809619237436,0.05521918180104957,0.06794498907704792,0.013497084193638265,0.0,0.10709813622932116,0.007208385983472626
7268.0,121.13333333333334,替钻井液(快),0.13410893258917722,0.13410893258917722,0.9554823296639177,0.1494877075138689,268.55057715430866,217.6185711422846,254.66003006012028,0.02204408817634317,0.055623023755716705,0.062223957599212204,0.012367675331631411,0.0,0.10811322844961162,0.007170876058725208
7272.0,121.2,替钻井液(快),0.13536115475375302,0.13536115475375302,0.9574930561511305,0.15088352669657704,273.18075951903813,217.6185711422846,259.29021242484976,0.02404809619237437,0.056026230480245624,0.0678163391457609,0.013471701160620464,0.0,0.10912928019873833,0.00713359907458583
7276.0,121.26666666666667,替钻井液(快),0.13661333907512063,0.13661333907512063,0.9594014537152906,0.15227930369645423,273.18075951903813,222.24875350701404,259.29021242484976,0.02204408817634318,0.05642883163488139,0.062105878034599715,0.012344351217243532,0.0,0.11014621238487048,0.0070965449729826005
7280.0,121.33333333333333,替钻井液(快),0.1378654851075766,0.1378654851075766,0.9612125500102535,0.15367503801668647,277.81094188376755,222.24875350701404,263.9203947895792,0.02404809619237436,0.056830857291038754,0.06768719009198775,0.013446218992258951,0.0,0.11116394083872878,0.007059723570241479
7284.0,121.4,替钻井液(快),0.13911759402837026,0.13911759402837026,0.9629311525010993,0.15507073096952276,282.44112424849703,226.87893587174352,263.9203947895792,0.02404809619237436,0.05723233710222774,0.06762223973066553,0.013433403504114039,0.0,0.11218238446083839,0.007023119496700613
7288.0,121.46666666666667,替钻井液(快),0.1403696632632845,0.1403696632632845,0.9645618690092761,0.15646637968555077,282.44112424849703,226.87893587174352,268.55057715430866,0.02404809619237436,0.05763328395286676,0.06755695133336614,0.013420521149624554,0.0,0.11320146299772194,0.006986738420342608
7292.0,121.53333333333333,替钻井液(快),0.141621692986868,0.141621692986868,0.9661091090989651,0.15786198435933538,287.0713066132265,231.50911823647297,268.55057715430866,0.02404809619237437,0.058033722577571,0.06749129187165166,0.013407565409054079,0.0,0.11422110578414604,0.0069505765214668514
7296.0,121.6,替钻井液(快),0.14287368108083962,0.14287368108083962,0.9675771156672504,0.15925754262968417,287.0713066132265,231.50911823647297,273.18075951903813,0.02404809619237437,0.05843366013873996,0.06742521850749633,0.013394527826669833,0.0,0.1152412475162945,0.006914625221152285
7300.0,121.66666666666667,替钻井液(快),0.14412562821622948,0.14412562821622948,0.968969961125748,0.16065305524457685,291.70148897795593,231.50911823647297,277.81094188376755,0.026052104208405553,0.05883311189470602,0.0729719458061146,0.014488407270484949,0.0,0.116261834391455,0.006878890726134375
7304.0,121.73333333333333,替钻井液(快),0.14537753353537036,0.14537753353537036,0.970291559255826,0.1620485212479942,291.70148897795593,236.13930060120245,277.81094188376755,0.024048096192374347,0.059232086602809854,0.06729177522924715,0.01336819630158581,0.0,0.11728282024651271,0.006843360584849577
7308.0,121.8,替钻井液(快),0.1466293975888205,0.1466293975888205,0.9715456724411858,0.16344394125362907,296.3316713426854,236.13930060120245,282.44112424849703,0.026052104208405553,0.05963059399689414,0.07282640188121665,0.01445971980791072,0.0,0.1183041697406561,0.006808045617584038
7312.0,121.86666666666666,替钻井液(快),0.14788122204105472,0.14788122204105472,0.9727359109723848,0.16483931711682795,300.9618537074149,240.7694829659319,282.44112424849703,0.026052104208405567,0.0600286487326652,0.07275287278383749,0.01444522652389657,0.0,0.11932585830008406,0.006772934119811919
7316.0,121.93333333333334,替钻井液(快),0.14913300870494128,0.14913300870494128,0.9738657466923246,0.16623465085834738,300.9618537074149,240.7694829659319,287.0713066132265,0.026052104208405567,0.060426259312423694,0.07267879811983294,0.014430625487999449,0.0,0.12034787071312167,0.006738026414121785
7320.0,122.0,替钻井液(快),0.1503847623708457,0.1503847623708457,0.9749385013511269,0.16762994781788218,305.5920360721443,245.39966533066135,287.0713066132265,0.026052104208405553,0.060823449159617245,0.07260415310855955,0.014415911810755189,0.0,0.12137020389318252,0.0067033246234626635
7324.0,122.06666666666666,替钻井液(快),0.15163648780507175,0.15163648780507175,0.9759573611568899,0.169025213308306,305.5920360721443,245.39966533066135,291.70148897795593,0.026052104208405553,0.06122023603776426,0.07252887560442008,0.014401073236998685,0.0,0.12239286275882319,0.006668821526973372
7328.0,122.13333333333334,替钻井液(快),0.15288819157060654,0.15288819157060654,0.9769253691225025,0.17042045464520836,310.2222184368738,250.02984769539083,291.70148897795593,0.026052104208405553,0.06161664721959279,0.07245291152608742,0.01438609910043398,0.0,0.12341586152841501,0.006634528179151893
7332.0,122.2,替钻井液(快),0.1541398791968976,0.1541398791968976,0.9778454277431153,0.1718156779921193,310.2222184368738,250.02984769539083,296.3316713426854,0.026052104208405553,0.062012709187756365,0.07237619860145812,0.014370977119450457,0.0,0.12443921920766213,0.0066004311479125775
7336.0,122.26666666666667,替钻井液(快),0.15539155786516107,0.15539155786516107,0.9787203080777291,0.173210891353752,314.85240080160327,254.66003006012028,296.3316713426854,0.026052104208405567,0.06240844669095982,0.07229866674626863,0.014355693471619246,0.0,0.12546295927923382,0.006566537743679541
7340.0,122.33333333333333,替钻井液(快),0.1566432320732344,0.1566432320732344,0.9795526356801061,0.17460609974372784,319.4825831663327,254.66003006012028,300.9618537074149,0.028056112224436745,0.06280388720788338,0.07777568054161027,0.015434779839457846,0.0,0.12648710293746893,0.006532844878933949
7344.0,122.4,替钻井液(快),0.15789490619901664,0.15789490619901664,0.9803449070995868,0.1760013080419759,319.4825831663327,259.29021242484976,300.9618537074149,0.026052104208405542,0.06319904938127291,0.07214098050569516,0.014324608472406353,0.0,0.12751166635599026,0.006499350126058394
7348.0,122.46666666666667,替钻井液(快),0.15914658396346332,0.15914658396346332,0.9810994801867058,0.17739652039614776,324.11276553106217,259.29021242484976,305.5920360721443,0.028056112224436745,0.0635939552906975,0.07760393140412508,0.015400959613129594,0.0,0.12853665729798647,0.006466057884879942
7352.0,122.53333333333333,替钻井液(快),0.1603982666893509,0.1603982666893509,0.9818185818609777,0.17879173828070752,324.11276553106217,259.29021242484976,310.2222184368738,0.028056112224436745,0.06398861862486756,0.0775166479035726,0.01538377161293003,0.0,0.1295620703027398,0.006432959692962641
7356.0,122.6,替钻井液(快),0.16164995675229332,0.16164995675229332,0.9825043145083704,0.1801869643436898,328.74294789579164,263.9203947895792,310.2222184368738,0.02805611222443677,0.0643830575630894,0.07742851292655689,0.015366415634232022,0.0,0.1305878894543766,0.006400064378941377
7360.0,122.66666666666667,替钻井液(快),0.1629016549312449,0.1629016549312449,0.9831586593537482,0.18158219945337448,328.74294789579164,263.9203947895792,314.85240080160327,0.02805611222443677,0.06477728665989486,0.07733964592787708,0.015348915192422874,0.0,0.1316140870426471,0.006367364618931191
7364.0,122.73333333333333,替钻井液(快),0.1641533617814293,0.1641533617814293,0.9837834742666658,0.18297744422865483,333.37313026052107,268.55057715430866,314.85240080160327,0.028056112224436745,0.06517131901396853,0.07725017032644485,0.015331294585159139,0.0,0.13264062775184668,0.006334862445300854
7368.0,122.8,替钻井液(快),0.16540507739216223,0.16540507739216223,0.9843805021984228,0.18437269876908868,333.37313026052107,268.55057715430866,319.4825831663327,0.028056112224436745,0.06556517053875871,0.0771602491060053,0.01531358590357701,0.0,0.13366747243986668,0.0063025556396023984
7372.0,122.86666666666666,替钻井液(快),0.16665680175699701,0.16665680175699701,0.9849513715113346,0.18576796306749013,338.00331262525054,273.18075951903813,319.4825831663327,0.028056112224436745,0.0659588495736205,0.07707002629634971,0.015295817508284126,0.0,0.13469458163043782,0.006270437734592184
