井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7660.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03813908591031903,0.17000000000000004,0.83
7655.15672745491,0.0,1.0,1.0,2.511730582484959e-38,1.0,6.686780632919596e-17,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.0429627659187638e-70,1.1177584657307197e-47,3.2600301583795726e-37,0.038139085886534765,0.17000000000000004,0.83
7650.3134549098195,0.0,0.9999999999999999,0.9999999999999999,2.233411422700769e-37,0.9999999999999999,1.6896086583921075e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,6.726596665854119e-69,1.4175899856983514e-46,2.87349841672537e-36,0.038139085862750485,0.17000000000000004,0.83
7645.470182364729,0.0,0.9999999999999997,0.9999999999999997,1.8440784331899482e-36,0.9999999999999997,1.7370915254565557e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,2.1323784214565452e-67,1.6225889815454592e-45,2.3536180001037784e-35,0.03813908586121119,0.17000000000000004,0.83
7640.626909819639,0.0,0.9999999999999997,0.9999999999999997,1.5396553832647028e-35,0.9999999999999997,1.7090747248796088e-16,1.0,1.0,0.9999999999999998,1.0,1.0,0.9999999999999998,6.772386821575102e-66,1.8797513993373837e-44,1.9502622334794433e-34,0.03813908586121119,0.17000000000000004,0.83
7635.783637274549,0.0,0.9999999999999997,0.9999999999999997,1.2986794686312709e-34,0.9999999999999997,1.6974758129736505e-16,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999997,2.1565047230020342e-64,2.2310014005837954e-43,1.6327980345958804e-33,0.03813908586121119,0.17000000000000004,0.83
7630.940364729459,0.0,0.9999999999999996,0.9999999999999996,1.0987677024738355e-33,0.9999999999999996,1.929639380972822e-16,1.0,1.0,0.9999999999999996,1.0,1.0,0.9999999999999996,6.878718004882715e-63,2.7096906659815672e-42,1.3709823717593463e-32,0.03813908586121119,0.17000000000000004,0.83
7626.097092184369,0.0,0.9999999999999996,0.9999999999999996,9.28118730655975e-33,0.9999999999999996,1.9758507460139923e-16,1.0,1.0,0.9999999999999994,1.0,1.0,0.9999999999999994,2.1960519953003122e-61,3.3631020910876043e-41,1.1489186497861452e-31,0.03813908586121119,0.17000000000000004,0.83
7621.253819639279,0.0,0.9999999999999996,0.9999999999999996,7.806592467258641e-32,0.9999999999999996,2.1393760772751744e-16,1.0,1.0,0.9999999999999993,1.0,1.0,0.9999999999999993,7.011570142457298e-60,4.263087693804632e-40,9.583608800994165e-31,0.03813908586121119,0.17000000000000004,0.83
7616.410547094189,0.0,0.9999999999999996,0.9999999999999996,6.528409931067971e-31,0.9999999999999996,2.1393760772751692e-16,1.0,1.0,0.9999999999999993,1.0,1.0,0.9999999999999993,2.237193778958156e-58,5.519017874490119e-39,7.944200928826423e-30,0.03813908586121119,0.17000000000000004,0.83
