井深_m,周向平均水泥体积分数,宽边水泥体积分数,窄边水泥体积分数,平均间隙_m,偏心度,井径_mm,尾管外径_mm
6614.8330548926015,0.7679254254099591,0.9489190265094123,0.02213578469658158,0.052404571307340886,0.5756178400954655,273.1,168.3
6608.9496420047735,0.766478391992678,0.9483626780835375,0.018447807618180878,0.05240457130734088,0.5761250308616575,273.1,168.3
6603.066229116946,0.7650490617909455,0.9478047615817773,0.015337098776596912,0.05240457130734088,0.5766322216278494,273.1,168.3
6597.182816229117,0.7636368217772831,0.9472452627492219,0.012739358093117499,0.05240457130734089,0.5771394123940417,273.1,168.3
6591.299403341289,0.7622407343325297,0.9466841690233712,0.010586928697270168,0.052404571307340865,0.5776466031602338,273.1,168.3
6585.415990453461,0.7608596672392216,0.9461214684943219,0.008813561523504978,0.05240457130734088,0.5781537939264259,273.1,168.3
6579.532577565633,0.7594924012397942,0.9455571495240301,0.007357688441857103,0.052404571307340886,0.5786609846926178,273.1,168.3
6573.649164677805,0.7581377113667773,0.9449912005965627,0.0061643257311751925,0.05240457130734086,0.5791681754588099,273.1,168.3
6567.765751789976,0.7567944230079702,0.9444236102460367,0.00518587474634821,0.05240457130734085,0.579675366225002,273.1,168.3
6561.882338902148,0.7554614463729143,0.9438543670107488,0.004382129672599142,0.05240457130734089,0.5801825569911941,273.1,168.3
6555.99892601432,0.7541377940844184,0.9432834593974452,0.0037197793709161215,0.05240457130734086,0.5806897477573862,273.1,168.3
6550.115513126491,0.7528225865833478,0.9427108758511527,0.003171635159099852,0.052404571307340886,0.5811969385235783,273.1,168.3
6544.232100238663,0.7515150493996198,0.942136604729339,0.0027157530268794496,0.052404571307340886,0.5817041292897704,273.1,168.3
6538.3486873508355,0.7502145054993098,0.9415606342799883,0.0023345611093876666,0.05240457130734088,0.5822113200559624,273.1,168.3
6532.4652744630075,0.7489203651478817,0.940982952623278,0.002014057217669983,0.052404571307340865,0.5827185108221545,273.1,168.3
6526.58186157518,0.7476321149184235,0.9404035477365082,0.0017431078838992034,0.05240457130734088,0.5832257015883466,273.1,168.3
6520.698448687352,0.7463493061207599,0.9398224074418892,0.0015128582291251398,0.052404571307340865,0.5837328923545386,273.1,168.3
6514.815035799523,0.7450715430572374,0.9392395193968236,0.0013162485764384342,0.052404571307340865,0.5842400831207308,273.1,168.3
6508.931622911695,0.743798487348749,0.9386548710863677,0.001147626643927147,0.05240457130734084,0.5847472738869228,273.1,168.3
6503.048210023867,0.7425298317371357,0.9380684498176415,0.0010024412609177474,0.05240457130734086,0.5852544646531149,273.1,168.3
6497.164797136038,0.7412652978731412,0.9374802427160773,0.0008770032329521777,0.05240457130734088,0.585761655419307,273.1,168.3
6491.28138424821,0.7400046346342811,0.9368902367234665,0.0007683000961778937,0.052404571307340865,0.5862688461854991,273.1,168.3
6485.397971360382,0.738747614022687,0.9362984185978408,0.0006738532748063078,0.05240457130734088,0.5867760369516912,273.1,168.3
6479.514558472554,0.7374940276979932,0.9357047749152433,0.0005916081119467921,0.05240457130734088,0.5872832277178832,273.1,168.3
6473.631145584726,0.7362436841362086,0.9351092920733906,0.0005198491131501367,0.052404571307340865,0.5877904184840753,273.1,168.3
6467.747732696897,0.7349964062995449,0.9345119562971288,0.00045713438936785625,0.052404571307340865,0.5882976092502674,273.1,168.3
6461.8643198090695,0.7337520297179809,0.9339127536453958,0.00040224466384017863,0.052404571307340865,0.5888048000164595,273.1,168.3
6455.9809069212415,0.7325104009009582,0.9333116700191777,0.000354143317534779,0.05240457130734086,0.5893119907826516,273.1,168.3
6450.097494033413,0.7312713760133986,0.9327086911697072,0.00031194481758480447,0.05240457130734088,0.5898191815488437,273.1,168.3
6444.214081145585,0.7300348197636535,0.9321038027059407,0.00027488954040418224,0.052404571307340886,0.5903263723150358,273.1,168.3
6438.330668257757,0.7288006044619791,0.931496990100216,0.00024232350480479558,0.052404571307340865,0.5908335630812278,273.1,168.3
6432.447255369929,0.7275686092169157,0.9308882386909887,0.00021368190615015005,0.052404571307340865,0.5913407538474199,273.1,168.3
6426.563842482101,0.7263387192438227,0.9302775336816819,0.00018847562062422152,0.052404571307340865,0.591847944613612,273.1,168.3
6420.680429594273,0.7251108252651586,0.9296648601349868,0.00016628005354323675,0.052404571307340865,0.592355135379804,273.1,168.3
6414.797016706444,0.7238848229862457,0.9290502029624034,0.00014672585638112295,0.05240457130734088,0.5928623261459962,273.1,168.3
6408.913603818616,0.722660612633518,0.9284335469093932,0.00012949114831170731,0.052404571307340865,0.5933695169121882,273.1,168.3
6403.030190930788,0.7214380985448968,0.9278148765372618,0.00011429496037632988,0.05240457130734088,0.5938767076783803,273.1,168.3
6397.146778042959,0.7202171888041355,0.9271941762037633,0.00010089168176429318,0.05240457130734086,0.5943838984445724,273.1,168.3
6391.263365155131,0.7189977949128579,0.9265714300455138,8.906633386917573e-05,0.052404571307340865,0.5948910892107646,273.1,168.3
6385.379952267303,0.717779831495619,0.9259466219665233,7.863053287396664e-05,0.05240457130734086,0.5953982799769566,273.1,168.3
6379.4965393794755,0.716563216034614,0.9253197356383674,6.941902857396555e-05,0.05240457130734086,0.5959054707431486,273.1,168.3
6373.613126491648,0.7153478686315209,0.9246907545182125,6.128672808426342e-05,0.05240457130734085,0.5964126615093408,273.1,168.3
6367.729713603819,0.7141337117941604,0.9240596618903065,5.410612951956742e-05,0.05240457130734088,0.5969198522755328,273.1,168.3
6361.846300715991,0.7129206702449855,0.9234264409335744,4.7765103778109134e-05,0.052404571307340886,0.597427043041725,273.1,168.3
6355.962887828163,0.7117086707466396,0.9227910748116769,4.216497301012136e-05,0.052404571307340865,0.597934233807917,273.1,168.3
6350.079474940334,0.7104976419370599,0.9221535467720333,3.721884279496417e-05,0.05240457130734084,0.5984414245741092,273.1,168.3
6344.196062052506,0.7092875141632954,0.9215138402279526,3.285015192845866e-05,0.05240457130734088,0.5989486153403012,273.1,168.3
6338.312649164678,0.7080782193003832,0.920871938785957,2.899140936374301e-05,0.052404571307340865,0.5994558061064933,273.1,168.3
6332.42923627685,0.7068696905406076,0.9202278261726959,2.5583092506512527e-05,0.05240457130734089,0.5999629968726854,273.1,168.3
6326.545823389022,0.7056618621406259,0.9195814860166512,2.2572684932443038e-05,0.052404571307340865,0.6004701876388774,273.1,168.3
