井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
6400.262038076152,0.0,0.9820238217268565,0.9820238217268565,0.017157861946196364,0.9820238217268565,0.0008183163269468942,0.9999999999999184,0.9995856452540273,0.8972620337975635,0.9999999999999184,0.9995856452540273,0.8972620337975635,3.11973306511261e-15,0.0002163778492572938,0.10257899160214894,0.02849049993213553,0.17000000000000004,0.83
6395.631855711423,0.0,0.9816724986877733,0.9816724986877733,0.017495285046990907,0.9816724986877733,0.0008322162652355514,0.9999999999999096,0.9995611819000682,0.895680115613218,0.9999999999999096,0.9995611819000682,0.895680115613218,3.4542367205798476e-15,0.00023052919818977816,0.1041618805852805,0.02854203115600069,0.17000000000000004,0.83
6391.001673346693,0.0,0.9813170562280988,0.9813170562280988,0.017836692355870997,0.9813170562280988,0.0008462514160305099,0.9999999999999,0.9995353897537665,0.8940906979709818,0.9999999999999,0.9995353897537665,0.8940906979709818,3.824291541262723e-15,0.0002455507905933617,0.1057519664780187,0.02859356237986585,0.17000000000000004,0.83
6386.371490981964,0.0,0.9809573730376289,0.9809573730376289,0.018182187381786133,0.9809573730376289,0.0008604395805852152,0.9999999999998892,0.9995081808956563,0.8924938071619406,0.9999999999998892,0.9995081808956563,0.8924938071619406,4.234111082409631e-15,0.0002615046042341425,0.10734922020640171,0.028645093603730985,0.17000000000000004,0.83
6381.741308617235,0.0,0.9805927137067272,0.9805927137067272,0.018532480286689145,0.9805927137067272,0.0008748060065832568,0.9999999999998773,0.9994793449201639,0.8908894201348412,0.9999999999998773,0.9994793449201639,0.8908894201348412,4.688547645434677e-15,0.00027852725911802596,0.10895364824403578,0.028696624827596152,0.17000000000000004,0.83
6377.111126252505,0.0,0.9802225392575866,0.9802225392575866,0.01888811143942082,0.9802225392575866,0.0008893493029926733,0.999999999999864,0.9994486906454745,0.8892768999280222,0.999999999999864,0.9994486906454745,0.8892768999280222,5.193384295122313e-15,0.0002967492884733188,0.1105658949185758,0.02875798779171247,0.17000000000000004,0.83
6372.4809438877755,0.0,0.979847479389143,0.979847479389143,0.01924846256148181,0.979847479389143,0.0009040580493751432,0.999999999999849,0.9994162206443585,0.8876559147664043,0.999999999999849,0.9994162206443585,0.8876559147664043,5.755297240580615e-15,0.00031618655731982845,0.11218630284410544,0.028825276973281737,0.17000000000000004,0.83
6367.8507615230465,0.0,0.9794680191920248,0.9794680191920248,0.019613048569627825,0.9794680191920248,0.0009189322383473017,0.9999999999998324,0.9993819153999024,0.8860265408821721,0.9999999999998324,0.9993819153999024,0.8860265408821721,6.381927310362759e-15,0.00033686715668652614,0.11381479732195565,0.028892566154850984,0.17000000000000004,0.83
6363.2205791583165,0.0,0.9790842455003808,0.9790842455003808,0.019981778127175057,0.9790842455003808,0.0009339763724435264,0.9999999999998141,0.9993456903819363,0.8843888664216552,0.9999999999998141,0.9993456903819363,0.8843888664216552,7.082152135791294e-15,0.000358858881284993,0.11545129136352027,0.028959855336420252,0.17000000000000004,0.83
6358.5903967935865,0.0,0.9786962275607919,0.9786962275607919,0.020354576752861425,0.9786962275607919,0.0009491956863464805,0.9999999999997935,0.9993074651578351,0.8827429845570185,0.9999999999997935,0.9993074651578351,0.8827429845570185,7.866265364285628e-15,0.00038222767442842935,0.1170956918028772,0.029027144517989528,0.17000000000000004,0.83
6353.960214428857,0.0,0.9783039019469942,0.9783039019469942,0.020731494521379627,0.9783039019469942,0.0009646035316260553,0.9999999999997703,0.9992671396565539,0.8810889791361585,0.9999999999997703,0.9992671396565539,0.8810889791361585,8.746184308336096e-15,0.00040705154246447386,0.11874791113249578,0.029094433699558768,0.17000000000000004,0.83
6349.330032064128,0.0,0.97790677162291,0.97790677162291,0.021113023188274693,0.97790677162291,0.0009802051888156379,0.9999999999997439,0.999224519820877,0.8794268254389114,0.9999999999997439,0.999224519820877,0.8794268254389114,9.735752836151918e-15,0.00043347007157409055,0.12040796355825416,0.02916279827121095,0.17000000000000004,0.83
