井深_m,水泥平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,环空间隙_m,偏心度指标,居中度
6122.100200400801,0.8790492172419933,0.8684228575760555,0.12095069763265809,0.9952250851538282,0.9424293737058117,0.048408029859325366,0.9952250851538307,0.9424294020726716,0.18398125439937096,0.046402570245496995,0.32999999999999996,0.67
6117.154308617234,0.8785340830457392,0.8678829334376682,0.12146583137495648,0.9951768121576973,0.9420540524630391,0.047037961348582694,0.9951768121577,0.9420540810941607,0.18160494495016688,0.046402570245496995,0.32999999999999996,0.67
6112.208416833668,0.87802008525416,0.8673448443103776,0.12197982866823098,0.9951281763023772,0.9416773732909942,0.04570266994518811,0.9951281763023799,0.9416774025208206,0.17925322478910374,0.046402570245496995,0.32999999999999996,0.67
6107.2625250501005,0.8775072277115283,0.86680852409601,0.12249268566410798,0.9950791755786087,0.9412993169583947,0.04440155112428894,0.9950791755786115,0.9412993464632897,0.17692686680853015,0.046402570245496995,0.32999999999999996,0.67
6102.316633266533,0.8769954241231046,0.8662738640946054,0.12300448865589497,0.9950298079877129,0.9409198572454587,0.04313367762391701,0.9950298079877158,0.9409198864897669,0.17462623083992165,0.046402570245496995,0.32999999999999996,0.67
6097.370741482966,0.8764844828351754,0.86574069979493,0.12351542929879633,0.9949800715351614,0.9405389598385391,0.04189781237255858,0.9949800715351642,0.9405389889146061,0.17235094817909927,0.046402570245496995,0.32999999999999996,0.67
6092.424849699399,0.8759741015716166,0.8652087664302232,0.12402580987288203,0.9949299642261124,0.9401565824997985,0.04069248295487486,0.9949299642261152,0.9401566116977456,0.17009978908702938,0.046402570245496995,0.32999999999999996,0.67
6087.478957915831,0.8754638578220715,0.8646774464068645,0.12453605289385239,0.9948794840638717,0.9397726723950114,0.039515994417118304,0.9948794840638746,0.9397727022810041,0.167870626054161,0.046402570245496995,0.32999999999999996,0.67
6082.533066132264,0.8749531812268111,0.8641457036947462,0.1250467287267062,0.9948286290505151,0.9393871640982996,0.038366428314718565,0.994828629050518,0.9393871946759892,0.1656603475590082,0.046402570245496995,0.32999999999999996,0.67
6077.587174348697,0.8744413215603994,0.8636127940561413,0.12555858760030536,0.9947773971876651,0.9389999766460762,0.03724175646978828,0.994777397187668,0.939000007677857,0.1634647455482815,0.046402570245496995,0.32999999999999996,0.67
6072.6412825651305,0.873927358078061,0.8630780054433747,0.12607255025907127,0.9947257864755747,0.9386110144643717,0.036140093756324,0.9947257864755777,0.9386110464454601,0.16127871697136814,0.046402570245496995,0.32999999999999996,0.67
6067.695390781563,0.8734102913844771,0.8625405818937463,0.12658961609233965,0.9946737949099983,0.9382201752521192,0.03506003516897903,0.9946737949100013,0.9382202080974654,0.15909714193787894,0.046402570245496995,0.32999999999999996,0.67
6062.749498997996,0.8728892068802565,0.8619998186661795,0.12711069968661992,0.9946214204777452,0.937827355916052,0.034000933883867296,0.9946214204777484,0.9378273895827649,0.15691627939502847,0.046402570245496995,0.32999999999999996,0.67
6057.803607214429,0.8723634442683623,0.8614551679875448,0.1276364613190053,0.9945686611523363,0.9374324602034277,0.03296297829833398,0.9945686611523397,0.9374324947474297,0.15473500835468368,0.046402570245496995,0.32999999999999996,0.67
