井深_m,balance_平均浓度,spacer_平均浓度,lead_平均浓度,tail_平均浓度,mud_平均浓度
7595.975951903808,0.00010487247790827462,2.485830807101454e-05,0.02925974823468865,0.9326881054083102,0.03792241557102194
7591.030060120241,0.00010030430275539144,2.380321085689594e-05,0.029985140021343632,0.9324542241425091,0.03743652832253497
7586.084168336673,9.5923266572722e-05,2.278887396281808e-05,0.030722856705741257,0.9321892720287894,0.036969159124933815
7581.138276553106,9.172738460616312e-05,2.181513524739122e-05,0.03147152539098282,0.9318954125566292,0.036519519532534406
7576.192384769539,8.771419370975006e-05,2.088171461400858e-05,0.03222991643217127,0.9315746716226292,0.0360868160368758
7571.246492985972,8.38808312898161e-05,1.998822881028439e-05,0.032996863346847996,0.9312290150930487,0.03567025250000322
7566.300601202405,8.022405568504717e-05,1.9134193447168373e-05,0.03377122863758546,0.9308603606201126,0.035269052493169806
7561.354709418838,7.674027345624606e-05,1.831902767756603e-05,0.034551911750444565,0.930470538093463,0.03488249085495854
7556.408817635271,7.342572252116781e-05,1.754209450097125e-05,0.035337825601505134,0.9300611653611491,0.03451004122032364
7551.462925851703,7.027543760890685e-05,1.6802431010675676e-05,0.0361276506540708,0.9296323912895677,0.034152880187741985
7546.517034068136,6.728515675535458e-05,1.6099237594756098e-05,0.03691935255240121,0.9291864191299187,0.03381084392333
7541.571142284569,6.445002277775777e-05,1.5431561914463214e-05,0.03771114738764876,0.9287259528586354,0.03348301816902366
7536.625250501002,6.176433602797218e-05,1.4798231541357754e-05,0.038501663653476605,0.9282532180458853,0.03316855573306876
7531.679358717435,5.922191044682908e-05,1.419793881125693e-05,0.03928978515317014,0.9277700986609052,0.03286669633666661
7526.733466933868,5.6816295720774955e-05,1.3629294698409984e-05,0.0400745685334228,0.9272782388211339,0.03257674705502411
7521.787575150301,5.454091982167023e-05,1.3090864040335592e-05,0.040855198043158986,0.9267791160222468,0.03229805415073217
7516.841683366733,5.238917948315691e-05,1.2581188417654324e-05,0.04163093111378767,0.926273971974281,0.03203012654403059
7511.895791583166,5.0354520339504685e-05,1.209880670492242e-05,0.042401055288564506,0.9257637133941611,0.03177277799022993
7506.949899799599,4.843052613489702e-05,1.1642277990855429e-05,0.04316489373101929,0.9252490129495416,0.03152602051531328
7502.0040080160325,4.6610995249200947e-05,1.1210201447444805e-05,0.043921821969446495,0.9247305004096671,0.0312898564241898
7497.058116232465,4.488998304810794e-05,1.0801227756686866e-05,0.04467127183150512,0.9242088465387686,0.0310641904189215
7492.112224448898,4.326182036448643e-05,1.0414064698133394e-05,0.04541278591138686,0.9236846580484666,0.030848880155083913
7487.166332665331,4.1721074282410934e-05,1.004746559530381e-05,0.046146091692086326,0.9231578677374024,0.03064427203063358
7482.220440881763,4.0262689186774546e-05,9.700265340540877e-06,0.046870731955267475,0.9226284806720456,0.030450824418159606
7477.274549098196,3.888190781153736e-05,9.37136363090091e-06,0.0475859738328543,0.9220973592834965,0.03026841361220678
7472.328657314629,3.757336206218402e-05,9.059501635029621e-06,0.04829188608517303,0.9215642291170381,0.03009725193409174
7467.382765531062,3.633126919550982e-05,8.763318837807964e-06,0.04899055240699419,0.9210265051766758,0.02993784782829667
7462.436873747495,3.515124712368562e-05,8.481797165528677e-06,0.04968305203833753,0.9204835542484894,0.029789760668883836
7457.490981963928,3.403000600670865e-05,8.214178427082133e-06,0.05036839274136046,0.9199369330773927,0.029652429996813057
7452.545090180361,3.296413265813363e-05,7.959667994470923e-06,0.051046043925542364,0.9193870653867775,0.029525966887027577
7447.599198396793,3.1950308127838854e-05,7.717489988693853e-06,0.05171568815411725,0.9188341159265191,0.029410528121247115
7442.653306613226,3.0985428137576656e-05,7.486917575161182e-06,0.052377075338503845,0.9182787366908604,0.029305715624923012
7437.70741482966,3.0066710616789292e-05,7.267299903596944e-06,0.05303007853601668,0.9177235622344062,0.029209025219056772
7432.761523046092,2.9191846049463637e-05,7.058099532309736e-06,0.0536752689428074,0.9171766737832995,0.029111807328311312
7427.815631262525,2.8359159976445066e-05,6.8589332269833635e-06,0.054315804545311465,0.9166582822465542,0.02899069511493091
7422.869739478958,2.756774147634465e-05,6.669604791312923e-06,0.054961116838480435,0.9162103958706528,0.028794249944599115
7417.923847695391,2.6817873619867827e-05,6.490210845250168e-06,0.05562970023553813,0.9159076486107993,0.02842934306919742
7412.977955911823,2.6114502344974206e-05,6.321994673722487e-06,0.056334753713084613,0.9158836932045106,0.027749116585386147
7408.032064128256,2.5497799929309187e-05,6.174814674242377e-06,0.056932105686076054,0.9165785791060123,0.026457642593308184
7403.08617234469,2.5220855552176046e-05,6.107653186309038e-06,0.053150176266916135,0.9237917323192677,0.023026762905077658
7398.140280561122,2.486285336184905e-05,6.0232198348215635e-06,0.05315207916688295,0.9245131967997354,0.02230383796018498
7393.194388777555,2.421911272096433e-05,5.869325457267095e-06,0.054076103533851734,0.9246355113580532,0.021258296669916854
7388.248496993988,2.3611316152494478e-05,5.724022153579123e-06,0.054973465772639285,0.924862161742228,0.02013503714682663
7383.302605210421,2.3031171370719258e-05,5.585284196461631e-06,0.05584774413096867,0.9251105633898917,0.019013076023572384
7378.356713426854,2.247312513941115e-05,5.451757335402864e-06,0.05669765061883192,0.9253082877034076,0.017966136795285692
7373.410821643287,2.1933190606644402e-05,5.32247078492078e-06,0.05752427763624823,0.9254010783693986,0.0170473883329616
7368.46492985972,2.1408410799843374e-05,5.196705552634949e-06,0.0583297912438377,0.9253453350410754,0.0162982685987344
7363.519038076152,2.089666686787036e-05,5.073947960627202e-06,0.05911510603785356,0.9251043643301929,0.01575455901712497
7358.573146292585,2.0396309993121883e-05,4.953800558869026e-06,0.059878135399128674,0.9246496198626732,0.015446894627646035
7353.627254509018,1.9907958564330034e-05,4.836423088910421e-06,0.06060749841834448,0.9239710680962392,0.015396689103763128
7348.6813627254505,1.9432954699492316e-05,4.722164857832778e-06,0.061288803019797805,0.9230908993372618,0.015596142523383039
7343.735470941883,1.897302105182468e-05,4.6114704604810925e-06,0.06191307035471049,0.922064809989563,0.015998535164214234
7338.789579158317,1.852981065404559e-05,4.504768781785659e-06,0.062481096227487036,0.9209682693487428,0.016527599844334384
7333.84368737475,1.8104254952908443e-05,4.402308238315883e-06,0.06300400589429535,0.919874011571936,0.01709947597057737
7328.897795591182,1.7696282078047336e-05,4.304084570829483e-06,0.06349869884401921,0.918832952368217,0.0176463484211149
7323.951903807615,1.730513122443945e-05,4.209918187122448e-06,0.06398110063099698,0.9178673738636931,0.01813001045589835
7319.006012024048,1.6929883151847165e-05,4.119587190960016e-06,0.0644610314109417,0.9169817977783418,0.018536121340373746
7314.060120240481,1.656957952714782e-05,4.032857972413779e-06,0.06494290499896392,0.9161716235749566,0.018864868988579864
7309.114228456914,1.622319820561655e-05,3.949479885442243e-06,0.0654286477655514,0.9154280659929795,0.019123113563378036
7304.168336673347,1.588974770740541e-05,3.869210100844581e-06,0.06591829198113963,0.9147405646336931,0.01932138442735898
7299.22244488978,1.5568318079413476e-05,3.791826506087456e-06,0.06641098432317098,0.9140989018095614,0.019470753722682033
7294.276553106212,1.5258096553917768e-05,3.7171315218335938e-06,0.06690568241120794,0.9134942357989859,0.0195811065617304
7289.330661322645,1.4958366120230224e-05,3.644951573965747e-06,0.06740148856263639,0.9129193957360515,0.01966051238361788
7284.384769539078,1.4668496082585105e-05,3.5751345692068897e-06,0.067897755452658,0.9123688019497092,0.01971519896698104
7279.438877755511,1.43879283995172e-05,3.5075463612747875e-06,0.06839408525641659,0.9118382100095901,0.01974980925923253
7274.492985971944,1.4116172220036516e-05,3.4420693677505423e-06,0.06889014541842509,0.9113244553596076,0.019767840980379536
7269.547094188377,1.3852798327984459e-05,3.378601130141492e-06,0.06938566227173243,0.910825229767713,0.01977187656109647
7264.60120240481,1.3597409893157555e-05,3.3170468497360756e-06,0.06988059351501252,0.9103387395127039,0.019763752515540634
7259.655310621242,1.334963500474457e-05,3.2573175994268234e-06,0.07037497642953638,0.909863495461408,0.019744921156451434
7254.709418837675,1.310912172371897e-05,3.199329154711461e-06,0.07086886189144644,0.9093981844232407,0.019716645234434393
7249.763527054109,1.287553877303193e-05,3.143002205368245e-06,0.07136227751745587,0.908941591138157,0.019680112803408756
7244.817635270541,1.2648574948481011e-05,3.088262250278525e-06,0.07185521165695828,0.9084925595883413,0.01963649191750161
7239.871743486974,1.2427939149032806e-05,3.0350396039100407e-06,0.07234761666387556,0.908049971852419,0.01958694850495246
7234.925851703407,1.2213357733867197e-05,2.983268747110435e-06,0.07283941607712083,0.9076127468809816,0.01953264041541658
7229.9799599198395,1.2004569123028336e-05,2.9328870198558344e-06,0.07333055968942893,0.9071797989250144,0.01947470392941375
7225.034068136272,1.180132827488745e-05,2.883835750446554e-06,0.07382107454004823,0.9067499138565178,0.019414326439408658
7220.088176352705,1.1603415408362703e-05,2.836062411151611e-06,0.0743108686424219,0.9063221479805876,0.01935254389917096
7215.142284569139,1.1410626836548067e-05,2.7895183462993575e-06,0.07479978617535016,0.9058958245026255,0.019290189176841444
7210.196392785571,1.1222768956566021e-05,2.744157292908401e-06,0.07528770746356647,0.9054703940597352,0.019227931550448885
7205.250501002004,1.1039658510217172e-05,2.699935453556657e-06,0.075774547814825,0.9050454494305229,0.019166263160688368
7200.304609218437,1.0861122290212965e-05,2.6568114335283215e-06,0.07626025779871924,0.9046207312059379,0.019105493061619128
7195.3587174348695,1.0686996429933728e-05,2.614746072137032e-06,0.07674482384246256,0.9041961183595424,0.01904575605549297
7190.412825651302,1.0517125529539133e-05,2.573702231960292e-06,0.07722826658283008,0.9037716049905234,0.01898703759888498
7185.466933867736,1.0351361744392612e-05,2.5336445776887708e-06,0.07771063539790778,0.9033472649209041,0.01892921467486608
7180.521042084169,1.0189563926430697e-05,2.494539367407819e-06,0.078191998734904,0.9029232087113359,0.018872108450466274
7175.575150300601,1.0031596782015913e-05,2.4563542452768568e-06,0.07867243191699462,0.9024995394660779,0.018815540665900188
7170.629258517034,9.87733063521505e-06,2.4190581918558306e-06,0.07915200148875721,0.90207631998288,0.018759382139535763
7165.683366733467,9.726640916576336e-06,2.3826213979800475e-06,0.07963075521047873,0.9016535526595879,0.01870358286761875
7160.7374749498995,9.579407994042589e-06,2.3470152264100136e-06,0.08010871610652497,0.9012311777380269,0.018648179732227765
7155.791583166332,9.43551709948899e-06,2.3122121969995445e-06,0.08058588167503099,0.9008090851396426,0.018593285456029895
7150.845691382766,9.294858301702343e-06,2.2781859831877713e-06,0.08106222681224001,0.9003871350783457,0.018539065065129368
7145.899799599199,9.157326493214372e-06,2.244911411741088e-06,0.0815377094152115,0.8999651843511494,0.018485703995734237
7140.953907815631,9.022821361969383e-06,2.212364458540379e-06,0.0820122786258139,0.8995431162322559,0.01843336995610967
7136.008016032064,8.891247307697819e-06,2.1805222304125314e-06,0.08248588562915424,0.8991208700490552,0.018382172552252496
7131.062124248497,8.762513258309399e-06,2.1493629218094833e-06,0.08295849550085982,0.8986984628241348,0.01833212979882526
7126.11623246493,8.63653236673888e-06,2.1188657413957044e-06,0.08343009663629737,0.8982759947382527,0.018283153227341753
7121.170340681363,8.513221612405354e-06,2.0890108145240524e-06,0.08390070407292247,0.8978536343747234,0.018235059319927194
7116.224448897796,8.39250137117277e-06,2.059779077479921e-06,0.08437035487230775,0.8974315864440229,0.018187606403220702
7111.2785571142285,8.274295046705587e-06,2.031152186396893e-06,0.08483909678431405,0.8970100506953622,0.01814054707309065
7106.332665330661,8.158528756377982e-06,2.003112437149973e-06,0.08530697252865858,0.8965891850883481,0.018093680741799845
7101.386773547094,8.045128604231961e-06,1.9756420903117642e-06,0.08577404188655433,0.8961690444497996,0.01804689289295147
7096.440881763527,7.934021185828252e-06,1.9487235063220576e-06,0.08624044191686736,0.8957494677067961,0.01800020763164445
