rate_m3_min,pv_mpa_s,yp_pa,n_fit,k_fit,effective_efficiency,cbl_eval_interval_efficiency,cbl_quality_proxy,target_interval_efficiency,channeling_index,mixing_index,instability_index,scenario_type
0.5,60.0,15.0,0.74113031178081,0.4489966296271504,0.9989697921440048,0.9989041968397848,0.9987369992882861,0.9991269029094568,0.0,0.00047823133740723005,0.0,user_input_factorial
0.7,60.0,15.0,0.74113031178081,0.4489966296271504,0.9995870198069743,0.9995588544559525,0.9994884059682207,0.99964081339094,0.0,0.00020137022709754276,0.0,user_input_factorial
0.8,60.0,15.0,0.74113031178081,0.4489966296271504,0.9997152010896132,0.9996954433098363,0.9996481353383903,0.9997591807170778,0.0,0.0001352068108415746,0.0,user_input_factorial
1.0,60.0,15.0,0.74113031178081,0.4489966296271504,0.9905675405226119,0.9934300044315514,0.9888493697011032,0.9998852176615999,0.0,0.01317408145807855,0.0,user_input_factorial
1.3,60.0,15.0,0.74113031178081,0.4489966296271504,0.9392348749825904,0.9413969676338859,0.920252649929794,0.9999580418944044,0.0,0.06417307296968061,0.0,user_input_factorial
1.6,60.0,15.0,0.74113031178081,0.4489966296271504,0.926407328877647,0.9285993728846238,0.8834322002152258,0.9999826862232141,0.00719424460430862,0.0646629371702937,0.08820497702296426,user_input_factorial
