井深_m,水泥平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,环空间隙_m,偏心度指标,居中度
7735.0,0.9999999999999998,0.9998771952551757,2.220446049250313e-16,0.9999999999948694,0.9999996497753341,0.9983462755554694,1.0,1.0,0.9999999999999862,0.02602775951112678,0.55,0.4428000000000002
7728.439568345324,0.999999995417587,0.9993034412822265,4.582413004605712e-09,0.9999999999958057,0.9999996708225697,0.9877065461296923,1.0,1.0,0.9999995926744215,0.02579638642522286,0.55,0.43886374100719466
7721.879136690647,0.9999958909968203,0.9976855153051307,4.109003179708637e-06,0.9999999999964526,0.9999996881922497,0.9415576802740502,1.0,1.0,0.9996347552788714,0.025565013339318893,0.55,0.4349274820143883
7715.318705035971,0.9987579284488642,0.9921460153592372,0.0012420715511357594,0.9999999999966575,0.9999996837707462,0.6709987635309108,1.0,1.0,0.8895936417673563,0.02550109857680314,0.55,0.4338401253854061
7708.758273381295,0.993507519602098,0.9815700360291659,0.006492480397901956,0.9999999999963037,0.9999996544583871,0.17099277704910343,0.9999999999999996,1.0,0.42289071291020214,0.025605128204926275,0.55,0.4356099403905444
7702.197841726619,0.9902853184785189,0.9733813474510541,0.009714681521481139,0.9999999999944079,0.9999995504372429,0.019367071538422584,1.0,1.0,0.13648596508481392,0.026140591632303915,0.55,0.4447195683453232
7695.637410071942,0.9801979795770202,0.9644025811319451,0.01980202042297985,0.9999999999953425,0.9999995800641883,0.0014252804424903919,1.0,1.0,0.036830725966033234,0.025880380730983983,0.55,0.4402927029804725
7689.076978417266,0.9777176567408875,0.9590812246272791,0.02228234325911249,0.9999999999972042,0.9999996679561313,8.50187599019489e-05,1.0,1.0,0.0090923881009243,0.025241171849028764,0.55,0.4294180945529292
7682.51654676259,0.9663506902225997,0.9543023913793003,0.03364930977740033,0.9999999999981298,0.9999997249923288,4.331014170307267e-06,1.0,1.0,0.0020832065207694217,0.024735456389838782,0.55,0.4208145570400827
7675.956115107913,0.9661076067365598,0.953114114408984,0.03389239326344018,0.9999999999984682,0.9999997456437342,1.8969516808532253e-07,1.0,1.0,0.0004426691031598395,0.02448645620738507,0.55,0.4165784152106885
7669.395683453237,0.966071407680521,0.9526026963982399,0.03392859231947898,0.999999999998545,0.9999997437398402,7.292400263205177e-09,1.0,1.0,8.811754925884116e-05,0.024424005808548043,0.55,0.41551597122302164
7662.835251798561,0.9660637595372029,0.9523743610750042,0.033936240462797085,0.999999999998259,0.9999997095075603,2.763389837173535e-10,1.0,1.0,1.7477855887025213e-05,0.02462563092626433,0.55,0.4189461397738951
7656.274820143885,0.9660671025667196,0.9527567793085663,0.03393289743328043,0.9999999999983737,0.9999997158970163,1.8635114605007245e-11,1.0,0.9999999999999998,4.697000425100533e-06,0.024511945197051667,0.55,0.4170120493319636
7649.714388489208,0.9661384678484985,0.9547256343234216,0.03386153215150145,0.999999999998734,0.9999997485392376,2.3445773125022627e-11,1.0,0.9999999999999998,5.473150014322521e-06,0.024178708581377086,0.55,0.41134282631038044
7643.153956834532,0.9774707514562668,0.9600410378874177,0.02252924854373317,0.9999999999986342,0.999999723433888,1.0314232499088918e-09,1.0,0.9999999999999998,3.632419772525591e-05,0.02429439512432903,0.55,0.4133109558067832
7636.593525179856,0.9777474069362607,0.9658601091259127,0.02225259306373928,0.9999999999961738,0.9999995037015089,3.944196274871561e-07,0.9999999999999996,0.9999999999999998,0.0006922211857887558,0.025539392411934658,0.55,0.43449160328879555
